capture_id,capture_path,capture_classification,capture_confidence,source_realm,source_basis,subject_scope,subject_kind,subject_identity,related_identity,subject_name,monster_data,levels,evidence_kind,observation_count,first_utc,last_utc,numeric_min,numeric_max,observed_values_json,source_artifact,source_schema,runtime_references,test_references,generator_references,generated_references,documentation_references,evidence_status,issues
20260709-212336,tools-temp/AOSharpLiveCapture/bin/Debug/captures/20260709-212336,SUBWAY,confirmed,official_live,mapped-official-runtime;capture=1187842;runtime=1187842,subway_session,enemy,(SimpleChar:7953AE99),(SimpleChar:7953AFEF),Killer,96195,13,combat_as_target,3,2026-07-10T02:24:08.8533644Z,2026-07-10T02:24:13.1533009Z,17,17,"{""numeric_histogram"":[{""count"":1,""value"":""17""}],""observations"":[{""count"":1,""value"":{""amount"":17,""message_type"":""AttackInfo"",""source_role"":""enemy"",""target_role"":""enemy""}},{""count"":2,""value"":{""message_type"":""Attack"",""source_role"":""enemy"",""target_role"":""enemy""}}]}",enemy-combat.csv,csv:4ce0c11bc74f6d2d,,,,,,observed,
20260709-212336,tools-temp/AOSharpLiveCapture/bin/Debug/captures/20260709-212336,SUBWAY,confirmed,official_live,mapped-official-runtime;capture=1187842;runtime=1187842,subway_session,enemy,(SimpleChar:7953AE99),(SimpleChar:7953AFFA),Killer,96195,13,combat_as_target,3,2026-07-10T02:23:39.3727948Z,2026-07-10T02:23:47.9721392Z,22,22,"{""numeric_histogram"":[{""count"":1,""value"":""22""}],""observations"":[{""count"":1,""value"":{""amount"":22,""message_type"":""AttackInfo"",""source_role"":""enemy"",""target_role"":""enemy""}},{""count"":2,""value"":{""message_type"":""Attack"",""source_role"":""enemy"",""target_role"":""enemy""}}]}",enemy-combat.csv,csv:4ce0c11bc74f6d2d,,,,,,observed,
20260709-212336,tools-temp/AOSharpLiveCapture/bin/Debug/captures/20260709-212336,SUBWAY,confirmed,official_live,mapped-official-runtime;capture=1187842;runtime=1187842,subway_session,enemy,(SimpleChar:7953AE99),,Killer,96195,13,enemy_state,25,2026-07-10T02:36:17.6861890Z,2026-07-10T02:36:38.2025982Z,,,"{""observations"":[{""count"":1,""value"":{""current_health"":148,""event_type"":""focus"",""max_health"":262}},{""count"":1,""value"":{""current_health"":148,""event_type"":""survey"",""max_health"":262}},{""count"":1,""value"":{""current_health"":150,""event_type"":""survey"",""max_health"":262}},{""count"":1,""value"":{""current_health"":150,""event_type"":""update"",""max_health"":262}},{""count"":1,""value"":{""current_health"":152,""event_type"":""update"",""max_health"":262}},{""count"":19,""value"":{""current_health"":262,""event_type"":""survey"",""max_health"":262}},{""count"":1,""value"":{""event_type"":""focus""}}]}",enemy-state.csv,csv:b8c96b69c97e26f6,,,,,,observed,
20260709-212336,tools-temp/AOSharpLiveCapture/bin/Debug/captures/20260709-212336,SUBWAY,confirmed,official_live,mapped-official-runtime;capture=1187842;runtime=1187842,subway_session,enemy,(SimpleChar:7953AE99),,Killer,96195,13,movement,11,2026-07-10T02:36:22.9393584Z,2026-07-10T02:36:35.8552234Z,,,"{""observations"":[{""count"":11,""value"":{""message_type"":""FollowTarget"",""move_type"":""follow-target""}}]}",enemy-movement.csv,csv:6ee3ebc50bb174cc,,,,,,observed,
20260709-212336,tools-temp/AOSharpLiveCapture/bin/Debug/captures/20260709-212336,SUBWAY,confirmed,official_live,mapped-official-runtime;capture=1187842;runtime=1187842,subway_session,enemy,(SimpleChar:7953AE99),,Killer,96195,13,movement_path,96,2026-07-10T02:23:40.6056099Z,2026-07-10T02:36:35.8552234Z,,,"{""observations"":[{""count"":87,""value"":{""follow_kind"":""NpcPath"",""message_type"":""FollowTarget"",""path_count"":2}},{""count"":9,""value"":{""message_type"":""StopMovingCmd""}}]}",movement-packets.csv,csv:b1542ed27358f48b,,,,,,observed,
20260709-212336,tools-temp/AOSharpLiveCapture/bin/Debug/captures/20260709-212336,SUBWAY,confirmed,official_live,mapped-official-runtime;capture=1187842;runtime=1187842,subway_session,enemy,(SimpleChar:7953AE99),(None:00000000),Killer,96195,13,movement_path,29,2026-07-10T02:24:14.9188117Z,2026-07-10T02:36:16.2693450Z,,,"{""observations"":[{""count"":29,""value"":{""follow_kind"":""Target"",""message_type"":""FollowTarget""}}]}",movement-packets.csv,csv:b1542ed27358f48b,,,,,,observed,
20260709-212336,tools-temp/AOSharpLiveCapture/bin/Debug/captures/20260709-212336,SUBWAY,confirmed,official_live,mapped-official-runtime;capture=1187842;runtime=1187842,subway_session,enemy,(SimpleChar:7953AE99),(SimpleChar:7953AE99),Killer,96195,13,movement_path,22,2026-07-10T02:24:28.7526388Z,2026-07-10T02:35:56.2368713Z,,,"{""observations"":[{""count"":22,""value"":{""follow_kind"":""Target"",""message_type"":""FollowTarget""}}]}",movement-packets.csv,csv:b1542ed27358f48b,,,,,,observed,
20260709-212336,tools-temp/AOSharpLiveCapture/bin/Debug/captures/20260709-212336,SUBWAY,confirmed,official_live,mapped-official-runtime;capture=1187842;runtime=1187842,subway_session,enemy,(SimpleChar:7953AE99),,Killer,96195,13,population_dossier,1,2026-07-10T02:36:17.6861890Z,2026-07-10T02:36:38.2025982Z,,,"{""observations"":[{""count"":1,""value"":{""cat_mesh"":1234567890,""death_observed"":false,""max_health"":262,""population_observed"":false,""position"":{""x"":347.951172,""y"":102.8164,""z"":272.1477},""run_speed"":83}}]}",enemy-dossier.json,json:enemy-dossier,,,,,,observed,
20260709-212336,tools-temp/AOSharpLiveCapture/bin/Debug/captures/20260709-212336,SUBWAY,confirmed,official_live,mapped-official-runtime;capture=1187842;runtime=1187842,subway_session,enemy,(SimpleChar:7953AE99),,Killer,96195,13,stat_update,2,2026-07-10T02:36:18.4053685Z,2026-07-10T02:36:19.4627327Z,,,"{""observations"":[{""count"":1,""value"":{""message_type"":""Stat"",""stat"":""Health"",""stat_id"":27,""value"":150}},{""count"":1,""value"":{""message_type"":""Stat"",""stat"":""Health"",""stat_id"":27,""value"":152}}]}",enemy-stat-updates.csv,csv:e8762e9590f6c674,,,,,,observed,
20260709-212336,tools-temp/AOSharpLiveCapture/bin/Debug/captures/20260709-212336,SUBWAY,confirmed,official_live,mapped-official-runtime;capture=1187842;runtime=1187842,subway_session,enemy,(SimpleChar:7953AFF5),,Mugger,203734,8,combat_as_source,5,2026-07-10T02:23:37.1742571Z,2026-07-10T02:24:02.2373006Z,10,10,"{""numeric_histogram"":[{""count"":3,""value"":""10""}],""observations"":[{""count"":3,""value"":{""amount"":10,""message_type"":""AttackInfo"",""source_role"":""enemy"",""target_role"":""local-player""}},{""count"":1,""value"":{""message_type"":""Despawn"",""source_role"":""enemy""}},{""count"":1,""value"":{""message_type"":""StopFight"",""source_role"":""enemy""}}]}",enemy-combat.csv,csv:4ce0c11bc74f6d2d,,,,,,observed,
20260709-212336,tools-temp/AOSharpLiveCapture/bin/Debug/captures/20260709-212336,SUBWAY,confirmed,official_live,mapped-official-runtime;capture=1187842;runtime=1187842,subway_session,enemy,(SimpleChar:7953AFF5),(None:00000000),Mugger,203734,8,combat_as_source,1,2026-07-10T02:23:52.0549980Z,2026-07-10T02:23:52.0549980Z,,,"{""observations"":[{""count"":1,""value"":{""action"":""Death"",""message_type"":""CharacterAction"",""source_role"":""enemy"",""target_role"":""None""}}]}",enemy-combat.csv,csv:4ce0c11bc74f6d2d,,,,,,observed,
20260709-212336,tools-temp/AOSharpLiveCapture/bin/Debug/captures/20260709-212336,SUBWAY,confirmed,official_live,mapped-official-runtime;capture=1187842;runtime=1187842,subway_session,enemy,(SimpleChar:7953AFF5),,Mugger,203734,8,combat_as_target,10,2026-07-10T02:23:39.7212985Z,2026-07-10T02:23:52.0549980Z,3,24,"{""numeric_histogram"":[{""count"":1,""value"":""3""},{""count"":1,""value"":""7""},{""count"":1,""value"":""11""},{""count"":2,""value"":""16""},{""count"":1,""value"":""19""},{""count"":1,""value"":""24""}],""observations"":[{""count"":1,""value"":{""action"":""InfoRequest"",""message_type"":""CharacterAction"",""source_role"":""local-player"",""target_role"":""enemy""}},{""count"":1,""value"":{""amount"":11,""message_type"":""AttackInfo"",""source_role"":""local-player"",""target_role"":""enemy""}},{""count"":1,""value"":{""amount"":16,""message_type"":""AttackInfo"",""source_role"":""local-player"",""target_role"":""enemy""}},{""count"":1,""value"":{""amount"":16,""message_type"":""SpecialAttackInfo"",""source_role"":""local-player"",""target_role"":""enemy""}},{""count"":1,""value"":{""amount"":19,""message_type"":""AttackInfo"",""source_role"":""local-player"",""target_role"":""enemy""}},{""count"":1,""value"":{""amount"":24,""message_type"":""AttackInfo"",""source_role"":""local-player"",""target_role"":""enemy""}},{""count"":1,""value"":{""amount"":3,""message_type"":""AttackInfo"",""source_role"":""local-player"",""target_role"":""enemy""}},{""count"":1,""value"":{""amount"":7,""message_type"":""AttackInfo"",""source_role"":""local-player"",""target_role"":""enemy""}},{""count"":2,""value"":{""message_type"":""Attack"",""source_role"":""local-player"",""target_role"":""enemy""}}]}",enemy-combat.csv,csv:4ce0c11bc74f6d2d,,,,,,observed,
20260709-212336,tools-temp/AOSharpLiveCapture/bin/Debug/captures/20260709-212336,SUBWAY,confirmed,official_live,mapped-official-runtime;capture=1187842;runtime=1187842,subway_session,enemy,(SimpleChar:7953AFF5),(SimpleChar:7953AE99),Mugger,203734,8,combat_as_target,3,2026-07-10T02:23:40.4046099Z,2026-07-10T02:23:47.3381418Z,47,48,"{""numeric_histogram"":[{""count"":1,""value"":""47""},{""count"":1,""value"":""48""}],""observations"":[{""count"":1,""value"":{""amount"":47,""message_type"":""AttackInfo"",""source_role"":""enemy"",""target_role"":""enemy""}},{""count"":1,""value"":{""amount"":48,""message_type"":""AttackInfo"",""source_role"":""enemy"",""target_role"":""enemy""}},{""count"":1,""value"":{""message_type"":""Attack"",""source_role"":""enemy"",""target_role"":""enemy""}}]}",enemy-combat.csv,csv:4ce0c11bc74f6d2d,,,,,,observed,
20260709-212336,tools-temp/AOSharpLiveCapture/bin/Debug/captures/20260709-212336,SUBWAY,confirmed,official_live,mapped-official-runtime;capture=1187842;runtime=1187842,subway_session,enemy,(SimpleChar:7953AFF5),,Mugger,203734,8,enemy_state,53,2026-07-10T02:23:37.1732571Z,2026-07-10T02:24:02.6623033Z,,,"{""observations"":[{""count"":2,""value"":{""current_health"":0,""event_type"":""despawn"",""max_health"":177}},{""count"":10,""value"":{""current_health"":0,""event_type"":""survey"",""max_health"":177}},{""count"":1,""value"":{""current_health"":10,""event_type"":""damage"",""max_health"":177}},{""count"":1,""value"":{""current_health"":10,""event_type"":""death"",""max_health"":177}},{""count"":2,""value"":{""current_health"":10,""event_type"":""survey"",""max_health"":177}},{""count"":2,""value"":{""current_health"":10,""event_type"":""update"",""max_health"":177}},{""count"":1,""value"":{""current_health"":13,""event_type"":""damage"",""max_health"":177}},{""count"":2,""value"":{""current_health"":13,""event_type"":""survey"",""max_health"":177}},{""count"":2,""value"":{""current_health"":13,""event_type"":""update"",""max_health"":177}},{""count"":1,""value"":{""current_health"":143,""event_type"":""damage"",""max_health"":177}},{""count"":1,""value"":{""current_health"":143,""event_type"":""update"",""max_health"":177}},{""count"":1,""value"":{""current_health"":154,""event_type"":""damage"",""max_health"":177}},{""count"":2,""value"":{""current_health"":154,""event_type"":""survey"",""max_health"":177}},{""count"":2,""value"":{""current_health"":154,""event_type"":""update"",""max_health"":177}},{""count"":1,""value"":{""current_health"":161,""event_type"":""damage"",""max_health"":177}},{""count"":1,""value"":{""current_health"":161,""event_type"":""survey"",""max_health"":177}},{""count"":1,""value"":{""current_health"":161,""event_type"":""update"",""max_health"":177}},{""count"":1,""value"":{""current_health"":177,""event_type"":""damage"",""max_health"":177}},{""count"":1,""value"":{""current_health"":177,""event_type"":""focus"",""max_health"":146}},{""count"":2,""value"":{""current_health"":177,""event_type"":""survey"",""max_health"":146}},{""count"":1,""value"":{""current_health"":177,""event_type"":""survey"",""max_health"":177}},{""count"":4,""value"":{""current_health"":177,""event_type"":""update"",""max_health"":146}},{""count"":1,""value"":{""current_health"":29,""event_type"":""damage"",""max_health"":177}},{""count"":1,""value"":{""current_health"":29,""event_type"":""survey"",""max_health"":177}},{""count"":1,""value"":{""current_health"":29,""event_type"":""update"",""max_health"":177}},{""count"":1,""value"":{""current_health"":76,""event_type"":""damage"",""max_health"":177}},{""count"":1,""value"":{""current_health"":76,""event_type"":""survey"",""max_health"":177}},{""count"":1,""value"":{""current_health"":76,""event_type"":""update"",""max_health"":177}},{""count"":1,""value"":{""current_health"":95,""event_type"":""damage"",""max_health"":177}},{""count"":2,""value"":{""current_health"":95,""event_type"":""survey"",""max_health"":177}},{""count"":1,""value"":{""current_health"":95,""event_type"":""update"",""max_health"":177}},{""count"":1,""value"":{""event_type"":""focus""}}]}",enemy-state.csv,csv:b8c96b69c97e26f6,,,,,,observed,
20260709-212336,tools-temp/AOSharpLiveCapture/bin/Debug/captures/20260709-212336,SUBWAY,confirmed,official_live,mapped-official-runtime;capture=1187842;runtime=1187842,subway_session,enemy,(SimpleChar:7953AFF5),,Mugger,203734,8,movement,1,2026-07-10T02:24:02.2373006Z,2026-07-10T02:24:02.2373006Z,,,"{""observations"":[{""count"":1,""value"":{""message_type"":""Despawn"",""move_type"":""despawn""}}]}",enemy-movement.csv,csv:6ee3ebc50bb174cc,,,,,,observed,
20260709-212336,tools-temp/AOSharpLiveCapture/bin/Debug/captures/20260709-212336,SUBWAY,confirmed,official_live,mapped-official-runtime;capture=1187842;runtime=1187842,subway_session,enemy,(SimpleChar:7953AFF5),,Mugger,203734,8,population_dossier,1,2026-07-10T02:23:37.1732571Z,2026-07-10T02:24:02.6623033Z,,,"{""observations"":[{""count"":1,""value"":{""cat_mesh"":1234567890,""death_observed"":true,""max_health"":177,""population_observed"":false,""position"":{""x"":149.386856,""y"":107.613258,""z"":294.244263},""run_speed"":30}}]}",enemy-dossier.json,json:enemy-dossier,,,,,,observed,
20260709-212336,tools-temp/AOSharpLiveCapture/bin/Debug/captures/20260709-212336,SUBWAY,confirmed,official_live,mapped-official-runtime;capture=1187842;runtime=1187842,subway_session,enemy,(SimpleChar:7953AFF5),,Mugger,203734,8,stat_update,11,2026-07-10T02:23:41.2546227Z,2026-07-10T02:23:51.4869863Z,,,"{""observations"":[{""count"":2,""value"":{""message_type"":""Stat"",""stat"":""Health"",""stat_id"":27,""value"":10}},{""count"":2,""value"":{""message_type"":""Stat"",""stat"":""Health"",""stat_id"":27,""value"":13}},{""count"":1,""value"":{""message_type"":""Stat"",""stat"":""Health"",""stat_id"":27,""value"":143}},{""count"":2,""value"":{""message_type"":""Stat"",""stat"":""Health"",""stat_id"":27,""value"":154}},{""count"":1,""value"":{""message_type"":""Stat"",""stat"":""Health"",""stat_id"":27,""value"":161}},{""count"":1,""value"":{""message_type"":""Stat"",""stat"":""Health"",""stat_id"":27,""value"":29}},{""count"":1,""value"":{""message_type"":""Stat"",""stat"":""Health"",""stat_id"":27,""value"":76}},{""count"":1,""value"":{""message_type"":""Stat"",""stat"":""Health"",""stat_id"":27,""value"":95}}]}",enemy-stat-updates.csv,csv:e8762e9590f6c674,,,,,,observed,
20260709-212336,tools-temp/AOSharpLiveCapture/bin/Debug/captures/20260709-212336,SUBWAY,confirmed,official_live,mapped-official-runtime;capture=1187842;runtime=1187842,subway_session,enemy,(SimpleChar:7953AFFA),,Mugger,203734,9,combat_as_source,8,2026-07-10T02:23:37.0562572Z,2026-07-10T02:24:06.3200622Z,12,12,"{""numeric_histogram"":[{""count"":2,""value"":""12""}],""observations"":[{""count"":2,""value"":{""amount"":12,""message_type"":""AttackInfo"",""source_role"":""enemy"",""target_role"":""local-player""}},{""count"":1,""value"":{""message_type"":""Attack"",""source_role"":""enemy"",""target_role"":""local-player""}},{""count"":1,""value"":{""message_type"":""Despawn"",""source_role"":""enemy""}},{""count"":4,""value"":{""message_type"":""StopFight"",""source_role"":""enemy""}}]}",enemy-combat.csv,csv:4ce0c11bc74f6d2d,,,,,,observed,
20260709-212336,tools-temp/AOSharpLiveCapture/bin/Debug/captures/20260709-212336,SUBWAY,confirmed,official_live,mapped-official-runtime;capture=1187842;runtime=1187842,subway_session,enemy,(SimpleChar:7953AFFA),(None:00000000),Mugger,203734,9,combat_as_source,1,2026-07-10T02:23:56.3883682Z,2026-07-10T02:23:56.3883682Z,,,"{""observations"":[{""count"":1,""value"":{""action"":""Death"",""message_type"":""CharacterAction"",""source_role"":""enemy"",""target_role"":""None""}}]}",enemy-combat.csv,csv:4ce0c11bc74f6d2d,,,,,,observed,
20260709-212336,tools-temp/AOSharpLiveCapture/bin/Debug/captures/20260709-212336,SUBWAY,confirmed,official_live,mapped-official-runtime;capture=1187842;runtime=1187842,subway_session,enemy,(SimpleChar:7953AFFA),(SimpleChar:7953AE99),Mugger,203734,9,combat_as_source,3,2026-07-10T02:23:39.3727948Z,2026-07-10T02:23:47.9721392Z,22,22,"{""numeric_histogram"":[{""count"":1,""value"":""22""}],""observations"":[{""count"":1,""value"":{""amount"":22,""message_type"":""AttackInfo"",""source_role"":""enemy"",""target_role"":""enemy""}},{""count"":2,""value"":{""message_type"":""Attack"",""source_role"":""enemy"",""target_role"":""enemy""}}]}",enemy-combat.csv,csv:4ce0c11bc74f6d2d,,,,,,observed,
20260709-212336,tools-temp/AOSharpLiveCapture/bin/Debug/captures/20260709-212336,SUBWAY,confirmed,official_live,mapped-official-runtime;capture=1187842;runtime=1187842,subway_session,enemy,(SimpleChar:7953AFFA),(SimpleChar:7953AE99),Mugger,203734,9,combat_as_target,4,2026-07-10T02:23:38.4382699Z,2026-07-10T02:23:56.3883682Z,42,61,"{""numeric_histogram"":[{""count"":1,""value"":""42""},{""count"":1,""value"":""54""},{""count"":1,""value"":""61""}],""observations"":[{""count"":1,""value"":{""amount"":42,""message_type"":""AttackInfo"",""source_role"":""enemy"",""target_role"":""enemy""}},{""count"":1,""value"":{""amount"":54,""message_type"":""AttackInfo"",""source_role"":""enemy"",""target_role"":""enemy""}},{""count"":1,""value"":{""amount"":61,""message_type"":""AttackInfo"",""source_role"":""enemy"",""target_role"":""enemy""}},{""count"":1,""value"":{""message_type"":""Attack"",""source_role"":""enemy"",""target_role"":""enemy""}}]}",enemy-combat.csv,csv:4ce0c11bc74f6d2d,,,,,,observed,
20260709-212336,tools-temp/AOSharpLiveCapture/bin/Debug/captures/20260709-212336,SUBWAY,confirmed,official_live,mapped-official-runtime;capture=1187842;runtime=1187842,subway_session,enemy,(SimpleChar:7953AFFA),,Mugger,203734,9,enemy_state,57,2026-07-10T02:23:37.0562572Z,2026-07-10T02:24:06.6870612Z,,,"{""observations"":[{""count"":2,""value"":{""current_health"":0,""event_type"":""despawn"",""max_health"":164}},{""count"":10,""value"":{""current_health"":0,""event_type"":""survey"",""max_health"":164}},{""count"":1,""value"":{""current_health"":106,""event_type"":""damage"",""max_health"":164}},{""count"":15,""value"":{""current_health"":106,""event_type"":""survey"",""max_health"":164}},{""count"":15,""value"":{""current_health"":106,""event_type"":""update"",""max_health"":164}},{""count"":1,""value"":{""current_health"":148,""event_type"":""damage"",""max_health"":164}},{""count"":1,""value"":{""current_health"":148,""event_type"":""focus"",""max_health"":164}},{""count"":3,""value"":{""current_health"":148,""event_type"":""update"",""max_health"":164}},{""count"":1,""value"":{""current_health"":52,""event_type"":""damage"",""max_health"":164}},{""count"":1,""value"":{""current_health"":52,""event_type"":""death"",""max_health"":164}},{""count"":3,""value"":{""current_health"":52,""event_type"":""survey"",""max_health"":164}},{""count"":3,""value"":{""current_health"":52,""event_type"":""update"",""max_health"":164}},{""count"":1,""value"":{""event_type"":""focus""}}]}",enemy-state.csv,csv:b8c96b69c97e26f6,,,,,,observed,
20260709-212336,tools-temp/AOSharpLiveCapture/bin/Debug/captures/20260709-212336,SUBWAY,confirmed,official_live,mapped-official-runtime;capture=1187842;runtime=1187842,subway_session,enemy,(SimpleChar:7953AFFA),,Mugger,203734,9,movement,1,2026-07-10T02:24:06.3200622Z,2026-07-10T02:24:06.3200622Z,,,"{""observations"":[{""count"":1,""value"":{""message_type"":""Despawn"",""move_type"":""despawn""}}]}",enemy-movement.csv,csv:6ee3ebc50bb174cc,,,,,,observed,
20260709-212336,tools-temp/AOSharpLiveCapture/bin/Debug/captures/20260709-212336,SUBWAY,confirmed,official_live,mapped-official-runtime;capture=1187842;runtime=1187842,subway_session,enemy,(SimpleChar:7953AFFA),,Mugger,203734,9,population_dossier,1,2026-07-10T02:23:37.0552575Z,2026-07-10T02:24:06.6870612Z,,,"{""observations"":[{""count"":1,""value"":{""cat_mesh"":1234567890,""death_observed"":true,""max_health"":164,""population_observed"":false,""position"":{""x"":153.585831,""y"":107.613258,""z"":293.597778},""run_speed"":34}}]}",enemy-dossier.json,json:enemy-dossier,,,,,,observed,
20260709-212336,tools-temp/AOSharpLiveCapture/bin/Debug/captures/20260709-212336,SUBWAY,confirmed,official_live,mapped-official-runtime;capture=1187842;runtime=1187842,subway_session,enemy,(SimpleChar:7953AFFA),,Mugger,203734,9,stat_update,19,2026-07-10T02:23:37.1732571Z,2026-07-10T02:23:55.5207471Z,,,"{""observations"":[{""count"":14,""value"":{""message_type"":""Stat"",""stat"":""Health"",""stat_id"":27,""value"":106}},{""count"":2,""value"":{""message_type"":""Stat"",""stat"":""Health"",""stat_id"":27,""value"":148}},{""count"":3,""value"":{""message_type"":""Stat"",""stat"":""Health"",""stat_id"":27,""value"":52}}]}",enemy-stat-updates.csv,csv:e8762e9590f6c674,,,,,,observed,
20260709-213711,tools-temp/AOSharpLiveCapture/bin/Debug/captures/20260709-213711,SUBWAY,confirmed,official_live,mapped-official-runtime;capture=1187842;runtime=1187842,subway_exact,enemy,(SimpleChar:79545108),,Workman Striker,203854,13,scfu_appearance,1,2026-07-10T02:37:46.9904190Z,2026-07-10T02:37:46.9904190Z,,,"{""observations"":[{""count"":1,""value"":{""appearance"":1419,""breed"":""Atrox"",""decode_status"":""decoded_complete"",""fully_consumed"":true,""gender"":""Uni"",""head_mesh"":40127,""health"":327,""los_height"":0,""meshes"":""0:20007:22650:2|0:40127:0:4|1:30235:0:2"",""monster_scale"":96,""npc_family"":149,""race"":""1"",""run_speed"":45,""textures"":""0:0:0|1:22562:0|2:0:0|3:22537:0|4:22618:0""}}]}",scfu-appearance.csv,csv:1742e445775eb342,,,,,,observed,
20260709-213711,tools-temp/AOSharpLiveCapture/bin/Debug/captures/20260709-213711,SUBWAY,confirmed,official_live,mapped-official-runtime;capture=1187842;runtime=1187842,subway_exact,session,,,,,,session,1,2026-07-10T02:37:11.3516041Z,2026-07-10T02:37:11.3516041Z,,,"{""observations"":[{""count"":1,""value"":{""artifact_rows"":{""corpse-full-updates.csv"":0,""enemy-combat.csv"":60,""enemy-dossier.json"":0,""enemy-full-updates.csv"":0,""enemy-movement.csv"":8,""enemy-respawns.csv"":0,""enemy-stat-updates.csv"":34,""enemy-state.csv"":704,""inventory-updates.csv"":0,""movement-packets.csv"":12,""scfu-appearance.csv"":1,""shop-updates.csv"":0,""vendor-full-updates.csv"":0},""artifact_status"":{""corpse-full-updates.csv"":""rows=0"",""corpse-loot-observations.csv"":""missing"",""enemy-combat.csv"":""rows=60"",""enemy-dossier.json"":""rows=0"",""enemy-full-updates.csv"":""rows=0"",""enemy-movement.csv"":""rows=8"",""enemy-respawns.csv"":""rows=0"",""enemy-stat-updates.csv"":""rows=34"",""enemy-state.csv"":""rows=704"",""inventory-updates.csv"":""rows=0"",""movement-packets.csv"":""rows=12"",""npc-lifecycle.csv"":""missing"",""pf127-door-state.csv"":""missing"",""pf127-geometry.json"":""missing"",""pf127-line-of-sight.csv"":""missing"",""raw-packets.csv"":""missing"",""scfu-appearance.csv"":""rows=1"",""shop-updates.csv"":""rows=0"",""vendor-full-updates.csv"":""rows=0""},""evidence_digest"":""feb8537172861770fc3587c79d1160cec4da96522d7ee1e07921f0345fe3f4a3"",""packets_hex_bytes"":36716,""processing_allowed"":false,""raw_packet_evidence"":""packets.hex.log"",""raw_packet_preservation"":{},""raw_packet_rows_actual"":0,""raw_packets_bytes"":0,""validation_issues"":[],""validation_status"":""running""}}]}",capture metadata,json:mixed-capture-metadata,,,Tools/inventory_aosharp_captures.py,docs/generated/aosharp_subway_lifecycle_reprocess.csv,,observed,stale-declared-count:enemy-combat.csv:enemyCombatRows=0:actual=60;stale-declared-count:enemy-movement.csv:enemyMovementRows=0:actual=8;stale-declared-count:enemy-stat-updates.csv:enemyStatUpdateRows=0:actual=34;stale-declared-count:enemy-state.csv:enemyStateRows=0:actual=704;stale-declared-count:movement-packets.csv:movementPacketRows=0:actual=12
20260709-213711,tools-temp/AOSharpLiveCapture/bin/Debug/captures/20260709-213711,SUBWAY,confirmed,official_live,mapped-official-runtime;capture=1187842;runtime=1187842,subway_joined,enemy,(SimpleChar:79545108),,Workman Striker,203854,13,enemy_state,10,2026-07-10T02:37:47.6164411Z,2026-07-10T02:37:56.6744112Z,,,"{""observations"":[{""count"":1,""value"":{""current_health"":327,""event_type"":""population"",""max_health"":327}},{""count"":9,""value"":{""current_health"":327,""event_type"":""survey"",""max_health"":327}}]}",enemy-state.csv,csv:b8c96b69c97e26f6,,,,,,observed,
20260709-213711,tools-temp/AOSharpLiveCapture/bin/Debug/captures/20260709-213711,SUBWAY,confirmed,official_live,mapped-official-runtime;capture=1187842;runtime=1187842,subway_joined,enemy,(SimpleChar:79545108),,Workman Striker,203854,13,movement_path,2,2026-07-10T02:37:48.3314474Z,2026-07-10T02:37:56.1514143Z,,,"{""observations"":[{""count"":2,""value"":{""follow_kind"":""NpcPath"",""message_type"":""FollowTarget"",""path_count"":2}}]}",movement-packets.csv,csv:b1542ed27358f48b,,,,,,observed,
20260709-213711,tools-temp/AOSharpLiveCapture/bin/Debug/captures/20260709-213711,SUBWAY,confirmed,official_live,mapped-official-runtime;capture=1187842;runtime=1187842,subway_session,enemy,(SimpleChar:7953A9B3),,,,15,enemy_state,45,2026-07-10T02:37:12.3682996Z,2026-07-10T02:37:56.6744112Z,,,"{""observations"":[{""count"":1,""value"":{""current_health"":393,""event_type"":""population"",""max_health"":393}},{""count"":44,""value"":{""current_health"":393,""event_type"":""survey"",""max_health"":393}}]}",enemy-state.csv,csv:b8c96b69c97e26f6,,,,,,observed,
20260709-213711,tools-temp/AOSharpLiveCapture/bin/Debug/captures/20260709-213711,SUBWAY,confirmed,official_live,mapped-official-runtime;capture=1187842;runtime=1187842,subway_session,enemy,(SimpleChar:7953A9B6),,,,13,enemy_state,45,2026-07-10T02:37:12.3682996Z,2026-07-10T02:37:56.6744112Z,,,"{""observations"":[{""count"":1,""value"":{""current_health"":327,""event_type"":""population"",""max_health"":327}},{""count"":44,""value"":{""current_health"":327,""event_type"":""survey"",""max_health"":327}}]}",enemy-state.csv,csv:b8c96b69c97e26f6,,,,,,observed,
20260709-213711,tools-temp/AOSharpLiveCapture/bin/Debug/captures/20260709-213711,SUBWAY,confirmed,official_live,mapped-official-runtime;capture=1187842;runtime=1187842,subway_session,enemy,(SimpleChar:7953AA32),,,,15,enemy_state,45,2026-07-10T02:37:12.3682996Z,2026-07-10T02:37:56.6744112Z,,,"{""observations"":[{""count"":1,""value"":{""current_health"":393,""event_type"":""population"",""max_health"":393}},{""count"":44,""value"":{""current_health"":393,""event_type"":""survey"",""max_health"":393}}]}",enemy-state.csv,csv:b8c96b69c97e26f6,,,,,,observed,
