acgHash,playfield,positionX,positionY,positionZ,officialSpawnRecordId,officialModelReference,archetypeId,associationState
DMMN,125,333.42523193359375,20.644466400146484,309.34625244140625,18.8.62_EP1:1000014:125:district-2:record-97,,,unresolved
DMMN,125,355.3999938964844,21.24446678161621,299.5,18.8.62_EP1:1000014:125:district-2:record-98,,,unresolved
DMMN,125,336.4448547363281,20.513160705566406,304.27532958984375,18.8.62_EP1:1000014:125:district-2:record-99,,,unresolved
DMMN,125,350.7553405761719,21.244474411010742,307.8280029296875,18.8.62_EP1:1000014:125:district-2:record-100,,,unresolved
CARO,125,339.4751281738281,18.944427490234375,314.52166748046875,18.8.62_EP1:1000014:125:district-2:record-101,,,unresolved
CARO,125,343.0,18.94446563720703,315.8999938964844,18.8.62_EP1:1000014:125:district-2:record-102,,,unresolved
DMMT,125,296.98284912109375,22.549991607666016,298.0380859375,18.8.62_EP1:1000014:125:district-2:record-103,,,unresolved
DMMT,125,302.2867736816406,30.444467544555664,287.1280822753906,18.8.62_EP1:1000014:125:district-2:record-104,,,unresolved
DMMT,125,303.9490661621094,21.77248764038086,296.80731201171875,18.8.62_EP1:1000014:125:district-2:record-105,,,unresolved
SLMN,125,285.77410888671875,24.44439697265625,246.73646545410156,18.8.62_EP1:1000014:125:district-2:record-106,,,unresolved
SLMN,125,260.89617919921875,23.47555923461914,232.2642822265625,18.8.62_EP1:1000014:125:district-2:record-107,,,unresolved
SLMN,125,281.91168212890625,25.144420623779297,256.3151550292969,18.8.62_EP1:1000014:125:district-2:record-108,,,unresolved
SLMN,125,269.0742492675781,23.044431686401367,249.84637451171875,18.8.62_EP1:1000014:125:district-2:record-109,,,unresolved
DMMN,125,274.7828369140625,20.344470977783203,240.57150268554688,18.8.62_EP1:1000014:125:district-2:record-110,,,unresolved
SLMN,125,290.29522705078125,20.552825927734375,261.7794189453125,18.8.62_EP1:1000014:125:district-2:record-111,,,unresolved
SLMN,125,272.66571044921875,22.315235137939453,228.6461639404297,18.8.62_EP1:1000014:125:district-2:record-112,,,unresolved
SLMN,125,268.67230224609375,22.944467544555664,231.93701171875,18.8.62_EP1:1000014:125:district-2:record-113,,,unresolved
SLMN,125,283.2555847167969,23.444477081298828,239.97775268554688,18.8.62_EP1:1000014:125:district-2:record-114,,,unresolved
SLMN,125,259.00537109375,23.74446678161621,244.53448486328125,18.8.62_EP1:1000014:125:district-2:record-115,,,unresolved
SLMN,125,276.83868408203125,19.861007690429688,243.7053985595703,18.8.62_EP1:1000014:125:district-2:record-116,,,unresolved
DEMS,125,247.61264038085938,21.166213989257812,231.19113159179688,18.8.62_EP1:1000014:125:district-2:record-117,,,unresolved
DELO,125,196.41949462890625,39.443687438964844,175.27667236328125,18.8.62_EP1:1000014:125:district-2:record-118,,,unresolved
DEPR,125,194.20001220703125,39.443687438964844,178.1999969482422,18.8.62_EP1:1000014:125:district-2:record-119,,,unresolved
DEPR,125,186.14373779296875,39.74368667602539,186.1866912841797,18.8.62_EP1:1000014:125:district-2:record-120,,,unresolved
DEPR,125,194.09999084472656,39.443687438964844,198.1999969482422,18.8.62_EP1:1000014:125:district-2:record-121,,,unresolved
DELO,125,197.1999969482422,39.443687438964844,188.89999389648438,18.8.62_EP1:1000014:125:district-2:record-122,,,unresolved
DEPR,125,220.89999389648438,33.74368667602539,190.3000030517578,18.8.62_EP1:1000014:125:district-2:record-123,,,unresolved
DEPR,125,217.0,33.64368438720703,184.0,18.8.62_EP1:1000014:125:district-2:record-124,,,unresolved
DELO,125,233.00001525878906,29.443687438964844,184.89999389648438,18.8.62_EP1:1000014:125:district-2:record-125,,,unresolved
DELO,125,232.00001525878906,29.443687438964844,188.8000030517578,18.8.62_EP1:1000014:125:district-2:record-126,,,unresolved
DEAD,125,213.5,33.84368896484375,185.5,18.8.62_EP1:1000014:125:district-2:record-127,,,unresolved
DEAD,125,218.09999084472656,33.443687438964844,188.89999389648438,18.8.62_EP1:1000014:125:district-2:record-128,,,unresolved
DELO,125,206.59999084472656,34.24368667602539,184.6999969482422,18.8.62_EP1:1000014:125:district-2:record-129,,,unresolved
DELO,125,206.59999084472656,33.943687438964844,190.89999389648438,18.8.62_EP1:1000014:125:district-2:record-130,,,unresolved
DTML,125,344.43792724609375,22.01561164855957,349.8506164550781,18.8.62_EP1:1000014:125:district-2:record-131,,,unresolved
DTML,125,353.7922058105469,21.47247886657715,350.2801208496094,18.8.62_EP1:1000014:125:district-2:record-132,,,unresolved
DTML,125,316.8145751953125,23.044466018676758,367.5992126464844,18.8.62_EP1:1000014:125:district-2:record-133,,,unresolved
DTML,125,320.7547302246094,23.94446563720703,364.50164794921875,18.8.62_EP1:1000014:125:district-2:record-134,,,unresolved
DMC1,125,195.9678955078125,39.443687438964844,192.294189453125,18.8.62_EP1:1000014:125:district-2:record-135,,,unresolved
DMC1,125,195.8889923095703,39.443687438964844,183.74465942382812,18.8.62_EP1:1000014:125:district-2:record-136,,,unresolved
DMC1,125,196.22120666503906,39.443687438964844,180.13626098632812,18.8.62_EP1:1000014:125:district-2:record-137,,,unresolved
DMC1,125,196.0030059814453,39.443687438964844,195.7781524658203,18.8.62_EP1:1000014:125:district-2:record-138,,,unresolved
DIPE,127,176.0,107.9000015258789,247.30003356933594,18.8.62_EP1:1000014:127:district-0:record-0,,,unresolved
DIPE,127,175.5,107.9000015258789,226.1999969482422,18.8.62_EP1:1000014:127:district-0:record-1,,,unresolved
DIPE,127,149.2724151611328,107.80000305175781,199.86021423339844,18.8.62_EP1:1000014:127:district-0:record-2,,,unresolved
TAIL,127,256.3999938964844,108.6016845703125,281.5,18.8.62_EP1:1000014:127:district-0:record-3,,,unresolved
BQWR,127,254.10003662109375,108.6016845703125,299.3000183105469,18.8.62_EP1:1000014:127:district-0:record-4,,,unresolved
BQAU,127,229.9000244140625,108.6016845703125,288.199951171875,18.8.62_EP1:1000014:127:district-0:record-5,,,unresolved
BQPW,127,228.49996948242188,108.80168151855469,305.70001220703125,18.8.62_EP1:1000014:127:district-0:record-6,,,unresolved
BTMV,127,210.6966552734375,108.6016845703125,306.9861755371094,18.8.62_EP1:1000014:127:district-0:record-7,,,unresolved
CSBI,127,203.89999389648438,108.6016845703125,299.3999938964844,18.8.62_EP1:1000014:127:district-0:record-8,,,unresolved
DCQV,127,222.50326538085938,108.60196685791016,304.15130615234375,18.8.62_EP1:1000014:127:district-0:record-9,,,unresolved
DIPE,127,171.87631225585938,108.6016845703125,304.0456848144531,18.8.62_EP1:1000014:127:district-0:record-10,,,unresolved
DIPE,127,180.54281616210938,108.6016845703125,296.4585876464844,18.8.62_EP1:1000014:127:district-0:record-11,,,unresolved
DIPE,127,171.54641723632812,108.6016845703125,302.84747314453125,18.8.62_EP1:1000014:127:district-0:record-12,,,unresolved
DCQV,127,254.4991455078125,108.6016845703125,280.51776123046875,18.8.62_EP1:1000014:127:district-0:record-13,,,unresolved
DRSH,127,256.300048828125,107.90168762207031,284.6999816894531,18.8.62_EP1:1000014:127:district-0:record-14,,,unresolved
DCQV,127,241.08946228027344,107.99933624267578,301.1295166015625,18.8.62_EP1:1000014:127:district-0:record-15,,,unresolved
DCQV,127,208.96095275878906,107.9992446899414,295.42999267578125,18.8.62_EP1:1000014:127:district-0:record-16,,,unresolved
DCQV,127,193.14794921875,107.99934387207031,313.5267639160156,18.8.62_EP1:1000014:127:district-0:record-17,,,unresolved
FLFE,127,97.02745819091797,108.6014175415039,257.0736389160156,18.8.62_EP1:1000014:127:district-0:record-18,,,unresolved
FLFE,127,95.41314697265625,108.60169219970703,258.4664306640625,18.8.62_EP1:1000014:127:district-0:record-19,,,unresolved
FLFE,127,85.90000915527344,112.30168151855469,270.29998779296875,18.8.62_EP1:1000014:127:district-0:record-20,,,unresolved
FLFE,127,84.49990844726562,108.6016845703125,258.6000061035156,18.8.62_EP1:1000014:127:district-0:record-21,,,unresolved
FLFE,127,96.70001983642578,116.1016845703125,296.20001220703125,18.8.62_EP1:1000014:127:district-0:record-22,,,unresolved
PCBN,127,72.72045135498047,116.0040283203125,313.07958984375,18.8.62_EP1:1000014:127:district-0:record-23,,,unresolved
FLFE,127,189.70672607421875,108.60462188720703,224.2174072265625,18.8.62_EP1:1000014:127:district-0:record-24,,,unresolved
FLFE,127,182.175048828125,108.60407257080078,222.44857788085938,18.8.62_EP1:1000014:127:district-0:record-25,,,unresolved
FLFE,127,177.69244384765625,108.60408782958984,224.192626953125,18.8.62_EP1:1000014:127:district-0:record-26,,,unresolved
FLFE,127,100.89999389648438,108.60482788085938,238.90000915527344,18.8.62_EP1:1000014:127:district-0:record-27,,,unresolved
FLFE,127,91.89999389648438,108.60482788085938,249.10000610351562,18.8.62_EP1:1000014:127:district-0:record-28,,,unresolved
FLFE,127,101.69998168945312,108.60482788085938,237.1999969482422,18.8.62_EP1:1000014:127:district-0:record-29,,,unresolved
FLFE,127,86.80000305175781,108.60482788085938,250.39999389648438,18.8.62_EP1:1000014:127:district-0:record-30,,,unresolved
FLFE,127,176.81484985351562,108.60482788085938,249.54147338867188,18.8.62_EP1:1000014:127:district-0:record-31,,,unresolved
FLFE,127,179.50296020507812,108.60454559326172,252.13729858398438,18.8.62_EP1:1000014:127:district-0:record-32,,,unresolved
MUGG,127,153.70001220703125,107.90325927734375,289.3999938964844,18.8.62_EP1:1000014:127:district-0:record-33,,,unresolved
MUGG,127,145.19998168945312,107.90325927734375,289.5999755859375,18.8.62_EP1:1000014:127:district-0:record-34,,,unresolved
DIPE,127,161.8590087890625,109.10330200195312,301.38568115234375,18.8.62_EP1:1000014:127:district-0:record-35,,,unresolved
MUGG,127,162.09408569335938,109.10323333740234,304.7383728027344,18.8.62_EP1:1000014:127:district-0:record-36,,,unresolved
VOVG,127,145.20001220703125,108.60482788085938,281.8000183105469,18.8.62_EP1:1000014:127:district-0:record-37,,,unresolved
DOPT,127,142.1999969482422,107.90483093261719,268.70001220703125,18.8.62_EP1:1000014:127:district-0:record-38,,,unresolved
VOVG,127,149.88267517089844,108.60488891601562,279.6151428222656,18.8.62_EP1:1000014:127:district-0:record-39,,,unresolved
VOVG,127,151.90000915527344,108.60482788085938,280.0,18.8.62_EP1:1000014:127:district-0:record-40,,,unresolved
DOPT,127,114.48534393310547,108.0040283203125,231.6600799560547,18.8.62_EP1:1000014:127:district-0:record-41,,,unresolved
DCQV,127,285.0,108.6016845703125,294.1000061035156,18.8.62_EP1:1000014:127:district-0:record-42,,,unresolved
STFE,127,285.797119140625,108.60128021240234,301.43817138671875,18.8.62_EP1:1000014:127:district-0:record-43,,,unresolved
MUGG,127,292.70001220703125,108.6016845703125,298.1999816894531,18.8.62_EP1:1000014:127:district-0:record-44,,,unresolved
STFE,127,287.2581481933594,108.60124969482422,310.7706298828125,18.8.62_EP1:1000014:127:district-0:record-45,,,unresolved
DCQV,127,287.6000061035156,108.6016845703125,294.5,18.8.62_EP1:1000014:127:district-0:record-46,,,unresolved
STFE,127,290.8000183105469,107.90168762207031,283.6000061035156,18.8.62_EP1:1000014:127:district-0:record-47,,,unresolved
MUGG,127,267.7619934082031,109.00166320800781,287.68994140625,18.8.62_EP1:1000014:127:district-0:record-48,,,unresolved
VOVG,127,268.270263671875,109.00167083740234,285.4136657714844,18.8.62_EP1:1000014:127:district-0:record-49,,,unresolved
DIPE,127,285.20001220703125,109.0016860961914,283.1000061035156,18.8.62_EP1:1000014:127:district-0:record-50,,,unresolved
DIPE,127,285.9999694824219,109.0016860961914,285.79998779296875,18.8.62_EP1:1000014:127:district-0:record-51,,,unresolved
DIPE,127,281.3000183105469,109.0016860961914,284.5000305175781,18.8.62_EP1:1000014:127:district-0:record-52,,,unresolved
STFE,127,286.0290222167969,108.00038146972656,309.17999267578125,18.8.62_EP1:1000014:127:district-0:record-53,,,unresolved
STFE,127,291.8739013671875,108.00088500976562,294.54571533203125,18.8.62_EP1:1000014:127:district-0:record-54,,,unresolved
STFE,127,277.403564453125,108.00088500976562,275.6253967285156,18.8.62_EP1:1000014:127:district-0:record-55,,,unresolved
DIPE,127,156.81399536132812,107.80482482910156,236.5303955078125,18.8.62_EP1:1000014:127:district-0:record-56,,,unresolved
FLFE,127,150.68911743164062,108.6048583984375,200.96450805664062,18.8.62_EP1:1000014:127:district-0:record-57,,,unresolved
FLFE,127,146.9907684326172,108.6048583984375,201.64723205566406,18.8.62_EP1:1000014:127:district-0:record-58,,,unresolved
DIPE,127,158.35879516601562,108.00283813476562,238.05653381347656,18.8.62_EP1:1000014:127:district-0:record-59,,,unresolved
DIPE,127,158.89999389648438,109.10482788085938,235.1999969482422,18.8.62_EP1:1000014:127:district-0:record-60,,,unresolved
FLFE,127,120.09857940673828,109.10482788085938,239.6530303955078,18.8.62_EP1:1000014:127:district-0:record-61,,,unresolved
FLFE,127,120.70001220703125,109.10482788085938,241.10000610351562,18.8.62_EP1:1000014:127:district-0:record-62,,,unresolved
FLFE,127,121.30000305175781,109.10482788085938,231.6999969482422,18.8.62_EP1:1000014:127:district-0:record-63,,,unresolved
DOPT,127,179.60000610351562,109.10482788085938,232.0,18.8.62_EP1:1000014:127:district-0:record-64,,,unresolved
DOPT,127,173.50003051757812,109.10482788085938,232.20001220703125,18.8.62_EP1:1000014:127:district-0:record-65,,,unresolved
DIPE,127,185.60000610351562,109.10482788085938,241.80001831054688,18.8.62_EP1:1000014:127:district-0:record-66,,,unresolved
DIPE,127,184.80001831054688,109.10482788085938,240.6999969482422,18.8.62_EP1:1000014:127:district-0:record-67,,,unresolved
MUGG,127,167.88980102539062,109.10482788085938,255.59439086914062,18.8.62_EP1:1000014:127:district-0:record-68,,,unresolved
FLFE,127,145.60000610351562,108.60482788085938,199.8000030517578,18.8.62_EP1:1000014:127:district-0:record-69,,,unresolved
FLFE,127,152.5,108.60482788085938,215.6999969482422,18.8.62_EP1:1000014:127:district-0:record-70,,,unresolved
FLFE,127,144.10000610351562,108.0040283203125,214.8000030517578,18.8.62_EP1:1000014:127:district-0:record-71,,,unresolved
FLFE,127,152.8000030517578,108.60482788085938,204.3000030517578,18.8.62_EP1:1000014:127:district-0:record-72,,,unresolved
VOVG,127,169.15249633789062,107.9004135131836,247.7631378173828,18.8.62_EP1:1000014:127:district-0:record-73,,,unresolved
VOVG,127,130.75955200195312,107.9000015258789,215.90451049804688,18.8.62_EP1:1000014:127:district-0:record-74,,,unresolved
UNPE,127,216.79795837402344,107.9000015258789,165.05198669433594,18.8.62_EP1:1000014:127:district-1:record-0,,,unresolved
MUGG,127,291.2726745605469,103.0,250.65013122558594,18.8.62_EP1:1000014:127:district-1:record-1,,,unresolved
WOST,127,322.8999938964844,103.0,214.90000915527344,18.8.62_EP1:1000014:127:district-1:record-2,,,unresolved
NXZP,127,277.3999938964844,103.806396484375,252.60000610351562,18.8.62_EP1:1000014:127:district-1:record-3,,,unresolved
NXZP,127,282.9740905761719,103.80631256103516,249.0824432373047,18.8.62_EP1:1000014:127:district-1:record-4,,,unresolved
NXZP,127,276.47894287109375,103.80642700195312,248.80101013183594,18.8.62_EP1:1000014:127:district-1:record-5,,,unresolved
NXZP,127,253.61776733398438,106.806396484375,249.4593505859375,18.8.62_EP1:1000014:127:district-1:record-6,,,unresolved
STFE,127,224.2138671875,108.50640869140625,252.6190185546875,18.8.62_EP1:1000014:127:district-1:record-7,,,unresolved
NXZP,127,281.70001220703125,103.806396484375,252.09999084472656,18.8.62_EP1:1000014:127:district-1:record-8,,,unresolved
NXZP,127,279.0999755859375,103.806396484375,250.8000030517578,18.8.62_EP1:1000014:127:district-1:record-9,,,unresolved
NXZP,127,254.39999389648438,106.806396484375,251.6999969482422,18.8.62_EP1:1000014:127:district-1:record-10,,,unresolved
NXZP,127,251.80001831054688,106.806396484375,251.09999084472656,18.8.62_EP1:1000014:127:district-1:record-11,,,unresolved
WOST,127,320.01947021484375,103.80636596679688,276.3739013671875,18.8.62_EP1:1000014:127:district-1:record-12,,,unresolved
EHDL,127,335.5889587402344,107.40631866455078,268.0640869140625,18.8.62_EP1:1000014:127:district-1:record-13,,,unresolved
WOST,127,337.26922607421875,104.2064208984375,270.87261962890625,18.8.62_EP1:1000014:127:district-1:record-14,,,unresolved
WOST,127,331.70001220703125,107.4063949584961,276.6000061035156,18.8.62_EP1:1000014:127:district-1:record-15,,,unresolved
WOST,127,327.79998779296875,103.806396484375,262.70001220703125,18.8.62_EP1:1000014:127:district-1:record-16,,,unresolved
WOST,127,336.0,103.10639953613281,270.8000183105469,18.8.62_EP1:1000014:127:district-1:record-17,,,unresolved
FLFE,127,326.20001220703125,103.806396484375,148.5,18.8.62_EP1:1000014:127:district-1:record-18,,,unresolved
FLFE,127,328.9161682128906,103.80642700195312,143.8893280029297,18.8.62_EP1:1000014:127:district-1:record-19,,,unresolved
FLFE,127,330.4349365234375,103.80640411376953,150.3423614501953,18.8.62_EP1:1000014:127:district-1:record-20,,,unresolved
STFE,127,336.4000244140625,107.00639343261719,137.89999389648438,18.8.62_EP1:1000014:127:district-1:record-21,,,unresolved
SLRU,127,335.9343566894531,103.8063735961914,147.05056762695312,18.8.62_EP1:1000014:127:district-1:record-22,,,unresolved
WOST,127,337.3119812011719,108.00596618652344,154.26756286621094,18.8.62_EP1:1000014:127:district-1:record-23,,,unresolved
SLRU,127,334.2842102050781,103.80638122558594,146.77122497558594,18.8.62_EP1:1000014:127:district-1:record-24,,,unresolved
STFE,127,335.4000244140625,108.00639343261719,135.39999389648438,18.8.62_EP1:1000014:127:district-1:record-25,,,unresolved
FLFE,127,327.20001220703125,103.806396484375,143.10000610351562,18.8.62_EP1:1000014:127:district-1:record-26,,,unresolved
WOST,127,353.0,103.806396484375,273.6000061035156,18.8.62_EP1:1000014:127:district-1:record-27,,,unresolved
EHDL,127,350.29998779296875,103.806396484375,278.1999816894531,18.8.62_EP1:1000014:127:district-1:record-28,,,unresolved
WOST,127,349.29998779296875,103.806396484375,266.79998779296875,18.8.62_EP1:1000014:127:district-1:record-29,,,unresolved
FLFE,127,352.0838317871094,103.80482482910156,141.80166625976562,18.8.62_EP1:1000014:127:district-1:record-30,,,unresolved
FLFE,127,350.3304443359375,103.80482482910156,144.95657348632812,18.8.62_EP1:1000014:127:district-1:record-31,,,unresolved
FLFE,127,351.8611755371094,103.80494689941406,149.05641174316406,18.8.62_EP1:1000014:127:district-1:record-32,,,unresolved
FLFE,127,348.842041015625,103.80500030517578,138.48385620117188,18.8.62_EP1:1000014:127:district-1:record-33,,,unresolved
SLRU,127,347.3742980957031,103.806396484375,233.31973266601562,18.8.62_EP1:1000014:127:district-1:record-34,,,unresolved
FLFE,127,325.27105712890625,103.80480194091797,183.4715576171875,18.8.62_EP1:1000014:127:district-1:record-35,,,unresolved
FLFE,127,320.70001220703125,103.80482482910156,184.20001220703125,18.8.62_EP1:1000014:127:district-1:record-36,,,unresolved
WOST,127,323.4905700683594,103.80511474609375,180.8721466064453,18.8.62_EP1:1000014:127:district-1:record-37,,,unresolved
WOST,127,344.7087707519531,103.20402526855469,182.54205322265625,18.8.62_EP1:1000014:127:district-1:record-38,,,unresolved
WOST,127,321.4709777832031,103.20402526855469,176.39244079589844,18.8.62_EP1:1000014:127:district-1:record-39,,,unresolved
WOST,127,312.78936767578125,103.8048095703125,176.14669799804688,18.8.62_EP1:1000014:127:district-1:record-40,,,unresolved
VOVG,127,171.10000610351562,108.10639953613281,164.5299072265625,18.8.62_EP1:1000014:127:district-1:record-41,,,unresolved
VOVG,127,172.21678161621094,108.10636138916016,165.8000030517578,18.8.62_EP1:1000014:127:district-1:record-42,,,unresolved
VOVG,127,172.35739135742188,108.1063232421875,162.97657775878906,18.8.62_EP1:1000014:127:district-1:record-43,,,unresolved
VOVG,127,148.58023071289062,108.10633087158203,189.8619384765625,18.8.62_EP1:1000014:127:district-1:record-44,,,unresolved
FLFE,127,150.62973022460938,108.10637664794922,191.21658325195312,18.8.62_EP1:1000014:127:district-1:record-45,,,unresolved
FLFE,127,146.77249145507812,108.10637664794922,191.89794921875,18.8.62_EP1:1000014:127:district-1:record-46,,,unresolved
FLFE,127,224.7900390625,108.80641174316406,165.965576171875,18.8.62_EP1:1000014:127:district-1:record-47,,,unresolved
STFE,127,282.20001220703125,103.306396484375,163.90000915527344,18.8.62_EP1:1000014:127:district-1:record-48,,,unresolved
STFE,127,275.38909912109375,103.30633544921875,167.01959228515625,18.8.62_EP1:1000014:127:district-1:record-49,,,unresolved
VOVG,127,282.327880859375,103.3064193725586,166.30429077148438,18.8.62_EP1:1000014:127:district-1:record-50,,,unresolved
DIPE,127,277.8566589355469,103.30621337890625,165.51251220703125,18.8.62_EP1:1000014:127:district-1:record-51,,,unresolved
FLFE,127,229.70001220703125,108.806396484375,164.3000030517578,18.8.62_EP1:1000014:127:district-1:record-52,,,unresolved
FLFE,127,226.19720458984375,108.80646514892578,163.00534057617188,18.8.62_EP1:1000014:127:district-1:record-53,,,unresolved
FLFE,127,223.47238159179688,108.80641174316406,164.8028564453125,18.8.62_EP1:1000014:127:district-1:record-54,,,unresolved
FLFE,127,232.20001220703125,108.806396484375,166.09999084472656,18.8.62_EP1:1000014:127:district-1:record-55,,,unresolved
MUGG,127,275.303466796875,103.30534362792969,164.889404296875,18.8.62_EP1:1000014:127:district-1:record-56,,,unresolved
DIPE,127,267.5,103.306396484375,163.8000030517578,18.8.62_EP1:1000014:127:district-1:record-57,,,unresolved
DIPE,127,268.8999938964844,103.306396484375,166.39999389648438,18.8.62_EP1:1000014:127:district-1:record-58,,,unresolved
STFO,127,333.70001220703125,109.10639953613281,206.5,18.8.62_EP1:1000014:127:district-1:record-59,,,unresolved
WOST,127,334.9949035644531,107.00640106201172,233.02169799804688,18.8.62_EP1:1000014:127:district-1:record-60,,,unresolved
EHDL,127,336.2962646484375,109.40646362304688,208.53305053710938,18.8.62_EP1:1000014:127:district-1:record-61,,,unresolved
SLRU,127,374.29998779296875,101.80642700195312,211.2689208984375,18.8.62_EP1:1000014:127:district-1:record-62,,,unresolved
SLRU,127,365.6656494140625,101.20559692382812,201.608642578125,18.8.62_EP1:1000014:127:district-1:record-63,,,unresolved
SLRU,127,363.11309814453125,101.20559692382812,200.59661865234375,18.8.62_EP1:1000014:127:district-1:record-64,,,unresolved
SLRU,127,362.318603515625,101.20657348632812,212.46664428710938,18.8.62_EP1:1000014:127:district-1:record-65,,,unresolved
FLFE,127,315.6000061035156,103.306396484375,220.30001831054688,18.8.62_EP1:1000014:127:district-1:record-66,,,unresolved
FLFE,127,316.5,103.306396484375,219.0,18.8.62_EP1:1000014:127:district-1:record-67,,,unresolved
WOST,127,334.05572509765625,107.00639343261719,180.2799530029297,18.8.62_EP1:1000014:127:district-1:record-68,,,unresolved
EHDL,127,334.6000061035156,109.40640258789062,205.5,18.8.62_EP1:1000014:127:district-1:record-69,,,unresolved
SLRU,127,272.5,101.806396484375,202.60000610351562,18.8.62_EP1:1000014:127:district-1:record-70,,,unresolved
FLFE,127,283.3999938964844,101.806396484375,212.89996337890625,18.8.62_EP1:1000014:127:district-1:record-71,,,unresolved
FLFE,127,279.0,101.806396484375,212.70001220703125,18.8.62_EP1:1000014:127:district-1:record-72,,,unresolved
STFE,127,347.36090087890625,103.30635833740234,222.19720458984375,18.8.62_EP1:1000014:127:district-1:record-73,,,unresolved
NXZP,127,323.2276306152344,103.80638122558594,229.84422302246094,18.8.62_EP1:1000014:127:district-1:record-74,,,unresolved
NXZP,127,325.0252685546875,103.806396484375,230.77874755859375,18.8.62_EP1:1000014:127:district-1:record-75,,,unresolved
WOST,127,325.20001220703125,103.10639190673828,254.90000915527344,18.8.62_EP1:1000014:127:district-1:record-76,,,unresolved
WOST,127,346.70001220703125,103.10639190673828,245.3000030517578,18.8.62_EP1:1000014:127:district-1:record-77,,,unresolved
WOST,127,300.8999938964844,103.10639190673828,249.1999969482422,18.8.62_EP1:1000014:127:district-1:record-78,,,unresolved
EHDL,127,335.0069580078125,104.30657196044922,250.66287231445312,18.8.62_EP1:1000014:127:district-1:record-79,,,unresolved
INPE,127,348.8703918457031,104.30645751953125,248.63531494140625,18.8.62_EP1:1000014:127:district-1:record-80,,,unresolved
WOST,127,291.0,103.10639190673828,253.10000610351562,18.8.62_EP1:1000014:127:district-1:record-81,,,unresolved
EHDL,127,338.1000061035156,104.306396484375,245.40000915527344,18.8.62_EP1:1000014:127:district-1:record-82,,,unresolved
EHDL,127,334.6000061035156,104.306396484375,245.20001220703125,18.8.62_EP1:1000014:127:district-1:record-83,,,unresolved
EHDL,127,306.1000061035156,104.306396484375,253.3000030517578,18.8.62_EP1:1000014:127:district-1:record-84,,,unresolved
INPE,127,301.5,103.80482482910156,165.0,18.8.62_EP1:1000014:127:district-1:record-85,,,unresolved
DIPE,127,348.79998779296875,103.10482025146484,163.39999389648438,18.8.62_EP1:1000014:127:district-1:record-86,,,unresolved
DIPE,127,349.1000061035156,103.80482482910156,168.60000610351562,18.8.62_EP1:1000014:127:district-1:record-87,,,unresolved
DOPT,127,334.5,103.80482482910156,166.20001220703125,18.8.62_EP1:1000014:127:district-1:record-88,,,unresolved
DOPT,127,325.234375,103.80511474609375,161.34402465820312,18.8.62_EP1:1000014:127:district-1:record-89,,,unresolved
DOPT,127,337.1000061035156,103.80482482910156,161.1999969482422,18.8.62_EP1:1000014:127:district-1:record-90,,,unresolved
DOPT,127,333.5,103.80482482910156,161.60000610351562,18.8.62_EP1:1000014:127:district-1:record-91,,,unresolved
DIPE,127,346.5,103.80482482910156,165.60000610351562,18.8.62_EP1:1000014:127:district-1:record-92,,,unresolved
INPE,127,294.982421875,103.80482482910156,167.26632690429688,18.8.62_EP1:1000014:127:district-1:record-93,,,unresolved
INPE,127,319.5292053222656,103.20559692382812,151.09999084472656,18.8.62_EP1:1000014:127:district-1:record-94,,,unresolved
VOVG,127,198.0,108.60639953613281,164.10000610351562,18.8.62_EP1:1000014:127:district-1:record-95,,,unresolved
VOVG,127,181.96194458007812,108.60640716552734,164.81126403808594,18.8.62_EP1:1000014:127:district-1:record-96,,,unresolved
VOVG,127,199.3612518310547,108.60639953613281,183.33139038085938,18.8.62_EP1:1000014:127:district-1:record-97,,,unresolved
DOPT,127,215.78585815429688,108.60639953613281,163.0214385986328,18.8.62_EP1:1000014:127:district-1:record-98,,,unresolved
STFE,127,197.6999969482422,108.60640716552734,167.21458435058594,18.8.62_EP1:1000014:127:district-1:record-99,,,unresolved
NXZP,127,177.59730529785156,108.70730590820312,204.17413330078125,18.8.62_EP1:1000014:127:district-1:record-100,,,unresolved
NXZP,127,178.10000610351562,108.7063980102539,208.60000610351562,18.8.62_EP1:1000014:127:district-1:record-101,,,unresolved
NXZP,127,185.8992156982422,108.70669555664062,213.81478881835938,18.8.62_EP1:1000014:127:district-1:record-102,,,unresolved
NXZP,127,184.0883331298828,108.7066879272461,203.4248046875,18.8.62_EP1:1000014:127:district-1:record-103,,,unresolved
NXZP,127,200.3000030517578,108.60639953613281,253.60003662109375,18.8.62_EP1:1000014:127:district-1:record-104,,,unresolved
NXZP,127,214.23170471191406,108.60639953613281,252.36343383789062,18.8.62_EP1:1000014:127:district-1:record-105,,,unresolved
NXZP,127,213.52499389648438,108.60631561279297,249.2342529296875,18.8.62_EP1:1000014:127:district-1:record-106,,,unresolved
DOPT,127,216.09632873535156,108.60639953613281,166.2549285888672,18.8.62_EP1:1000014:127:district-1:record-107,,,unresolved
DOPT,127,213.9563446044922,108.60639953613281,164.80328369140625,18.8.62_EP1:1000014:127:district-1:record-108,,,unresolved
DIPE,127,205.89999389648438,108.60639953613281,164.8000030517578,18.8.62_EP1:1000014:127:district-1:record-109,,,unresolved
NXZP,127,187.79998779296875,108.7063980102539,207.99998474121094,18.8.62_EP1:1000014:127:district-1:record-110,,,unresolved
