ObservationId,CaptureId,EquivalentObservationCount,CapturedUtc,Sequence,Behavior,NpcFamily,MonsterData,Level,CapturedPlayfieldId,RuntimePlayfieldId,Name,SourceIdentity,SourceGeneration,RouteSignature,StartX,StartY,StartZ,EndX,EndY,EndZ,DelayAfterSeconds,PathCount
20260722-104809:m14245,20260722-104809,1,2026-07-22T09:53:00.754815Z,91972,spawn,25,17657,6,1044525,6553,Garbage Flea,SimpleChar:7988CCD4,2,e6495f7bb0673d03,3451.47705,0.01,853.595459,3454.21289,0.892165,846.437866,0,2
20260722-104809:m13826,20260722-104809,1,2026-07-22T09:50:03.167827Z,87199,spawn,25,17657,5,1044525,6553,Garbage Flea,SimpleChar:7988CCD8,1,837b1d9cc718aee1,3453.58813,0.01,878.365295,3453.19116,0.636056,886.086365,0,2
20260722-104809:m14249,20260722-104809,1,2026-07-22T09:53:01.733706Z,91984,spawn,25,17657,5,1044525,6553,Garbage Flea,SimpleChar:7988CCD8,2,e8878707afd9e40a,3453.24854,0.01,884.90625,3450.05835,0.636057,889.84906,0,2
20260722-104809:m14040,20260722-104809,1,2026-07-22T09:51:45.864109Z,88919,spawn,25,17657,2,1044525,6553,Garbage Flea,SimpleChar:7988CCED,1,05074552263c6639,3532.31592,7.307024,907.24469,3531.11914,5.410458,901.882385,3.326078,2
20260722-104809:m14045,20260722-104809,1,2026-07-22T09:51:49.190187Z,89116,spawn,25,17657,2,1044525,6553,Garbage Flea,SimpleChar:7988CCED,1,b2a161db33d1794d,3531.38501,5.859415,903.072998,3530.66382,5.110001,897.269409,0,2
20260722-104809:m14091,20260722-104809,1,2026-07-22T09:52:06.806988Z,89781,spawn,25,17657,2,1044525,6553,Garbage Flea,SimpleChar:7988CCED,2,0a07692eed3b68fe,3522.10034,5.110001,888.679199,3529.69067,5.110001,890.653748,0,2
20260722-104809:m14052,20260722-104809,1,2026-07-22T09:51:52.392228Z,89184,spawn,1019,297023,1,1044525,6553,Malfunctioning Cleaning Robot,SimpleChar:7988CCEF,1,49ebf27cde1e8b61,3606.02417,51.744999,801.273376,3597.28491,52.5,772.093811,0,2
20260722-104809:m14308,20260722-104809,1,2026-07-22T09:53:19.319036Z,92601,spawn,1019,297023,1,1044525,6553,Malfunctioning Cleaning Robot,SimpleChar:7988CCFD,1,49362c8d63a41bff,3598.96436,51.744999,787.96759,3622.79175,52.5,798.784119,0,2
20260722-104809:m14434,20260722-104809,1,2026-07-22T09:53:31.567937Z,93002,spawn,1019,297023,1,1044525,6553,Malfunctioning Cleaning Robot,SimpleChar:7988CD0D,1,58ce28830b06af4b,3597.70508,51.744999,773.855164,3602.27905,52.5,787.889587,0,2
20260722-152454:m01074,20260722-152454,1,2026-07-22T13:26:25.034893Z,3278,spawn,137,26125,10,1044525,6553,Leonora Marty,SimpleChar:78E0FC74,1,e47f471b38533c64,3441.41455,9.01,858.44165,3448.84668,9.050667,862.536926,0,2
20260722-152454:m01916,20260722-152454,1,2026-07-22T13:28:36.632812Z,7991,spawn,137,26125,10,1044525,6553,Leonora Marty,SimpleChar:78E0FC74,2,9775a961dab11288,3447.76514,9.145,861.936646,3450.21484,9.107702,867.728149,0,2
20260722-152454:m01963,20260722-152454,1,2026-07-22T13:29:10.754828Z,9223,spawn,137,26125,10,1044525,6553,Leonora Marty,SimpleChar:78E0FC74,3,02f1e53805738d3e,3442.41699,9.165,889.477478,3447.95923,9.053416,889.979736,2.923228,2
20260722-152454:m01966,20260722-152454,1,2026-07-22T13:29:13.678056Z,9502,spawn,137,26125,10,1044525,6553,Leonora Marty,SimpleChar:78E0FC74,3,d253fd1e01597ca9,3446.64185,9.145,889.85437,3451.55005,9.109654,889.622498,0,2
20260722-152454:m01975,20260722-152454,1,2026-07-22T13:29:23.027275Z,10139,spawn,137,26125,10,1044525,6553,Leonora Marty,SimpleChar:78E0FC74,4,f31773ba46a77157,3460.5376,9.145,889.045593,3466.59814,9.01,889.095337,0,2
20260722-152454:m02102,20260722-152454,1,2026-07-22T13:31:18.086048Z,13176,spawn,137,26125,10,1044525,6553,Leonora Marty,SimpleChar:78E0FC74,5,02f1e53805738d3e,3442.47363,9.165,889.479675,3447.95923,9.053416,889.979736,2.41127,2
20260722-152454:m02107,20260722-152454,1,2026-07-22T13:31:20.497318Z,13293,spawn,137,26125,10,1044525,6553,Leonora Marty,SimpleChar:78E0FC74,5,d253fd1e01597ca9,3446.60718,9.145,889.850281,3451.55005,9.109654,889.622498,0,2
20260722-152454:m02717,20260722-152454,1,2026-07-22T13:39:17.055369Z,24411,spawn,137,26125,10,1044525,6553,Leonora Marty,SimpleChar:78E0FC74,7,e47f471b38533c64,3441.32642,9.01,858.432739,3448.84668,9.050667,862.536926,0,2
20260722-152454:m02834,20260722-152454,1,2026-07-22T13:40:17.101861Z,25775,spawn,137,26125,10,1044525,6553,Leonora Marty,SimpleChar:78E0FC74,8,02f1e53805738d3e,3442.46899,9.165,889.476746,3447.95923,9.053416,889.979736,2.8522,2
20260722-152454:m02838,20260722-152454,1,2026-07-22T13:40:19.954061Z,25915,spawn,137,26125,10,1044525,6553,Leonora Marty,SimpleChar:78E0FC74,8,d253fd1e01597ca9,3446.71606,9.145,889.860229,3451.55005,9.109654,889.622498,0,2
20260722-152454:m03157,20260722-152454,1,2026-07-22T13:42:53.507838Z,29752,spawn,137,26125,10,1044525,6553,Leonora Marty,SimpleChar:78E0FC74,9,dd5fdf951e2b327e,3457.07861,9.145,878.603394,3457.13965,9.107692,869.205444,0,2
20260722-152454:m08257,20260722-152454,1,2026-07-22T14:11:54.349000Z,70189,spawn,137,26125,10,1044525,6553,Leonora Marty,SimpleChar:78E0FC74,10,c4204bd76a3c3469,3437.81567,9.01,876.179199,3439.74292,9.01,880.811157,2.402166,2
20260722-152454:m08263,20260722-152454,1,2026-07-22T14:11:56.751166Z,70245,spawn,137,26125,10,1044525,6553,Leonora Marty,SimpleChar:78E0FC74,10,9c55bd1fa758e4d8,3439.21338,9.01,879.505554,3438.97705,9.01,882.045288,0,2
20260722-152454:m08345,20260722-152454,1,2026-07-22T14:12:38.362968Z,71349,spawn,137,26125,10,1044525,6553,Leonora Marty,SimpleChar:78E0FC74,11,d12bd12ff7d801ad,3458.02417,9.145,881.539673,3456.76294,9.109647,877.424072,2.024593,2
20260722-152454:m08352,20260722-152454,1,2026-07-22T14:12:40.387561Z,71424,spawn,137,26125,10,1044525,6553,Leonora Marty,SimpleChar:78E0FC74,11,55e471cb26a26951,3457.11597,9.145,878.806641,3457.13965,9.107692,869.205444,0,2
20260722-152454:m08615,20260722-152454,1,2026-07-22T14:14:47.166392Z,74917,spawn,137,26125,10,1044525,6553,Leonora Marty,SimpleChar:78E0FC74,12,dd5fdf951e2b327e,3457.0686,9.145,878.668762,3457.13965,9.107692,869.205444,0,2
20260722-152454:m08819,20260722-152454,1,2026-07-22T14:16:47.848929Z,76747,spawn,137,26125,10,1044525,6553,Leonora Marty,SimpleChar:78E0FC74,13,ffcf541a2a6d596b,3462.71826,9.01,885.163269,3457.02905,9.109645,880.685242,0,2
20260722-152454:m08973,20260722-152454,1,2026-07-22T14:18:07.914965Z,78740,spawn,137,26125,10,1044525,6553,Leonora Marty,SimpleChar:78E0FC74,14,f4efd5ca1e5e23c1,3439.32666,9.01,868.814514,3434.72681,9.01,871.857666,2.786459,2
20260722-152454:m08983,20260722-152454,1,2026-07-22T14:18:10.701424Z,78905,spawn,137,26125,10,1044525,6553,Leonora Marty,SimpleChar:78E0FC74,14,c218a2f1867bdcde,3435.89697,9.01,871.037598,3438.51685,9.01,877.417114,0,2
20260722-152454:m09100,20260722-152454,1,2026-07-22T14:19:00.757164Z,80934,spawn,137,26125,10,1044525,6553,Leonora Marty,SimpleChar:78E0FC74,15,55e471cb26a26951,3457.09863,9.145,878.802246,3457.13965,9.107692,869.205444,0,2
20260722-152454:m02893,20260722-152454,1,2026-07-22T13:40:44.515195Z,26652,spawn,103,26090,6,1044525,6553,Janee Forejt,SimpleChar:78E0FD07,1,d3e84819b64b9cfa,3411.39819,9.01,852.495789,3411.34961,9.01,857.35321,0,2
20260722-152454:m03017,20260722-152454,1,2026-07-22T13:41:48.459504Z,28042,spawn,103,26090,6,1044525,6553,Janee Forejt,SimpleChar:78E0FD07,2,ef60a7afca0fdd10,3416.79443,9.145,842.734131,3413.60498,9.01,848.813843,0,2
20260722-152454:m03117,20260722-152454,1,2026-07-22T13:42:24.327145Z,29213,spawn,103,26090,6,1044525,6553,Janee Forejt,SimpleChar:78E0FD07,3,e78f820e8f2e8ab7,3425.29565,9.145,875.232849,3421.68726,9.049099,867.54187,0,2
20260722-152454:m03216,20260722-152454,1,2026-07-22T13:43:36.281416Z,30442,spawn,103,26090,6,1044525,6553,Janee Forejt,SimpleChar:78E0FD07,4,e78f820e8f2e8ab7,3425.31055,9.145,875.110657,3421.68726,9.049099,867.54187,0,2
20260722-152454:m03279,20260722-152454,1,2026-07-22T13:44:03.170018Z,31554,spawn,103,26090,6,1044525,6553,Janee Forejt,SimpleChar:78E0FD07,5,a041aca55eb8fd13,3421.84424,9.145,836.598877,3417.67261,9.009962,833.816833,0,2
20260722-152454:m08254,20260722-152454,1,2026-07-22T14:11:53.252920Z,70171,spawn,103,26090,6,1044525,6553,Janee Forejt,SimpleChar:78E0FD07,6,469cbc7f2049f01d,3411.32373,9.01,856.000244,3412.25122,9.01,860.342712,1.972482,2
20260722-152454:m08259,20260722-152454,1,2026-07-22T14:11:55.225402Z,70208,spawn,103,26090,6,1044525,6553,Janee Forejt,SimpleChar:78E0FD07,6,7abb40351fa1c438,3411.91968,9.01,858.903992,3413.45166,9.01,870.494019,0,2
20260722-152454:m08298,20260722-152454,1,2026-07-22T14:12:19.322872Z,70559,spawn,103,26090,6,1044525,6553,Janee Forejt,SimpleChar:78E0FD07,7,e78f820e8f2e8ab7,3425.28052,9.145,875.194946,3421.68726,9.049099,867.54187,0,2
20260722-152454:m08484,20260722-152454,1,2026-07-22T14:13:31.713833Z,73637,spawn,103,26090,6,1044525,6553,Janee Forejt,SimpleChar:78E0FD07,8,e78f820e8f2e8ab7,3425.31348,9.145,875.130249,3421.68726,9.049099,867.54187,0,2
20260722-152454:m08608,20260722-152454,1,2026-07-22T14:14:43.093257Z,74881,spawn,103,26090,6,1044525,6553,Janee Forejt,SimpleChar:78E0FD07,9,0a592f424fa9f828,3425.28979,9.145,875.305176,3421.68726,9.049099,867.54187,0,2
20260722-152454:m08721,20260722-152454,1,2026-07-22T14:15:54.880963Z,75473,spawn,103,26090,6,1044525,6553,Janee Forejt,SimpleChar:78E0FD07,10,e78f820e8f2e8ab7,3425.26929,9.145,875.20874,3421.68726,9.049099,867.54187,0,2
20260722-152454:m08878,20260722-152454,1,2026-07-22T14:17:36.118648Z,77639,spawn,103,26090,6,1044525,6553,Janee Forejt,SimpleChar:78E0FD07,11,ebd26ba2eca224f6,3418.72925,9.145,834.439819,3416.5708,9.010137,844.010071,0,2
20260722-152454:m08964,20260722-152454,1,2026-07-22T14:18:04.774383Z,78580,spawn,103,26090,6,1044525,6553,Janee Forejt,SimpleChar:78E0FD07,12,8ff184643824a6a2,3414.09326,9.01,874.383118,3421.34766,9.051032,877.839539,0,2
20260722-152454:m09009,20260722-152454,1,2026-07-22T14:18:18.588934Z,79159,spawn,103,26090,6,1044525,6553,Janee Forejt,SimpleChar:78E0FD07,13,e78f820e8f2e8ab7,3425.30225,9.145,875.221619,3421.68726,9.049099,867.54187,0,2
20260722-152454:m09310,20260722-152454,1,2026-07-22T14:20:05.386234Z,83187,spawn,103,26090,6,1044525,6553,Janee Forejt,SimpleChar:78E0FD07,14,ef60a7afca0fdd10,3416.82031,9.145,842.680359,3413.60498,9.01,848.813843,0,2
20260722-152454:m09425,20260722-152454,1,2026-07-22T14:21:17.075374Z,83685,spawn,103,26090,6,1044525,6553,Janee Forejt,SimpleChar:78E0FD07,15,ef60a7afca0fdd10,3416.82349,9.145,842.633667,3413.60498,9.01,848.813843,0,2
20260722-152454:m02046,20260722-152454,1,2026-07-22T13:30:33.786775Z,12288,spawn,103,26149,23,1044525,6553,Janae Seaman,SimpleChar:78E0FD08,6,66b688f7267af6b6,3471.77515,9.01,888.144165,3468.55835,9.01,888.870117,1.402798,2
20260722-152454:m02050,20260722-152454,1,2026-07-22T13:30:35.189573Z,12325,spawn,103,26149,23,1044525,6553,Janae Seaman,SimpleChar:78E0FD08,6,dbf16c3bdd68e19e,3469.94995,9.01,888.644714,3466.68091,9.01,887.826477,1.567462,2
20260722-152454:m02052,20260722-152454,1,2026-07-22T13:30:36.757035Z,12373,spawn,103,26149,23,1044525,6553,Janae Seaman,SimpleChar:78E0FD08,6,00995c88e35ec324,3467.95825,9.01,888.190308,3462.14771,9.01,889.839905,0,2
20260722-152454:m02680,20260722-152454,1,2026-07-22T13:38:51.957994Z,23983,spawn,103,26149,23,1044525,6553,Janae Seaman,SimpleChar:78E0FD08,11,b979bc0890f7070b,3472.78809,9.01,886.813477,3470.88599,9.01,888.954834,1.260701,2
20260722-152454:m02684,20260722-152454,1,2026-07-22T13:38:53.218695Z,24010,spawn,103,26149,23,1044525,6553,Janae Seaman,SimpleChar:78E0FD08,11,66b688f7267af6b6,3471.83472,9.01,888.200684,3468.55835,9.01,888.870117,1.389216,2
20260722-152454:m02686,20260722-152454,1,2026-07-22T13:38:54.607911Z,24033,spawn,103,26149,23,1044525,6553,Janae Seaman,SimpleChar:78E0FD08,11,dbf16c3bdd68e19e,3470.02563,9.01,888.653625,3466.68091,9.01,887.826477,1.360289,2
20260722-152454:m02690,20260722-152454,1,2026-07-22T13:38:55.968200Z,24052,spawn,103,26149,23,1044525,6553,Janae Seaman,SimpleChar:78E0FD08,11,00995c88e35ec324,3467.87964,9.01,888.18042,3462.14771,9.01,889.839905,0,2
20260722-152454:m08378,20260722-152454,1,2026-07-22T14:12:50.644447Z,72135,spawn,103,26149,23,1044525,6553,Janae Seaman,SimpleChar:78E0FD08,16,5246139a6c656f6a,3467.24707,9.01,883.249268,3472.10791,9.01,883.451599,2.664418,2
20260722-152454:m08382,20260722-152454,1,2026-07-22T14:12:53.308865Z,72282,spawn,103,26149,23,1044525,6553,Janae Seaman,SimpleChar:78E0FD08,16,1c91aa099bd3efbb,3470.91479,9.01,883.402771,3472.61182,9.01,885.654236,0,2
20260722-152454:m09002,20260722-152454,1,2026-07-22T14:18:17.046607Z,79120,spawn,103,26149,23,1044525,6553,Janae Seaman,SimpleChar:78E0FD08,18,1b2d3d25792b792e,3439.84375,9.01,887.778625,3437.49146,9.01,885.606445,1.542327,2
20260722-152454:m09010,20260722-152454,1,2026-07-22T14:18:18.588934Z,79160,spawn,103,26149,23,1044525,6553,Janae Seaman,SimpleChar:78E0FD08,18,10df85ab7e64c309,3438.39136,9.01,886.583313,3439.97119,9.01,883.716248,1.456356,2
20260722-152454:m09014,20260722-152454,1,2026-07-22T14:18:20.045290Z,79212,spawn,103,26149,23,1044525,6553,Janae Seaman,SimpleChar:78E0FD08,18,b61dbc79836ebaf6,3439.07739,9.01,884.841064,3461.4646,9.01,882.808167,0,2
20260722-152454:m09122,20260722-152454,1,2026-07-22T14:19:06.617367Z,81062,spawn,103,26149,23,1044525,6553,Janae Seaman,SimpleChar:78E0FD08,20,1b2d3d25792b792e,3440.06079,9.01,887.789795,3437.49146,9.01,885.606445,1.390261,2
20260722-152454:m09126,20260722-152454,1,2026-07-22T14:19:08.007628Z,81112,spawn,103,26149,23,1044525,6553,Janae Seaman,SimpleChar:78E0FD08,20,10df85ab7e64c309,3438.5459,9.01,886.642639,3439.97119,9.01,883.716248,1.417785,2
20260722-152454:m09130,20260722-152454,1,2026-07-22T14:19:09.425413Z,81253,spawn,103,26149,23,1044525,6553,Janae Seaman,SimpleChar:78E0FD08,20,b61dbc79836ebaf6,3439.19165,9.01,884.803101,3461.4646,9.01,882.808167,0,2
20260722-152454:m07785,20260722-152454,1,2026-07-22T14:04:23.211418Z,62010,spawn,15,17662,1,1044525,6553,Minibronto,SimpleChar:78E0FD9A,1,50f874efaf1c6286,3497.04004,8.110001,452.415009,3495.80493,8.110001,449.393219,2.080509,2
20260722-152454:m07790,20260722-152454,1,2026-07-22T14:04:25.291927Z,62059,spawn,15,17662,1,1044525,6553,Minibronto,SimpleChar:78E0FD9A,1,7ffdae7d27166bf6,3496.25659,8.110001,450.498596,3499.64575,8.110001,448.948273,0,2
20260722-152454:m07786,20260722-152454,1,2026-07-22T14:04:23.691609Z,62013,spawn,15,17662,1,1044525,6553,Minibronto,SimpleChar:78E0FD9C,1,0f4dcf8ec9d1d05e,3510.27832,8.403221,446.408752,3510.24609,8.576911,444.02063,1.149928,2
20260722-152454:m07788,20260722-152454,1,2026-07-22T14:04:24.841537Z,62056,spawn,15,17662,1,1044525,6553,Minibronto,SimpleChar:78E0FD9C,1,6e5cd6684625a0d7,3510.47998,8.507312,445.222534,3506.9812,8.333591,443.758362,0,2
20260722-152454:m00016,20260722-152454,1,2026-07-22T13:24:55.722915Z,27,spawn,1019,297023,1,1044525,6553,Malfunctioning Cleaning Robot,SimpleChar:79543CB6,1,52aa3d9899596478,3596.979,51.744999,783.935852,3596.02539,52.244999,783.717224,0.19009,2
20260722-152454:m00018,20260722-152454,1,2026-07-22T13:24:55.913005Z,29,spawn,1019,297023,1,1044525,6553,Malfunctioning Cleaning Robot,SimpleChar:79543CB6,1,8fdb70a3a252296e,3596.979,51.744999,783.935852,3596.06152,52.244999,783.765259,0.250626,2
20260722-152454:m00020,20260722-152454,1,2026-07-22T13:24:56.163631Z,34,spawn,1019,297023,1,1044525,6553,Malfunctioning Cleaning Robot,SimpleChar:79543CB6,1,7740d1949c568006,3596.979,51.744999,783.935852,3596.10522,51.744999,783.924805,0.190108,2
20260722-152454:m00022,20260722-152454,1,2026-07-22T13:24:56.353739Z,45,spawn,1019,297023,1,1044525,6553,Malfunctioning Cleaning Robot,SimpleChar:79543CB6,1,8fdb70a3a252296e,3596.979,51.744999,783.935852,3596.02124,52.244999,784.129211,0.239642,2
20260722-152454:m00024,20260722-152454,1,2026-07-22T13:24:56.593381Z,48,spawn,1019,297023,1,1044525,6553,Malfunctioning Cleaning Robot,SimpleChar:79543CB6,1,8fdb70a3a252296e,3596.979,51.744999,783.935852,3596.04321,52.244999,784.10376,0.200091,2
20260722-152454:m00027,20260722-152454,1,2026-07-22T13:24:56.793472Z,51,spawn,1019,297023,1,1044525,6553,Malfunctioning Cleaning Robot,SimpleChar:79543CB6,1,52aa3d9899596478,3596.979,51.744999,783.935852,3596.02686,52.244999,783.718933,0.200111,2
20260722-152454:m00030,20260722-152454,1,2026-07-22T13:24:56.993583Z,55,spawn,1019,297023,1,1044525,6553,Malfunctioning Cleaning Robot,SimpleChar:79543CB6,1,7740d1949c568006,3596.979,51.744999,783.935852,3596.10522,51.744999,783.924805,0.240628,2
20260722-152454:m00034,20260722-152454,1,2026-07-22T13:24:57.234211Z,63,spawn,1019,297023,1,1044525,6553,Malfunctioning Cleaning Robot,SimpleChar:79543CB6,1,7740d1949c568006,3596.979,51.744999,783.935852,3596.10522,51.744999,783.924805,0.204164,2
20260722-152454:m00037,20260722-152454,1,2026-07-22T13:24:57.438375Z,74,spawn,1019,297023,1,1044525,6553,Malfunctioning Cleaning Robot,SimpleChar:79543CB6,1,7740d1949c568006,3596.979,51.744999,783.935852,3596.10522,51.744999,783.924805,0.190099,2
20260722-152454:m00039,20260722-152454,1,2026-07-22T13:24:57.628474Z,76,spawn,1019,297023,1,1044525,6553,Malfunctioning Cleaning Robot,SimpleChar:79543CB6,1,52aa3d9899596478,3596.979,51.744999,783.935852,3596.0249,52.244999,783.716858,0.239663,2
20260722-152454:m00041,20260722-152454,1,2026-07-22T13:24:57.868137Z,79,spawn,1019,297023,1,1044525,6553,Malfunctioning Cleaning Robot,SimpleChar:79543CB6,1,7740d1949c568006,3596.979,51.744999,783.935852,3596.10522,51.744999,783.924805,0.240131,2
20260722-152454:m00043,20260722-152454,1,2026-07-22T13:24:58.108268Z,81,spawn,1019,297023,1,1044525,6553,Malfunctioning Cleaning Robot,SimpleChar:79543CB6,1,8fdb70a3a252296e,3596.979,51.744999,783.935852,3596.09839,52.244999,783.857422,0.400181,2
20260722-152454:m00045,20260722-152454,1,2026-07-22T13:24:58.508449Z,92,spawn,1019,297023,1,1044525,6553,Malfunctioning Cleaning Robot,SimpleChar:79543CB6,1,8fdb70a3a252296e,3596.979,51.744999,783.935852,3596.06421,52.244999,784.072327,0,2
20260722-152454:m00047,20260722-152454,1,2026-07-22T13:24:58.508449Z,94,spawn,1019,297023,1,1044525,6553,Malfunctioning Cleaning Robot,SimpleChar:79543CB6,1,7740d1949c568006,3596.979,51.744999,783.935852,3596.10522,51.744999,783.924805,0.239618,2
20260722-152454:m00050,20260722-152454,1,2026-07-22T13:24:58.748067Z,98,spawn,1019,297023,1,1044525,6553,Malfunctioning Cleaning Robot,SimpleChar:79543CB6,1,7740d1949c568006,3596.979,51.744999,783.935852,3596.10522,51.744999,783.924805,0.24062,2
20260722-152454:m00053,20260722-152454,1,2026-07-22T13:24:58.988687Z,101,spawn,1019,297023,1,1044525,6553,Malfunctioning Cleaning Robot,SimpleChar:79543CB6,1,8fdb70a3a252296e,3596.979,51.744999,783.935852,3596.08472,52.244999,784.029602,0.199611,2
20260722-152454:m00056,20260722-152454,1,2026-07-22T13:24:59.188298Z,105,spawn,1019,297023,1,1044525,6553,Malfunctioning Cleaning Robot,SimpleChar:79543CB6,1,7740d1949c568006,3596.979,51.744999,783.935852,3596.10522,51.744999,783.924805,0.24015,2
20260722-152454:m00059,20260722-152454,1,2026-07-22T13:24:59.428448Z,115,spawn,1019,297023,1,1044525,6553,Malfunctioning Cleaning Robot,SimpleChar:79543CB6,1,8fdb70a3a252296e,3596.979,51.744999,783.935852,3596.02808,52.244999,784.121765,0.241642,2
20260722-152454:m00061,20260722-152454,1,2026-07-22T13:24:59.670090Z,118,spawn,1019,297023,1,1044525,6553,Malfunctioning Cleaning Robot,SimpleChar:79543CB6,1,8fdb70a3a252296e,3596.979,51.744999,783.935852,3596.0769,52.244999,784.047974,0.200099,2
20260722-152454:m00065,20260722-152454,1,2026-07-22T13:24:59.870189Z,122,spawn,1019,297023,1,1044525,6553,Malfunctioning Cleaning Robot,SimpleChar:79543CB6,1,8fdb70a3a252296e,3596.979,51.744999,783.935852,3596.01025,52.244999,784.140076,0.423716,2
20260722-152454:m00068,20260722-152454,1,2026-07-22T13:25:00.293905Z,130,spawn,1019,297023,1,1044525,6553,Malfunctioning Cleaning Robot,SimpleChar:79543CB6,1,8fdb70a3a252296e,3596.979,51.744999,783.935852,3596.10522,52.244999,783.926453,0.280145,2
20260722-152454:m00071,20260722-152454,1,2026-07-22T13:25:00.574050Z,140,spawn,1019,297023,1,1044525,6553,Malfunctioning Cleaning Robot,SimpleChar:79543CB6,1,7740d1949c568006,3596.979,51.744999,783.935852,3596.10522,51.744999,783.924805,0,2
20260722-152454:m00074,20260722-152454,1,2026-07-22T13:25:00.574050Z,144,spawn,1019,297023,1,1044525,6553,Malfunctioning Cleaning Robot,SimpleChar:79543CB6,1,8fdb70a3a252296e,3596.979,51.744999,783.935852,3596.10229,52.244999,783.96228,0,2
20260722-152454:m01111,20260722-152454,2,2026-07-22T13:27:04.392164Z,3952,spawn,1019,297023,1,1044525,6553,Malfunctioning Cleaning Robot,SimpleChar:79543CB6,2,7740d1949c568006,3596.979,51.744999,783.935852,3596.10522,51.744999,783.924805,0.353672,2
20260722-152454:m01115,20260722-152454,1,2026-07-22T13:27:04.745836Z,3977,spawn,1019,297023,1,1044525,6553,Malfunctioning Cleaning Robot,SimpleChar:79543CB6,2,7740d1949c568006,3596.979,51.744999,783.935852,3596.10522,51.744999,783.924805,0.120057,2
20260722-152454:m01117,20260722-152454,1,2026-07-22T13:27:04.865893Z,3985,spawn,1019,297023,1,1044525,6553,Malfunctioning Cleaning Robot,SimpleChar:79543CB6,2,8fdb70a3a252296e,3596.979,51.744999,783.935852,3596.07202,52.244999,784.058167,0.170091,2
20260722-152454:m01120,20260722-152454,1,2026-07-22T13:27:05.035984Z,4001,spawn,1019,297023,1,1044525,6553,Malfunctioning Cleaning Robot,SimpleChar:79543CB6,2,7740d1949c568006,3596.979,51.744999,783.935852,3596.10522,51.744999,783.924805,0.190092,2
20260722-152454:m01122,20260722-152454,1,2026-07-22T13:27:05.226076Z,4003,spawn,1019,297023,1,1044525,6553,Malfunctioning Cleaning Robot,SimpleChar:79543CB6,2,8fdb70a3a252296e,3596.979,51.744999,783.935852,3596.08643,52.244999,783.816772,0.251135,2
20260722-152454:m01124,20260722-152454,1,2026-07-22T13:27:05.477211Z,4006,spawn,1019,297023,1,1044525,6553,Malfunctioning Cleaning Robot,SimpleChar:79543CB6,2,52aa3d9899596478,3596.979,51.744999,783.935852,3596.04614,52.244999,783.742249,0.194113,2
20260722-152454:m01126,20260722-152454,1,2026-07-22T13:27:05.671324Z,4015,spawn,1019,297023,1,1044525,6553,Malfunctioning Cleaning Robot,SimpleChar:79543CB6,2,8fdb70a3a252296e,3596.979,51.744999,783.935852,3596.06616,52.244999,784.069031,0.327162,2
20260722-152454:m01128,20260722-152454,1,2026-07-22T13:27:05.998486Z,4024,spawn,1019,297023,1,1044525,6553,Malfunctioning Cleaning Robot,SimpleChar:79543CB6,2,7740d1949c568006,3596.979,51.744999,783.935852,3596.10522,51.744999,783.924805,0.26963,2
20260722-152454:m01130,20260722-152454,1,2026-07-22T13:27:06.268116Z,4036,spawn,1019,297023,1,1044525,6553,Malfunctioning Cleaning Robot,SimpleChar:79543CB6,2,8fdb70a3a252296e,3596.979,51.744999,783.935852,3596.03979,52.244999,784.107849,0.114054,2
20260722-152454:m01132,20260722-152454,1,2026-07-22T13:27:06.382170Z,4040,spawn,1019,297023,1,1044525,6553,Malfunctioning Cleaning Robot,SimpleChar:79543CB6,2,7740d1949c568006,3596.979,51.744999,783.935852,3596.10522,51.744999,783.924805,0.413268,2
20260722-152454:m01134,20260722-152454,2,2026-07-22T13:27:06.795438Z,4067,spawn,1019,297023,1,1044525,6553,Malfunctioning Cleaning Robot,SimpleChar:79543CB6,2,7740d1949c568006,3596.979,51.744999,783.935852,3596.10522,51.744999,783.924805,0.191096,2
20260722-152454:m01138,20260722-152454,1,2026-07-22T13:27:06.986534Z,4089,spawn,1019,297023,1,1044525,6553,Malfunctioning Cleaning Robot,SimpleChar:79543CB6,2,8fdb70a3a252296e,3596.979,51.744999,783.935852,3596.05298,52.244999,784.090027,0.240637,2
20260722-152454:m01140,20260722-152454,1,2026-07-22T13:27:07.227171Z,4099,spawn,1019,297023,1,1044525,6553,Malfunctioning Cleaning Robot,SimpleChar:79543CB6,2,7740d1949c568006,3596.979,51.744999,783.935852,3596.10522,51.744999,783.924805,0.237122,2
20260722-152454:m01142,20260722-152454,1,2026-07-22T13:27:07.464293Z,4101,spawn,1019,297023,1,1044525,6553,Malfunctioning Cleaning Robot,SimpleChar:79543CB6,2,7740d1949c568006,3596.979,51.744999,783.935852,3596.10522,51.744999,783.924805,0.199693,2
20260722-152454:m01144,20260722-152454,1,2026-07-22T13:27:07.663986Z,4109,spawn,1019,297023,1,1044525,6553,Malfunctioning Cleaning Robot,SimpleChar:79543CB6,2,7740d1949c568006,3596.979,51.744999,783.935852,3596.10522,51.744999,783.924805,0.260637,2
20260722-152454:m01146,20260722-152454,1,2026-07-22T13:27:07.924623Z,4118,spawn,1019,297023,1,1044525,6553,Malfunctioning Cleaning Robot,SimpleChar:79543CB6,2,8fdb70a3a252296e,3596.979,51.744999,783.935852,3596.06714,52.244999,783.774658,0.180578,2
