ObservationId,CaptureId,EquivalentObservationCount,CapturedUtc,Sequence,Behavior,NpcFamily,MonsterData,Level,CapturedPlayfieldId,RuntimePlayfieldId,Name,SourceIdentity,SourceGeneration,RouteSignature,StartX,StartY,StartZ,EndX,EndY,EndZ,DelayAfterSeconds,PathCount
20260722-152454:m07306,20260722-152454,1,2026-07-22T13:59:17.442613Z,53551,leash,97,96195,1,1044525,6553,Anger Manifestation,SimpleChar:798915B3,2,785fe78beabfa0b0,3550.60376,5.110001,849.004395,3532.34863,5.610001,848.732361,1.900741,2
20260722-152454:m07312,20260722-152454,1,2026-07-22T13:59:19.343354Z,53579,leash,97,96195,1,1044525,6553,Anger Manifestation,SimpleChar:798915B3,2,8692306f3d93564f,3540.88916,5.110001,848.782654,3523.29443,5.610001,845.522949,1.981766,2
20260722-152454:m07319,20260722-152454,1,2026-07-22T13:59:21.325120Z,53680,leash,97,96195,1,1044525,6553,Anger Manifestation,SimpleChar:798915B3,2,a91e6ff9c20ae83b,3531.29419,5.110001,847.105774,3513.17749,5.610001,845.0271,76.859649,2
20260722-152454:m07526,20260722-152454,1,2026-07-22T14:00:38.184769Z,55702,leash,97,96195,1,1044525,6553,Anger Manifestation,SimpleChar:798915B3,2,1b55da8e4dce7b0f,3473.97388,2.11,697.49585,3471.42798,2.61,695.56073,52.979992,2
20260722-152454:m07550,20260722-152454,1,2026-07-22T14:01:31.164761Z,56752,leash,97,96195,1,1044525,6553,Anger Manifestation,SimpleChar:798915B3,2,05a42cdef43f6c1c,3433.34937,2.11,692.145752,3431.96143,2.61,689.661682,2.156146,2
20260722-152454:m07559,20260722-152454,1,2026-07-22T14:01:33.320907Z,56845,leash,97,96195,1,1044525,6553,Anger Manifestation,SimpleChar:798915B3,2,6cdbe809cb97b6da,3428.16113,2.11,688.395386,3426.14819,2.61,682.325562,14.913098,2
20260722-152454:m07575,20260722-152454,1,2026-07-22T14:01:48.234005Z,57400,leash,97,96195,1,1044525,6553,Anger Manifestation,SimpleChar:798915B3,2,e8ae0bb6e155f052,3429.29395,2.11,671.735413,3426.73901,2.61,669.223816,1.199882,2
20260722-152454:m07578,20260722-152454,1,2026-07-22T14:01:49.433887Z,57448,leash,97,96195,1,1044525,6553,Anger Manifestation,SimpleChar:798915B3,2,edb8632f487b4635,3427.38477,2.11,669.859009,3426.37183,2.939635,665.642639,0.851156,2
20260722-152454:m07582,20260722-152454,1,2026-07-22T14:01:50.285043Z,57466,leash,97,96195,1,1044525,6553,Anger Manifestation,SimpleChar:798915B3,2,d6dab0e278e1badd,3426.60327,2.11,666.607239,3422.5979,2.61,660.011353,28.860495,2
20260722-152454:m07616,20260722-152454,1,2026-07-22T14:02:19.145538Z,58604,leash,97,96195,1,1044525,6553,Anger Manifestation,SimpleChar:798915B3,2,11630456743eef49,3380.65283,2.11,649.330994,3376.77026,3.340835,645.379456,5.651651,2
20260722-152454:m07626,20260722-152454,1,2026-07-22T14:02:24.797189Z,58850,leash,97,96195,1,1044525,6553,Anger Manifestation,SimpleChar:798915B3,2,3f2a12ea3f31d3e5,3362.24927,3.483191,638.009949,3360.45386,3.611495,633.666809,16.842353,2
20260722-152454:m07640,20260722-152454,1,2026-07-22T14:02:41.639542Z,59336,leash,97,96195,1,1044525,6553,Anger Manifestation,SimpleChar:798915B3,2,bf42c6ab0e96f30a,3353.56201,4.288887,626.557251,3355.27954,4.848282,623.46698,0.99999,2
20260722-152454:m07644,20260722-152454,1,2026-07-22T14:02:42.639532Z,59370,leash,97,96195,1,1044525,6553,Anger Manifestation,SimpleChar:798915B3,2,f0497b9ea852ff03,3354.83667,4.021301,624.264099,3358.02686,4.650953,619.635498,1.354643,2
20260722-152454:m07647,20260722-152454,1,2026-07-22T14:02:43.994175Z,59429,leash,97,96195,1,1044525,6553,Anger Manifestation,SimpleChar:798915B3,2,1cb87476ba276f0d,3357.53223,4.14725,620.35321,3361.28955,3.265316,613.68689,6.469328,2
20260722-152454:m07651,20260722-152454,1,2026-07-22T14:02:50.463503Z,59659,leash,97,96195,1,1044525,6553,Anger Manifestation,SimpleChar:798915B3,2,0f1ec7b44519e7c2,3360.85425,2.959243,614.45929,3363.33472,2.61,611.774536,1.050111,2
20260722-152454:m07655,20260722-152454,1,2026-07-22T14:02:51.513614Z,59698,leash,97,96195,1,1044525,6553,Anger Manifestation,SimpleChar:798915B3,2,9698cff1cfb083c6,3362.7146,2.37814,612.445618,3362.21851,2.61,605.107239,1.663463,2
20260722-152454:m07658,20260722-152454,1,2026-07-22T14:02:53.177077Z,59773,leash,97,96195,1,1044525,6553,Anger Manifestation,SimpleChar:798915B3,2,ca6fa89b12103ff0,3362.28442,2.11,606.079651,3368.83276,2.61,600.229736,1.86014,2
20260722-152454:m07661,20260722-152454,1,2026-07-22T14:02:55.037217Z,59805,leash,97,96195,1,1044525,6553,Anger Manifestation,SimpleChar:798915B3,2,988219c5810b977f,3367.8291,2.11,601.126953,3374.10278,2.61,593.571228,2.090766,2
20260722-152454:m07664,20260722-152454,1,2026-07-22T14:02:57.127983Z,59844,leash,97,96195,1,1044525,6553,Anger Manifestation,SimpleChar:798915B3,2,48632ba5995d6eef,3373.48706,2.11,594.346497,3379.27954,2.61,586.236511,1.38975,2
20260722-152454:m07667,20260722-152454,1,2026-07-22T14:02:58.517733Z,59864,leash,97,96195,1,1044525,6553,Anger Manifestation,SimpleChar:798915B3,2,fcbdc8d97a78abad,3377.99463,2.11,588.0354,3383.90332,2.61,576.553955,2.469826,2
20260722-152454:m07670,20260722-152454,1,2026-07-22T14:03:00.987559Z,59911,leash,97,96195,1,1044525,6553,Anger Manifestation,SimpleChar:798915B3,2,bad9a7ebd82555aa,3383.45972,2.11,577.448181,3381.15283,2.61,571.397278,0,2
20260722-152454:m07934,20260722-152454,1,2026-07-22T14:07:04.519324Z,65172,leash,97,96195,1,1044525,6553,Anger Manifestation,SimpleChar:798915B3,3,7f2dd0a833faf9d5,3607.22266,0.01,397.336578,3603.6062,0.51,395.77533,90.570124,2
20260722-152454:m07962,20260722-152454,1,2026-07-22T14:08:35.089448Z,66176,leash,97,96195,1,1044525,6553,Anger Manifestation,SimpleChar:798915B3,3,a0bb7e723f041d8a,3634.02246,0.01,396.026459,3631.92822,0.51,395.55484,14.41481,2
20260722-152454:m07992,20260722-152454,1,2026-07-22T14:08:49.504258Z,66692,leash,97,96195,1,1044525,6553,Anger Manifestation,SimpleChar:798915B3,3,c90cce3d94e9d296,3680.71973,0.370558,388.375427,3680.95435,4.558059,397.057587,1.949437,2
20260722-152454:m07995,20260722-152454,1,2026-07-22T14:08:51.453695Z,66735,leash,97,96195,1,1044525,6553,Anger Manifestation,SimpleChar:798915B3,3,a47de260fad4795c,3680.80981,2.304602,395.378052,3679.36914,4.626504,406.135437,1.659887,2
20260722-152454:m07998,20260722-152454,1,2026-07-22T14:08:53.113582Z,66743,leash,97,96195,1,1044525,6553,Anger Manifestation,SimpleChar:798915B3,3,ff8a231a3aa6476c,3678.96191,4.525818,403.235931,3675.15381,3.683251,413.468475,1.660324,2
20260722-152454:m08001,20260722-152454,1,2026-07-22T14:08:54.773906Z,66747,leash,97,96195,1,1044525,6553,Anger Manifestation,SimpleChar:798915B3,3,f97e3a70987cf36d,3675.59448,3.169915,410.923492,3670.87988,6.590224,420.923248,635.518882,2
20260722-152454:m09187,20260722-152454,1,2026-07-22T14:19:30.292788Z,81991,leash,97,96195,1,1044525,6553,Anger Manifestation,SimpleChar:798915B3,3,9050e82a3fc9a1ed,3408.51025,9.01,888.648621,3407.99658,9.01,886.347656,0.429691,2
20260722-152454:m09191,20260722-152454,1,2026-07-22T14:19:30.722479Z,82010,leash,97,96195,1,1044525,6553,Anger Manifestation,SimpleChar:798915B3,3,62d6b19495b97720,3408.20361,9.01,887.275085,3407.52979,9.51,883.322815,1.053501,2
20260722-152454:m09196,20260722-152454,1,2026-07-22T14:19:31.775980Z,82108,leash,97,96195,1,1044525,6553,Anger Manifestation,SimpleChar:798915B3,3,aca5b3a877643762,3407.68384,9.01,884.229614,3407.91284,9.01,878.587097,1.307415,2
20260722-152454:m09204,20260722-152454,1,2026-07-22T14:19:33.083395Z,82159,leash,97,96195,1,1044525,6553,Anger Manifestation,SimpleChar:798915B3,3,ef763171b013c3f1,3407.87646,9.01,879.48938,3409.81396,9.51,871.361633,2.460779,2
20260722-152454:m09213,20260722-152454,1,2026-07-22T14:19:35.544174Z,82237,leash,97,96195,1,1044525,6553,Anger Manifestation,SimpleChar:798915B3,3,02f73014a370468c,3410.50537,9.01,872.539246,3416.76587,9.645,860.27124,1.976981,2
20260722-152454:m09222,20260722-152454,1,2026-07-22T14:19:37.521155Z,82287,leash,97,96195,1,1044525,6553,Anger Manifestation,SimpleChar:798915B3,3,0dfa3fdb18599988,3414.62354,9.01,865.936646,3423.7522,10.5511,853.931335,3.090009,2
20260722-152454:m09237,20260722-152454,1,2026-07-22T14:19:40.611164Z,82406,leash,97,96195,1,1044525,6553,Anger Manifestation,SimpleChar:798915B3,3,90f7b89011db65d6,3423.21167,9.145,854.607849,3425.69531,9.645,846.156982,0,2
20260722-152454:m03499,20260722-152454,1,2026-07-22T13:47:04.962374Z,37969,leash,95,96056,2,1044525,6553,Bureaucrat Worker,SimpleChar:798915B6,1,def760392cbc5462,3345.15869,4.779715,662.604858,3348.70166,5.353428,662.656616,0.886079,2
20260722-152454:m03502,20260722-152454,1,2026-07-22T13:47:05.848453Z,38005,leash,95,96056,2,1044525,6553,Bureaucrat Worker,SimpleChar:798915B6,1,0c88bb85bbadd0f7,3347.81348,5.377041,662.64386,3353.55298,4.222134,664.704163,19.430414,2
20260722-152454:m03520,20260722-152454,1,2026-07-22T13:47:25.278867Z,38714,leash,95,96056,2,1044525,6553,Bureaucrat Worker,SimpleChar:798915B6,1,b207a99f26550b22,3367.52295,2.331942,670.187927,3370.91235,2.91,672.174438,13.532839,2
20260722-152454:m03538,20260722-152454,1,2026-07-22T13:47:38.811706Z,39141,leash,95,96056,2,1044525,6553,Bureaucrat Worker,SimpleChar:798915B6,1,334e80decc1454a5,3386.86743,2.11,679.40802,3387.21582,3.190574,683.656982,1.148618,2
20260722-152454:m03541,20260722-152454,1,2026-07-22T13:47:39.960324Z,39178,leash,95,96056,2,1044525,6553,Bureaucrat Worker,SimpleChar:798915B6,1,cbb6aa07a0c63294,3387.14575,2.11,682.80481,3391.56958,3.286428,688.735962,1.676429,2
20260722-152454:m03546,20260722-152454,1,2026-07-22T13:47:41.636753Z,39252,leash,95,96056,2,1044525,6553,Bureaucrat Worker,SimpleChar:798915B6,1,76657d6199bea0d0,3391.06763,2.11,688.0625,3400.448,2.61,689.720886,1.850258,2
20260722-152454:m03550,20260722-152454,1,2026-07-22T13:47:43.487011Z,39323,leash,95,96056,2,1044525,6553,Bureaucrat Worker,SimpleChar:798915B6,1,a523bf85b191e660,3398.3208,2.11,689.34491,3410.41553,2.61,687.980774,2.360618,2
20260722-152454:m03553,20260722-152454,1,2026-07-22T13:47:45.847629Z,39477,leash,95,96056,2,1044525,6553,Bureaucrat Worker,SimpleChar:798915B6,1,7534ff2263c4f5ee,3409.43823,2.11,688.116516,3413.71191,2.61,691.218933,21.737124,2
20260722-152454:m03568,20260722-152454,1,2026-07-22T13:48:07.584753Z,40010,leash,95,96056,2,1044525,6553,Bureaucrat Worker,SimpleChar:798915B6,1,f51cc38d5785d6c4,3428.43311,2.11,667.295349,3428.74072,2.61,670.33252,0.802904,2
20260722-152454:m03571,20260722-152454,1,2026-07-22T13:48:08.387657Z,40050,leash,95,96056,2,1044525,6553,Bureaucrat Worker,SimpleChar:798915B6,1,42ce7212d701b015,3428.6438,2.11,669.37561,3431.61743,2.966977,672.899414,1.17154,2
20260722-152454:m03574,20260722-152454,1,2026-07-22T13:48:09.559197Z,40077,leash,95,96056,2,1044525,6553,Bureaucrat Worker,SimpleChar:798915B6,1,a53ebec5c20514cc,3431.10205,2.11,672.288147,3438.06763,2.61,675.748108,1.658542,2
20260722-152454:m03577,20260722-152454,1,2026-07-22T13:48:11.217739Z,40179,leash,95,96056,2,1044525,6553,Bureaucrat Worker,SimpleChar:798915B6,1,af17d6a1ff212ed6,3437.28955,2.11,675.361755,3443.28931,3.190677,679.683777,1.601845,2
20260722-152454:m03580,20260722-152454,1,2026-07-22T13:48:12.819584Z,40207,leash,95,96056,2,1044525,6553,Bureaucrat Worker,SimpleChar:798915B6,1,8ab76bb753fcf903,3442.51953,2.11,679.129272,3449.41602,2.61,688.010132,2.1602,2
20260722-152454:m03583,20260722-152454,1,2026-07-22T13:48:14.979784Z,40233,leash,95,96056,2,1044525,6553,Bureaucrat Worker,SimpleChar:798915B6,1,8395e0d2fb6f24b3,3447.97632,2.11,686.155823,3460.10083,2.61,692.127869,34.615356,2
20260722-152454:m03605,20260722-152454,1,2026-07-22T13:48:49.595140Z,41008,leash,95,96056,2,1044525,6553,Bureaucrat Worker,SimpleChar:798915B6,1,efd6eec715182412,3486.63525,2.11,693.972656,3489.46533,2.61,693.018494,0.620298,2
20260722-152454:m03607,20260722-152454,1,2026-07-22T13:48:50.215438Z,41029,leash,95,96056,2,1044525,6553,Bureaucrat Worker,SimpleChar:798915B6,1,ed0450e47d02a6a7,3488.64307,2.11,693.295654,3493.65771,2.61,693.07019,1.292706,2
20260722-152454:m03611,20260722-152454,1,2026-07-22T13:48:51.508144Z,41075,leash,95,96056,2,1044525,6553,Bureaucrat Worker,SimpleChar:798915B6,1,692adc0aab1ce8c9,3492.77686,2.11,693.109802,3499.97705,2.61,693.504089,1.860045,2
20260722-152454:m03616,20260722-152454,1,2026-07-22T13:48:53.368189Z,41130,leash,95,96056,2,1044525,6553,Bureaucrat Worker,SimpleChar:798915B6,1,e9be652338a325a7,3499.07837,2.11,693.454895,3504.33081,2.61,693.722778,7.780077,2
20260722-152454:m03622,20260722-152454,1,2026-07-22T13:49:01.148266Z,41300,leash,95,96056,2,1044525,6553,Bureaucrat Worker,SimpleChar:798915B6,1,adc6649ed58da585,3505.10571,2.11,691.935059,3511.02466,2.61,692.175171,32.589911,2
20260722-152454:m03654,20260722-152454,1,2026-07-22T13:49:33.738177Z,42276,leash,95,96056,2,1044525,6553,Bureaucrat Worker,SimpleChar:798915B6,1,3f5f43a68415f458,3556.16846,2.11,691.877686,3560.22314,2.61,692.278076,13.799196,2
20260722-152454:m03672,20260722-152454,1,2026-07-22T13:49:47.537373Z,42782,leash,95,96056,2,1044525,6553,Bureaucrat Worker,SimpleChar:798915B6,1,1fad21beb01e2249,3560.39941,2.11,664.927185,3563.29785,2.61,665.723267,0.470238,2
20260722-152454:m03675,20260722-152454,1,2026-07-22T13:49:48.007611Z,42792,leash,95,96056,2,1044525,6553,Bureaucrat Worker,SimpleChar:798915B6,1,2fecc17f2c728b40,3562.40479,2.11,665.477905,3566.81445,2.61,666.223938,1.081117,2
20260722-152454:m03678,20260722-152454,1,2026-07-22T13:49:49.088728Z,42809,leash,95,96056,2,1044525,6553,Bureaucrat Worker,SimpleChar:798915B6,1,9565daa9737e7db8,3565.9646,2.11,666.080078,3569.06714,2.61,670.791809,1.321645,2
20260722-152454:m03681,20260722-152454,1,2026-07-22T13:49:50.410373Z,42830,leash,95,96056,2,1044525,6553,Bureaucrat Worker,SimpleChar:798915B6,1,1a7a744896ef507a,3568.53223,2.11,669.979004,3573.25488,2.940551,676.31488,2.151122,2
20260722-152454:m03684,20260722-152454,1,2026-07-22T13:49:52.561495Z,42863,leash,95,96056,2,1044525,6553,Bureaucrat Worker,SimpleChar:798915B6,1,2259567bef29f9e5,3572.69409,2.11,675.562622,3576.63599,3.348501,683.860168,1.100058,2
20260722-152454:m03686,20260722-152454,1,2026-07-22T13:49:53.661553Z,42889,leash,95,96056,2,1044525,6553,Bureaucrat Worker,SimpleChar:798915B6,1,17c6d02897bfecb6,3575.3584,2.86211,681.188538,3582.82275,3.206777,689.873535,1.840949,2
20260722-152454:m03690,20260722-152454,1,2026-07-22T13:49:55.502502Z,42954,leash,95,96056,2,1044525,6553,Bureaucrat Worker,SimpleChar:798915B6,1,45b5b0cf7441f1a9,3581.09106,2.96448,688.000061,3589.90479,2.61,696.552734,551.685277,2
20260722-152454:m07274,20260722-152454,1,2026-07-22T13:59:07.187779Z,53116,leash,95,96056,2,1044525,6553,Bureaucrat Worker,SimpleChar:798915B6,1,4845f6af3f2d6379,3547.60254,5.110001,862.999268,3550.43384,5.610001,861.068481,0.811945,2
20260722-152454:m07278,20260722-152454,1,2026-07-22T13:59:07.999724Z,53158,leash,95,96056,2,1044525,6553,Bureaucrat Worker,SimpleChar:798915B6,1,bd1ac1298552fbaf,3549.60938,5.110001,861.630798,3554.60547,5.610001,861.141418,1.17928,2
20260722-152454:m07286,20260722-152454,1,2026-07-22T13:59:09.179004Z,53264,leash,95,96056,2,1044525,6553,Bureaucrat Worker,SimpleChar:798915B6,1,ce5ee004468f2107,3553.73389,5.110001,861.226746,3560.76367,6.034849,858.937927,223.554844,2
20260722-152454:m07657,20260722-152454,1,2026-07-22T14:02:52.733848Z,59748,leash,95,96056,2,1044525,6553,Bureaucrat Worker,SimpleChar:798915B6,1,ca69b73ba9229c94,3361.95337,2.11,605.569153,3367.44873,2.61,601.453003,3.533653,2
20260722-152454:m07663,20260722-152454,1,2026-07-22T14:02:56.267501Z,59837,leash,95,96056,2,1044525,6553,Bureaucrat Worker,SimpleChar:798915B6,1,15707e08f94cd82f,3371.56714,2.11,594.641296,3378.98071,2.61,588.644043,142.304074,2
20260722-152454:m07868,20260722-152454,1,2026-07-22T14:05:18.571575Z,63610,leash,95,96056,2,1044525,6553,Bureaucrat Worker,SimpleChar:798915B6,1,23e9756b9855313b,3566.198,0.01,404.486115,3569.62305,0.51,406.217468,1.9905,2
20260722-152454:m07875,20260722-152454,1,2026-07-22T14:05:20.562075Z,63707,leash,95,96056,2,1044525,6553,Bureaucrat Worker,SimpleChar:798915B6,1,8fcf7f2507f34d5c,3572.63232,0.01,405.402679,3580.59375,0.51,407.916382,25.473691,2
20260722-152454:m07898,20260722-152454,1,2026-07-22T14:05:46.035766Z,64146,leash,95,96056,2,1044525,6553,Bureaucrat Worker,SimpleChar:798915B6,1,eeb88dc6e62793b2,3587.87695,0.01,405.215118,3590.6377,0.51,406.064423,174.382662,2
20260722-152454:m07975,20260722-152454,1,2026-07-22T14:08:40.418428Z,66336,leash,95,96056,2,1044525,6553,Bureaucrat Worker,SimpleChar:798915B6,1,a1a11dc51ca10d15,3643.20752,0.01,392.331329,3646.60742,0.51,394.721497,8.263738,2
20260722-152454:m07990,20260722-152454,1,2026-07-22T14:08:48.682166Z,66632,leash,95,96056,2,1044525,6553,Bureaucrat Worker,SimpleChar:798915B6,1,a738e92d920d9b18,3675.81421,0.320535,388.286224,3682.10864,2.973865,393.082947,1.722018,2
20260722-152454:m07993,20260722-152454,1,2026-07-22T14:08:50.404184Z,66711,leash,95,96056,2,1044525,6553,Bureaucrat Worker,SimpleChar:798915B6,1,abe744a454c61036,3681.42798,1.225692,392.439972,3680.29102,4.840981,400.928406,2.059579,2
20260722-152454:m07996,20260722-152454,1,2026-07-22T14:08:52.463763Z,66740,leash,95,96056,2,1044525,6553,Bureaucrat Worker,SimpleChar:798915B6,1,ed04748b778012c3,3680.26807,3.96809,398.871002,3677.9856,3.887893,409.341644,1.270135,2
20260722-152454:m07999,20260722-152454,1,2026-07-22T14:08:53.733898Z,66744,leash,95,96056,2,1044525,6553,Bureaucrat Worker,SimpleChar:798915B6,1,5045ba022d07a3c8,3678.20044,3.898574,407.100708,3673.74536,4.705157,416.428131,49.36361,2
20260722-152454:m08058,20260722-152454,1,2026-07-22T14:09:43.097508Z,67653,leash,95,96056,2,1044525,6553,Bureaucrat Worker,SimpleChar:798915B6,1,1dc3037b088e3e36,3570.78198,2.11,528.416992,3569.771,2.61,532.316345,0.921491,2
20260722-152454:m08062,20260722-152454,1,2026-07-22T14:09:44.018999Z,67676,leash,95,96056,2,1044525,6553,Bureaucrat Worker,SimpleChar:798915B6,1,e79582cc1d031693,3570.00586,2.11,531.411743,3568.39014,2.466189,535.892761,1.179115,2
20260722-152454:m08063,20260722-152454,1,2026-07-22T14:09:45.198114Z,67728,leash,95,96056,2,1044525,6553,Bureaucrat Worker,SimpleChar:798915B6,1,7b818273f74e3ad0,3568.6687,2.11,535.120544,3567.13257,2.301174,537.596619,19.415768,2
20260722-152454:m08068,20260722-152454,1,2026-07-22T14:10:04.613882Z,67885,leash,95,96056,2,1044525,6553,Bureaucrat Worker,SimpleChar:798915B6,1,5af26bf2a97d1350,3567.57202,2.051809,536.888245,3565.83765,2.525039,540.922974,1.397651,2
20260722-152454:m08072,20260722-152454,1,2026-07-22T14:10:06.011533Z,67921,leash,95,96056,2,1044525,6553,Bureaucrat Worker,SimpleChar:798915B6,1,4b60932f0c6d7d21,3566.19165,1.844753,540.099854,3565.6001,2.900973,546.113525,37.100473,2
20260722-152454:m08096,20260722-152454,1,2026-07-22T14:10:43.112006Z,68380,leash,95,96056,2,1044525,6553,Bureaucrat Worker,SimpleChar:798915B6,1,491e87ac7e8bfac4,3560.80176,3.775537,576.580017,3560.02075,3.940632,580.39801,0.933585,2
20260722-152454:m08099,20260722-152454,1,2026-07-22T14:10:44.045591Z,68387,leash,95,96056,2,1044525,6553,Bureaucrat Worker,SimpleChar:798915B6,1,de856c60359dd8b8,3560.21362,3.88827,579.456604,3556.13428,3.72742,582.899841,1.290148,2
20260722-152454:m08102,20260722-152454,1,2026-07-22T14:10:45.335739Z,68410,leash,95,96056,2,1044525,6553,Bureaucrat Worker,SimpleChar:798915B6,1,62fe0d5089d8833f,3556.85327,3.254931,582.292908,3556.93945,2.419003,590.198608,1.944959,2
20260722-152454:m08105,20260722-152454,1,2026-07-22T14:10:47.280698Z,68441,leash,95,96056,2,1044525,6553,Bureaucrat Worker,SimpleChar:798915B6,1,70c108b83e3a0e63,3556.92896,2.85242,589.248474,3553.89966,0.51,598.30542,1.899343,2
20260722-152454:m08109,20260722-152454,1,2026-07-22T14:10:49.180041Z,68458,leash,95,96056,2,1044525,6553,Bureaucrat Worker,SimpleChar:798915B6,1,00e11ed683f3b953,3554.17407,0.198654,597.484619,3555.25806,0.51,601.244507,2.292708,2
20260722-152454:m08113,20260722-152454,1,2026-07-22T14:10:51.472749Z,68485,leash,95,96056,2,1044525,6553,Bureaucrat Worker,SimpleChar:798915B6,1,e465cfa4dc72c9c2,3554.98584,0.01,600.300293,3547.95825,0.816033,619.08844,519.24973,2
20260722-152454:m09193,20260722-152454,1,2026-07-22T14:19:30.722479Z,82012,leash,95,96056,2,1044525,6553,Bureaucrat Worker,SimpleChar:798915B6,1,1671ab5ade676773,3407.78857,9.01,887.335938,3409.39087,9.51,881.769592,9.888685,2
20260722-152454:m09241,20260722-152454,1,2026-07-22T14:19:40.611164Z,82410,leash,95,96056,2,1044525,6553,Bureaucrat Worker,SimpleChar:798915B6,1,8f3fb9bf9f86bd9c,3421.7666,9.145,853.588562,3425.69092,9.645,847.776001,1.806553,2
20260722-152454:m09253,20260722-152454,1,2026-07-22T14:19:42.417717Z,82458,leash,95,96056,2,1044525,6553,Bureaucrat Worker,SimpleChar:798915B6,1,efc7abb1863bc1fe,3425.16943,9.145,848.548401,3429.56152,9.645,852.893921,1.427293,2
20260722-152454:m09259,20260722-152454,1,2026-07-22T14:19:43.845010Z,82501,leash,95,96056,2,1044525,6553,Bureaucrat Worker,SimpleChar:798915B6,1,ee05bb2885e294e2,3428.87256,9.145,852.21228,3437.19678,9.51,853.736023,1.848972,2
20260722-152454:m09266,20260722-152454,1,2026-07-22T14:19:45.693982Z,82624,leash,95,96056,2,1044525,6553,Bureaucrat Worker,SimpleChar:798915B6,1,38ad933d647e789b,3436.27417,9.01,853.5672,3444.00562,9.645,859.83374,1.870399,2
20260722-152454:m09269,20260722-152454,1,2026-07-22T14:19:47.564381Z,82667,leash,95,96056,2,1044525,6553,Bureaucrat Worker,SimpleChar:798915B6,1,ed75d01107dc0f26,3442.12573,9.01,858.310181,3449.16113,9.125915,866.676941,1.631804,2
20260722-152454:m09275,20260722-152454,1,2026-07-22T14:19:49.196185Z,82727,leash,95,96056,2,1044525,6553,Bureaucrat Worker,SimpleChar:798915B6,1,0d253a96d5faa2d2,3447.73438,9.145,865.075806,3454.86572,9.645,875.049622,5.889945,2
20260722-152454:m09292,20260722-152454,1,2026-07-22T14:19:55.086130Z,83065,leash,95,96056,2,1044525,6553,Bureaucrat Worker,SimpleChar:798915B6,1,55ebae7085887b28,3460.67285,9.145,885.729614,3461.54053,9.51,883.451294,0,2
20260722-152454:m03426,20260722-152454,1,2026-07-22T13:45:36.265797Z,34598,leash,95,17649,1,1044525,6553,Engineer Automaton I,SimpleChar:798915BE,1,f2606646d1898a5d,3373.08203,2.379646,667.379272,3377.90845,2.849795,660.699524,89.05083,2
20260722-152454:m03501,20260722-152454,1,2026-07-22T13:47:05.316627Z,37971,leash,95,17649,1,1044525,6553,Engineer Automaton I,SimpleChar:798915BE,1,f98cff4ffc496bb9,3346.08521,4.98818,661.101501,3348.83911,5.404918,663.236389,32.951765,2
20260722-152454:m03537,20260722-152454,1,2026-07-22T13:47:38.268392Z,39112,leash,95,17649,1,1044525,6553,Engineer Automaton I,SimpleChar:798915BE,1,76518bed0292a87c,3387.46411,2.11,678.182373,3388.56738,2.61,681.315613,0.943021,2
20260722-152454:m03540,20260722-152454,1,2026-07-22T13:47:39.211413Z,39149,leash,95,17649,1,1044525,6553,Engineer Automaton I,SimpleChar:798915BE,1,6df6586c9f5951c2,3388.24878,2.11,680.411316,3390.03149,3.130388,684.611206,0.868988,2
20260722-152454:m03542,20260722-152454,1,2026-07-22T13:47:40.080401Z,39187,leash,95,17649,1,1044525,6553,Engineer Automaton I,SimpleChar:798915BE,1,6c47bd650b84b8bd,3389.64917,2.11,683.710327,3392.90308,3.264721,686.43927,1.116088,2
20260722-152454:m03544,20260722-152454,1,2026-07-22T13:47:41.196489Z,39230,leash,95,17649,1,1044525,6553,Engineer Automaton I,SimpleChar:798915BE,1,15839849510f5fd9,3392.15088,2.11,685.808411,3399.59888,3.289825,686.452454,1.770128,2
20260722-152454:m03549,20260722-152454,1,2026-07-22T13:47:42.966617Z,39312,leash,95,17649,1,1044525,6553,Engineer Automaton I,SimpleChar:798915BE,1,c86cabc42d7d7e14,3398.61743,2.11,686.367554,3407.24658,3.253965,688.879211,2.250227,2
20260722-152454:m03552,20260722-152454,1,2026-07-22T13:47:45.216844Z,39435,leash,95,17649,1,1044525,6553,Engineer Automaton I,SimpleChar:798915BE,1,7d7136a5abbc394f,3406.37231,2.11,688.624817,3413.06201,2.61,688.4245,8.315255,2
20260722-152454:m03555,20260722-152454,1,2026-07-22T13:47:53.532099Z,39615,leash,95,17649,1,1044525,6553,Engineer Automaton I,SimpleChar:798915BE,1,46c7e8a7427979ae,3412.18237,2.11,688.450806,3415.62939,2.821145,687.802734,0.819968,2
20260722-152454:m03558,20260722-152454,1,2026-07-22T13:47:54.352067Z,39643,leash,95,17649,1,1044525,6553,Engineer Automaton I,SimpleChar:798915BE,1,053269710f981ce1,3414.64722,2.11,687.987305,3418.02197,3.62549,684.693298,13.785973,2
20260722-152454:m03570,20260722-152454,1,2026-07-22T13:48:08.138040Z,40038,leash,95,17649,1,1044525,6553,Engineer Automaton I,SimpleChar:798915BE,1,001e18492f6bd445,3430.22095,2.11,669.82605,3432.99951,3.075237,672.063232,0.783851,2
20260722-152454:m03572,20260722-152454,1,2026-07-22T13:48:08.921891Z,40065,leash,95,17649,1,1044525,6553,Engineer Automaton I,SimpleChar:798915BE,1,2ce8c7a1a01c1b42,3432.34277,2.11,671.534668,3435.52271,3.410999,674.621277,1.285853,2
