"CapturedUtc","Sequence","TerminalIdentity","StatelId","TemplateId","TerminalName","Role","Slot","LowId","LowName","HighId","HighName","Quality","LowHighKey"
"2026-06-11T02:47:21.0767933Z","5097","(VendingMachine:12E38D1D)","135004162","297470","Superior ICC Special Weapons","Required target","34","125004","Premium Reet-Tech Stryker X","125004","Premium Reet-Tech Stryker X","200","125004:125004"
"2026-06-11T02:47:21.0767933Z","5097","(VendingMachine:12E38D1D)","135004162","297470","Superior ICC Special Weapons","Required target","35","123703","Premium Seburo Bobsons","123703","Premium Seburo Bobsons","200","123703:123703"
"2026-06-11T02:47:21.0767933Z","5097","(VendingMachine:12E38D1D)","135004162","297470","Superior ICC Special Weapons","Required target","36","128654","Premium Seburo C-99a ","128654","Premium Seburo C-99a ","200","128654:128654"
"2026-06-11T02:47:21.0767933Z","5097","(VendingMachine:12E38D1D)","135004162","297470","Superior ICC Special Weapons","Required target","37","123665","Premium Sentinels ETE Strike Gun","123665","Premium Sentinels ETE Strike Gun","200","123665:123665"
"2026-06-11T02:47:21.0767933Z","5097","(VendingMachine:12E38D1D)","135004162","297470","Superior ICC Special Weapons","Required target","38","121968","Premium Slank Chop","121968","Premium Slank Chop","200","121968:121968"
"2026-06-11T02:47:21.0767933Z","5097","(VendingMachine:12E38D1D)","135004162","297470","Superior ICC Special Weapons","Required target","39","128829","Premium Zastaba M0-2 Assault Weapon (Zero)","128829","Premium Zastaba M0-2 Assault Weapon (Zero)","200","128829:128829"
"2026-06-11T02:47:21.0767933Z","5097","(VendingMachine:12E38D1D)","135004162","297470","Superior ICC Special Weapons","Required target","40","160223","Quality Black Pete","160223","Quality Black Pete","200","160223:160223"
"2026-06-11T02:47:21.0767933Z","5097","(VendingMachine:12E38D1D)","135004162","297470","Superior ICC Special Weapons","Required target","41","122207","Quality DNA-Locked Blaster Rifle","122208","Quality DNA-Locked Blaster Rifle","207","122207:122208"
"2026-06-11T02:47:21.0767933Z","5097","(VendingMachine:12E38D1D)","135004162","297470","Superior ICC Special Weapons","Required target","42","122207","Quality DNA-Locked Blaster Rifle","122208","Quality DNA-Locked Blaster Rifle","208","122207:122208"
"2026-06-11T02:47:21.0767933Z","5097","(VendingMachine:12E38D1D)","135004162","297470","Superior ICC Special Weapons","Required target","43","122207","Quality DNA-Locked Blaster Rifle","122208","Quality DNA-Locked Blaster Rifle","218","122207:122208"
"2026-06-11T02:47:21.0767933Z","5097","(VendingMachine:12E38D1D)","135004162","297470","Superior ICC Special Weapons","Required target","44","122207","Quality DNA-Locked Blaster Rifle","122208","Quality DNA-Locked Blaster Rifle","234","122207:122208"
"2026-06-11T02:47:21.0767933Z","5097","(VendingMachine:12E38D1D)","135004162","297470","Superior ICC Special Weapons","Required target","45","122207","Quality DNA-Locked Blaster Rifle","122208","Quality DNA-Locked Blaster Rifle","239","122207:122208"
"2026-06-11T02:47:21.0767933Z","5097","(VendingMachine:12E38D1D)","135004162","297470","Superior ICC Special Weapons","Required target","46","124528","Sentinels Personal Edition G1-Pro X","124528","Sentinels Personal Edition G1-Pro X","200","124528:124528"
"2026-06-11T02:47:21.0767933Z","5097","(VendingMachine:12E38D1D)","135004162","297470","Superior ICC Special Weapons","Required target","47","124024","Sig SG 992 SWAT Army Special","124024","Sig SG 992 SWAT Army Special","200","124024:124024"
"2026-06-11T02:47:21.0767933Z","5097","(VendingMachine:12E38D1D)","135004162","297470","Superior ICC Special Weapons","Required target","48","160218","Strong East Wind Katana","160218","Strong East Wind Katana","200","160218:160218"
"2026-06-11T02:47:21.0767933Z","5097","(VendingMachine:12E38D1D)","135004162","297470","Superior ICC Special Weapons","Required target","49","160244","Super SOL Fire Executioner Type C","160244","Super SOL Fire Executioner Type C","200","160244:160244"
"2026-06-11T02:47:21.0767933Z","5097","(VendingMachine:12E38D1D)","135004162","297470","Superior ICC Special Weapons","Required target","50","129656","Wen-Wen master of the universe","129656","Wen-Wen master of the universe","200","129656:129656"
"2026-06-11T02:47:21.0767933Z","5097","(VendingMachine:12E38D1D)","135004162","297470","Superior ICC Special Weapons","Required target","51","123843","Zastaba-Grier Cz-200 Chapman","123843","Zastaba-Grier Cz-200 Chapman","200","123843:123843"
"2026-06-11T02:47:15.9646189Z","5073","(VendingMachine:12E38D1E)","135004163","99572","Basic ICC Special Weapons","Required target","0","124369","Barret M-00 Anti-Material Rifle","124370","Barret M-00 Anti-Material Rifle","71","124369:124370"
"2026-06-11T02:47:15.9646189Z","5073","(VendingMachine:12E38D1E)","135004163","99572","Basic ICC Special Weapons","Required target","1","124372","Battered BBI AS-90","124373","Battered BBI AS-90","12","124372:124373"
"2026-06-11T02:47:15.9646189Z","5073","(VendingMachine:12E38D1E)","135004163","99572","Basic ICC Special Weapons","Required target","2","122070","Blunt Clean Slay Axe","122071","Blunt Clean Slay Axe","73","122070:122071"
"2026-06-11T02:47:15.9646189Z","5073","(VendingMachine:12E38D1E)","135004163","99572","Basic ICC Special Weapons","Required target","3","122146","Blunt Cutlass","122146","Blunt Cutlass","61","122146:122146"
"2026-06-11T02:47:15.9646189Z","5073","(VendingMachine:12E38D1E)","135004163","99572","Basic ICC Special Weapons","Required target","4","122854","Blunt Stun-Baton","122855","Blunt Stun-Baton","76","122854:122855"
"2026-06-11T02:47:15.9646189Z","5073","(VendingMachine:12E38D1E)","135004163","99572","Basic ICC Special Weapons","Required target","5","130095","Chipped Native Alloy Staff","130096","Chipped Native Alloy Staff","87","130095:130096"
"2026-06-11T02:47:15.9646189Z","5073","(VendingMachine:12E38D1E)","135004163","99572","Basic ICC Special Weapons","Required target","6","122374","Cracked Energy Shield","122375","Cracked Energy Shield","78","122374:122375"
"2026-06-11T02:47:15.9646189Z","5073","(VendingMachine:12E38D1E)","135004163","99572","Basic ICC Special Weapons","Required target","7","128605","D-nort Compact Assault Rifle","128606","D-nort Compact Assault Rifle","77","128605:128606"
"2026-06-11T02:47:15.9646189Z","5073","(VendingMachine:12E38D1E)","135004163","99572","Basic ICC Special Weapons","Required target","8","121665","Dulled Thagh Whings","121666","Dulled Thagh Whings","3","121665:121666"
"2026-06-11T02:47:15.9646189Z","5073","(VendingMachine:12E38D1E)","135004163","99572","Basic ICC Special Weapons","Required target","9","128911","Fett j-8 Flammable","128912","Fett j-8 Flammable","93","128911:128912"
"2026-06-11T02:47:15.9646189Z","5073","(VendingMachine:12E38D1E)","135004163","99572","Basic ICC Special Weapons","Required target","10","128721","Flawed Galahad Inc. 077 Personal Weapon","128722","Flawed Galahad Inc. 077 Personal Weapon","78","128721:128722"
"2026-06-11T02:47:15.9646189Z","5073","(VendingMachine:12E38D1E)","135004163","99572","Basic ICC Special Weapons","Required target","11","128603","Fragile D-nort Compact Assault Rifle","128604","Fragile D-nort Compact Assault Rifle","36","128603:128604"
"2026-06-11T02:47:15.9646189Z","5073","(VendingMachine:12E38D1E)","135004163","99572","Basic ICC Special Weapons","Required target","12","123950","Galahad Inc T70 Beyer","123951","Galahad Inc T70 Beyer","64","123950:123951"
"2026-06-11T02:47:15.9646189Z","5073","(VendingMachine:12E38D1E)","135004163","99572","Basic ICC Special Weapons","Required target","13","123406","Gluegun","123407","Gluegun","75","123406:123407"
"2026-06-11T02:47:15.9646189Z","5073","(VendingMachine:12E38D1E)","135004163","99572","Basic ICC Special Weapons","Required target","14","122520","Ill-Treated Omni-Flamer Strategic","122521","Ill-Treated Omni-Flamer Strategic","11","122520:122521"
"2026-06-11T02:47:15.9646189Z","5073","(VendingMachine:12E38D1E)","135004163","99572","Basic ICC Special Weapons","Required target","15","123666","Irreparable River MV","123666","Irreparable River MV","1","123666:123666"
"2026-06-11T02:47:15.9646189Z","5073","(VendingMachine:12E38D1E)","135004163","99572","Basic ICC Special Weapons","Required target","16","122106","Loose Stabber","122106","Loose Stabber","41","122106:122106"
"2026-06-11T02:47:15.9646189Z","5073","(VendingMachine:12E38D1E)","135004163","99572","Basic ICC Special Weapons","Required target","17","124391","OT Rancho Colonial Carbine","124392","OT Rancho Colonial Carbine","19","124391:124392"
"2026-06-11T02:47:15.9646189Z","5073","(VendingMachine:12E38D1E)","135004163","99572","Basic ICC Special Weapons","Required target","18","124494","Old Manex STR 77","124495","Old Manex STR 77","27","124494:124495"
"2026-06-11T02:47:15.9646189Z","5073","(VendingMachine:12E38D1E)","135004163","99572","Basic ICC Special Weapons","Required target","19","123042","Over-Tuned Medium Shotgun","123042","Over-Tuned Medium Shotgun","41","123042:123042"
"2026-06-11T02:47:15.9646189Z","5073","(VendingMachine:12E38D1E)","135004163","99572","Basic ICC Special Weapons","Required target","20","124952","Over-Tuned Techtronica Neural Disruptor","124953","Over-Tuned Techtronica Neural Disruptor","48","124952:124953"
"2026-06-11T02:47:15.9646189Z","5073","(VendingMachine:12E38D1E)","135004163","99572","Basic ICC Special Weapons","Required target","21","124952","Over-Tuned Techtronica Neural Disruptor","124953","Over-Tuned Techtronica Neural Disruptor","59","124952:124953"
"2026-06-11T02:47:15.9646189Z","5073","(VendingMachine:12E38D1E)","135004163","99572","Basic ICC Special Weapons","Required target","22","124453","Rusty EN-RAL","124454","Rusty EN-RAL","14","124453:124454"
"2026-06-11T02:47:15.9646189Z","5073","(VendingMachine:12E38D1E)","135004163","99572","Basic ICC Special Weapons","Required target","23","160236","SOL Fire Executioner Type F","160237","SOL Fire Executioner Type F","17","160236:160237"
"2026-06-11T02:47:15.9646189Z","5073","(VendingMachine:12E38D1E)","135004163","99572","Basic ICC Special Weapons","Required target","24","122622","Second-Hand Aero Borealis Corona","122622","Second-Hand Aero Borealis Corona","80","122622:122622"
"2026-06-11T02:47:15.9646189Z","5073","(VendingMachine:12E38D1E)","135004163","99572","Basic ICC Special Weapons","Required target","25","121631","Second-Hand Battle Axe","121632","Second-Hand Battle Axe","39","121631:121632"
"2026-06-11T02:47:15.9646189Z","5073","(VendingMachine:12E38D1E)","135004163","99572","Basic ICC Special Weapons","Required target","26","123025","Second-Hand Mini-Shotgun","123026","Second-Hand Mini-Shotgun","70","123025:123026"
"2026-06-11T02:47:15.9646189Z","5073","(VendingMachine:12E38D1E)","135004163","99572","Basic ICC Special Weapons","Required target","27","124018","Sig SG 992 SWAT Edition 2","124019","Sig SG 992 SWAT Edition 2","65","124018:124019"
"2026-06-11T02:47:15.9646189Z","5073","(VendingMachine:12E38D1E)","135004163","99572","Basic ICC Special Weapons","Required target","28","128497","Uncle Bazzit Custom 22mm","128498","Uncle Bazzit Custom 22mm","34","128497:128498"
"2026-06-11T02:47:15.9646189Z","5073","(VendingMachine:12E38D1E)","135004163","99572","Basic ICC Special Weapons","Required target","29","124106","Worn Kalo-BBI Model 55","124107","Worn Kalo-BBI Model 55","8","124106:124107"
"2026-06-11T02:47:15.9646189Z","5073","(VendingMachine:12E38D1E)","135004163","99572","Basic ICC Special Weapons","Required target","30","123655","Worn Sentinels ETE Strike Gun","123656","Worn Sentinels ETE Strike Gun","83","123655:123656"
"2026-06-11T02:47:18.7650891Z","5085","(VendingMachine:12E38D1F)","135004164","99573","Advanced ICC Special Weapons","Required target","0","142797","Balanced Madam Freeze","142798","Balanced Madam Freeze","139","142797:142798"
"2026-06-11T02:47:18.7650891Z","5085","(VendingMachine:12E38D1F)","135004164","99573","Advanced ICC Special Weapons","Required target","1","122304","Balanced Omni-Flamer Mk IV","122305","Balanced Omni-Flamer Mk IV","123","122304:122305"
"2026-06-11T02:47:18.7650891Z","5085","(VendingMachine:12E38D1F)","135004164","99573","Advanced ICC Special Weapons","Required target","2","152729","Burning Cresent - Star Two","152730","Burning Cresent - Star Two","187","152729:152730"
"2026-06-11T02:47:18.7650891Z","5085","(VendingMachine:12E38D1F)","135004164","99573","Advanced ICC Special Weapons","Required target","3","152289","Cheap Michael Patriot Ffi 29B","152290","Cheap Michael Patriot Ffi 29B","113","152289:152290"
"2026-06-11T02:47:18.7650891Z","5085","(VendingMachine:12E38D1F)","135004164","99573","Advanced ICC Special Weapons","Required target","4","150270","Composite Wall-Blade","150270","Composite Wall-Blade","161","150270:150270"
"2026-06-11T02:47:18.7650891Z","5085","(VendingMachine:12E38D1F)","135004164","99573","Advanced ICC Special Weapons","Required target","5","121637","Enhanced Battle Axe","121638","Enhanced Battle Axe","101","121637:121638"
"2026-06-11T02:47:18.7650891Z","5085","(VendingMachine:12E38D1F)","135004164","99573","Advanced ICC Special Weapons","Required target","6","121694","Enhanced Bolter - The Hammer X9 42mm","121695","Enhanced Bolter - The Hammer X9 42mm","118","121694:121695"
"2026-06-11T02:47:18.7650891Z","5085","(VendingMachine:12E38D1F)","135004164","99573","Advanced ICC Special Weapons","Required target","7","122610","Fine-Tuned Blackhole Mk IX","122611","Fine-Tuned Blackhole Mk IX","146","122610:122611"
"2026-06-11T02:47:18.7650891Z","5085","(VendingMachine:12E38D1F)","135004164","99573","Advanced ICC Special Weapons","Required target","8","125019","Fine-Tuned Joint Clans Exocet II","125020","Fine-Tuned Joint Clans Exocet II","151","125019:125020"
"2026-06-11T02:47:18.7650891Z","5085","(VendingMachine:12E38D1F)","135004164","99573","Advanced ICC Special Weapons","Required target","9","158992","Igelkott 610 Automatic","158993","Igelkott 610 Automatic","162","158992:158993"
"2026-06-11T02:47:18.7650891Z","5085","(VendingMachine:12E38D1F)","135004164","99573","Advanced ICC Special Weapons","Required target","10","124323","Ithaca Ki-8 Escapist King","124324","Ithaca Ki-8 Escapist King","143","124323:124324"
"2026-06-11T02:47:18.7650891Z","5085","(VendingMachine:12E38D1F)","135004164","99573","Advanced ICC Special Weapons","Required target","11","153087","Loose G-Staff","153088","Loose G-Staff","115","153087:153088"
"2026-06-11T02:47:18.7650891Z","5085","(VendingMachine:12E38D1F)","135004164","99573","Advanced ICC Special Weapons","Required target","12","158960","Nova Flow - Mark I","158961","Nova Flow - Mark I","163","158960:158961"
"2026-06-11T02:47:18.7650891Z","5085","(VendingMachine:12E38D1F)","135004164","99573","Advanced ICC Special Weapons","Required target","13","160478","OT Kerans Automatic Grinner","160479","OT Kerans Automatic Grinner","198","160478:160479"
"2026-06-11T02:47:18.7650891Z","5085","(VendingMachine:12E38D1F)","135004164","99573","Advanced ICC Special Weapons","Required target","14","123748","OT M-10.3 Flechette Pistol","123749","OT M-10.3 Flechette Pistol","107","123748:123749"
"2026-06-11T02:47:18.7650891Z","5085","(VendingMachine:12E38D1F)","135004164","99573","Advanced ICC Special Weapons","Required target","15","123771","Polizziotto M202F Hailstorm Senior","123771","Polizziotto M202F Hailstorm Senior","101","123771:123771"
"2026-06-11T02:47:18.7650891Z","5085","(VendingMachine:12E38D1F)","135004164","99573","Advanced ICC Special Weapons","Required target","16","122082","Premium Clean Slay Axe","122082","Premium Clean Slay Axe","200","122082:122082"
"2026-06-11T02:47:18.7650891Z","5085","(VendingMachine:12E38D1F)","135004164","99573","Advanced ICC Special Weapons","Required target","17","129011","Professional Protector Warblade","129012","Professional Protector Warblade","184","129011:129012"
"2026-06-11T02:47:18.7650891Z","5085","(VendingMachine:12E38D1F)","135004164","99573","Advanced ICC Special Weapons","Required target","18","152744","Professional Tear Blade","152745","Professional Tear Blade","183","152744:152745"
"2026-06-11T02:47:18.7650891Z","5085","(VendingMachine:12E38D1F)","135004164","99573","Advanced ICC Special Weapons","Required target","19","123124","Quality Bow Split","123125","Quality Bow Split","106","123124:123125"
"2026-06-11T02:47:18.7650891Z","5085","(VendingMachine:12E38D1F)","135004164","99573","Advanced ICC Special Weapons","Required target","20","122777","Quality Bow-Blaster","122778","Quality Bow-Blaster","105","122777:122778"
"2026-06-11T02:47:18.7650891Z","5085","(VendingMachine:12E38D1F)","135004164","99573","Advanced ICC Special Weapons","Required target","21","122245","Quality Electrical Pacifier","122246","Quality Electrical Pacifier","103","122245:122246"
"2026-06-11T02:47:18.7650891Z","5085","(VendingMachine:12E38D1F)","135004164","99573","Advanced ICC Special Weapons","Required target","22","121922","Quality Flamethrower","121923","Quality Flamethrower","105","121922:121923"
"2026-06-11T02:47:18.7650891Z","5085","(VendingMachine:12E38D1F)","135004164","99573","Advanced ICC Special Weapons","Required target","23","159113","Quality MTI - Russian Good Day","159114","Quality MTI - Russian Good Day","144","159113:159114"
"2026-06-11T02:47:18.7650891Z","5085","(VendingMachine:12E38D1F)","135004164","99573","Advanced ICC Special Weapons","Required target","24","125353","Quality Protector Squibber","125353","Quality Protector Squibber","101","125353:125353"
"2026-06-11T02:47:18.7650891Z","5085","(VendingMachine:12E38D1F)","135004164","99573","Advanced ICC Special Weapons","Required target","25","129005","Quality Protector Warblade","129006","Quality Protector Warblade","115","129005:129006"
"2026-06-11T02:47:18.7650891Z","5085","(VendingMachine:12E38D1F)","135004164","99573","Advanced ICC Special Weapons","Required target","26","144160","Senior Burning Copper Katana","144161","Senior Burning Copper Katana","144","144160:144161"
"2026-06-11T02:47:18.7650891Z","5085","(VendingMachine:12E38D1F)","135004164","99573","Advanced ICC Special Weapons","Required target","27","123566","Senior Knights Inc. Special-Purpose Pistol 29029","123567","Senior Knights Inc. Special-Purpose Pistol 29029","146","123566:123567"
"2026-06-11T02:47:18.7650891Z","5085","(VendingMachine:12E38D1F)","135004164","99573","Advanced ICC Special Weapons","Required target","28","152089","Uptuned Abigail","152090","Uptuned Abigail","110","152089:152090"
"2026-06-11T02:47:18.7650891Z","5085","(VendingMachine:12E38D1F)","135004164","99573","Advanced ICC Special Weapons","Required target","29","124260","Vektor ND LIZARD Shotgun","124261","Vektor ND LIZARD Shotgun","119","124260:124261"
