"Program","EntryPoint","Name","Namespace","Signature","Status","BestArea","HasExactNameHit","AliasList","HitCountSampled","HitPaths","HitSamples"
"Gamecode.dll","1001adc1","N3Msg_GetMapString","n3EngineClientAnarchy_t","bool __thiscall N3Msg_GetMapString(basic_string<char,std::char_traits<char>,std::allocator<char>_> * param_1)","Missing","Missing","False","N3Msg_GetMapString; GetMapString; GetMapStringMessage; GetMapStringMessageHandler","0","",""
"Gamecode.dll","100163eb","N3Msg_GetMeshHeight","n3EngineClientAnarchy_t","float __thiscall N3Msg_GetMeshHeight(Identity_t * param_1)","Missing","Missing","False","N3Msg_GetMeshHeight; GetMeshHeight; GetMeshHeightMessage; GetMeshHeightMessageHandler","0","",""
"Gamecode.dll","1002065e","N3Msg_GetMissionSelectionList","n3EngineClientAnarchy_t","vector<MissionData_t,std::allocator<MissionData_t>_> * __thiscall N3Msg_GetMissionSelectionList(void)","Missing","Missing","False","N3Msg_GetMissionSelectionList; GetMissionSelectionList; GetMissionSelectionListMessage; GetMissionSelectionListMessageHandler","0","",""
"Gamecode.dll","10023876","N3Msg_GetModifierString","n3EngineClientAnarchy_t","basic_string<char,std::char_traits<char>,std::allocator<char>_> __thiscall N3Msg_GetModifierString(Identity_t * param_1, int param_2, Identity_t * param_3, bool param_4)","Missing","Missing","False","N3Msg_GetModifierString; GetModifierString; GetModifierStringMessage; GetModifierStringMessageHandler","0","",""
"Gamecode.dll","100180d6","N3Msg_GetMovementMode","n3EngineClientAnarchy_t","int __thiscall N3Msg_GetMovementMode(void)","Missing","Missing","False","N3Msg_GetMovementMode; GetMovementMode; GetMovementModeMessage; GetMovementModeMessageHandler","0","",""
"Gamecode.dll","10026f53","N3Msg_GetNanoCostModifier","n3EngineClientAnarchy_t","int __thiscall N3Msg_GetNanoCostModifier(void)","Missing","Missing","False","N3Msg_GetNanoCostModifier; GetNanoCostModifier; GetNanoCostModifierMessage; GetNanoCostModifierMessageHandler","0","",""
"Gamecode.dll","100174e7","N3Msg_GetNanoSpellList","n3EngineClientAnarchy_t","list<int,std::allocator<int>_> * __thiscall N3Msg_GetNanoSpellList(void)","Missing","Missing","False","N3Msg_GetNanoSpellList; GetNanoSpellList; GetNanoSpellListMessage; GetNanoSpellListMessageHandler","0","",""
"Gamecode.dll","10016d66","N3Msg_GetNanoTemplateInfoList","n3EngineClientAnarchy_t","list<NanoTemplateInfo_c,std::allocator<NanoTemplateInfo_c>_> * __thiscall N3Msg_GetNanoTemplateInfoList(Identity_t * param_1)","Missing","Missing","False","N3Msg_GetNanoTemplateInfoList; GetNanoTemplateInfoList; GetNanoTemplateInfoListMessage; GetNanoTemplateInfoListMessageHandler","0","",""
"Gamecode.dll","100182c7","N3Msg_GetNanoTemplateInfoList","n3EngineClientAnarchy_t","list<NanoTemplateInfo_c,std::allocator<NanoTemplateInfo_c>_> * __thiscall N3Msg_GetNanoTemplateInfoList(void)","Missing","Missing","False","N3Msg_GetNanoTemplateInfoList; GetNanoTemplateInfoList; GetNanoTemplateInfoListMessage; GetNanoTemplateInfoListMessageHandler","0","",""
"Gamecode.dll","10016e53","N3Msg_GetNextTarget","n3EngineClientAnarchy_t","Identity_t __thiscall N3Msg_GetNextTarget(Identity_t * param_1)","Missing","Missing","False","N3Msg_GetNextTarget; GetNextTarget; GetNextTargetMessage; GetNextTargetMessageHandler","0","",""
"Gamecode.dll","10027af6","N3Msg_GetNumberOfAvailableAlienPerks","n3EngineClientAnarchy_t","int __thiscall N3Msg_GetNumberOfAvailableAlienPerks(void)","Missing","Missing","False","N3Msg_GetNumberOfAvailableAlienPerks; GetNumberOfAvailableAlienPerks; GetNumberOfAvailableAlienPerksMessage; GetNumberOfAvailableAlienPerksMessageHandler","0","",""
"Gamecode.dll","100276c5","N3Msg_GetNumberOfAvailablePerks","n3EngineClientAnarchy_t","int __thiscall N3Msg_GetNumberOfAvailablePerks(void)","Missing","Missing","False","N3Msg_GetNumberOfAvailablePerks; GetNumberOfAvailablePerks; GetNumberOfAvailablePerksMessage; GetNumberOfAvailablePerksMessageHandler","0","",""
"Gamecode.dll","100274d9","N3Msg_GetNumberOfFreeInventorySlots","n3EngineClientAnarchy_t","int __thiscall N3Msg_GetNumberOfFreeInventorySlots(void)","Missing","Missing","False","N3Msg_GetNumberOfFreeInventorySlots; GetNumberOfFreeInventorySlots; GetNumberOfFreeInventorySlotsMessage; GetNumberOfFreeInventorySlotsMessageHandler","0","",""
"Gamecode.dll","10027adb","N3Msg_GetNumberOfUsedAlienPerks","n3EngineClientAnarchy_t","int __thiscall N3Msg_GetNumberOfUsedAlienPerks(void)","Missing","Missing","False","N3Msg_GetNumberOfUsedAlienPerks; GetNumberOfUsedAlienPerks; GetNumberOfUsedAlienPerksMessage; GetNumberOfUsedAlienPerksMessageHandler","0","",""
"Gamecode.dll","100276aa","N3Msg_GetNumberOfUsedPerks","n3EngineClientAnarchy_t","int __thiscall N3Msg_GetNumberOfUsedPerks(void)","Missing","Missing","False","N3Msg_GetNumberOfUsedPerks; GetNumberOfUsedPerks; GetNumberOfUsedPerksMessage; GetNumberOfUsedPerksMessageHandler","0","",""
"Gamecode.dll","10017cc5","N3Msg_GetOverEquipLevel","n3EngineClientAnarchy_t","int __thiscall N3Msg_GetOverEquipLevel(Identity_t * param_1)","Missing","Missing","False","N3Msg_GetOverEquipLevel; GetOverEquipLevel; GetOverEquipLevelMessage; GetOverEquipLevelMessageHandler","0","",""
"Gamecode.dll","10029d14","N3Msg_GetPerkDescription","n3EngineClientAnarchy_t","basic_string<char,std::char_traits<char>,std::allocator<char>_> __thiscall N3Msg_GetPerkDescription(uint param_1)","Missing","Missing","False","N3Msg_GetPerkDescription; GetPerkDescription; GetPerkDescriptionMessage; GetPerkDescriptionMessageHandler","0","",""
"Gamecode.dll","10027745","N3Msg_GetPerkItemStat","n3EngineClientAnarchy_t","int __thiscall N3Msg_GetPerkItemStat(uint param_1, Stat_e param_2)","Missing","Missing","False","N3Msg_GetPerkItemStat; GetPerkItemStat; GetPerkItemStatMessage; GetPerkItemStatMessageHandler","0","",""
"Gamecode.dll","10026e85","N3Msg_GetPerkLine","n3EngineClientAnarchy_t","void __thiscall N3Msg_GetPerkLine(vector<unsigned_int,std::allocator<unsigned_int>_> * param_1, uint param_2)","Missing","Missing","False","N3Msg_GetPerkLine; GetPerkLine; GetPerkLineMessage; GetPerkLineMessageHandler","0","",""
"Gamecode.dll","1002866e","N3Msg_GetPerkName","n3EngineClientAnarchy_t","basic_string<char,std::char_traits<char>,std::allocator<char>_> __thiscall N3Msg_GetPerkName(uint param_1, bool param_2)","Missing","Missing","False","N3Msg_GetPerkName; GetPerkName; GetPerkNameMessage; GetPerkNameMessageHandler","0","",""
"Gamecode.dll","1002781f","N3Msg_GetPerkProgress","n3EngineClientAnarchy_t","float __thiscall N3Msg_GetPerkProgress(uint param_1)","Missing","Missing","False","N3Msg_GetPerkProgress; GetPerkProgress; GetPerkProgressMessage; GetPerkProgressMessageHandler","0","",""
"Gamecode.dll","10016ae6","N3Msg_GetPFName","n3EngineClientAnarchy_t","char * __thiscall N3Msg_GetPFName(uint param_1)","Missing","Missing","False","N3Msg_GetPFName; GetPFName; GetPFNameMessage; GetPFNameMessageHandler","0","",""
"Gamecode.dll","10017d52","N3Msg_GetPFName","n3EngineClientAnarchy_t","char * __thiscall N3Msg_GetPFName(void)","Missing","Missing","False","N3Msg_GetPFName; GetPFName; GetPFNameMessage; GetPFNameMessageHandler","0","",""
"Gamecode.dll","10017a6c","N3Msg_GetPlayfieldResource","n3EngineClientAnarchy_t","uint __thiscall N3Msg_GetPlayfieldResource(void)","Missing","Missing","False","N3Msg_GetPlayfieldResource; GetPlayfieldResource; GetPlayfieldResourceMessage; GetPlayfieldResourceMessageHandler","0","",""
"Gamecode.dll","1001c7bf","N3Msg_GetPointLocations","n3EngineClientAnarchy_t","void __thiscall N3Msg_GetPointLocations(void)","Missing","Missing","False","N3Msg_GetPointLocations; GetPointLocations; GetPointLocationsMessage; GetPointLocationsMessageHandler","0","",""
"Gamecode.dll","1001dfd5","N3Msg_GetPosAndPF","n3EngineClientAnarchy_t","bool __thiscall N3Msg_GetPosAndPF(Vector3_t * param_1, int * param_2, int * param_3, Identity_t * param_4, basic_string<char,std::char_traits<char>,std::allocator<char>_> * param_5)","Missing","Missing","False","N3Msg_GetPosAndPF; GetPosAndPF; GetPosAndPFMessage; GetPosAndPFMessageHandler","0","",""
"Gamecode.dll","1001ad1a","N3Msg_GetPositionData","n3EngineClientAnarchy_t","bool __thiscall N3Msg_GetPositionData(Identity_t * param_1, Identity_t * param_2, Vector3_t * param_3)","Missing","Missing","False","N3Msg_GetPositionData; GetPositionData; GetPositionDataMessage; GetPositionDataMessageHandler","0","",""
"Gamecode.dll","10027b11","N3Msg_GetPVPRank","n3EngineClientAnarchy_t","int __thiscall N3Msg_GetPVPRank(Identity_t * param_1, Stat_e param_2)","Missing","Missing","False","N3Msg_GetPVPRank; GetPVPRank; GetPVPRankMessage; GetPVPRankMessageHandler","0","",""
"Gamecode.dll","10027b4d","N3Msg_GetPVPScoreForRank","n3EngineClientAnarchy_t","int __thiscall N3Msg_GetPVPScoreForRank(int param_1)","Missing","Missing","False","N3Msg_GetPVPScoreForRank; GetPVPScoreForRank; GetPVPScoreForRankMessage; GetPVPScoreForRankMessageHandler","0","",""
"Gamecode.dll","100173c8","N3Msg_GetQuestActionList","n3EngineClientAnarchy_t","list<QuestAction_t*,std::allocator<QuestAction_t*>_> * __thiscall N3Msg_GetQuestActionList(Identity_t * param_1)","Missing","Missing","False","N3Msg_GetQuestActionList; GetQuestActionList; GetQuestActionListMessage; GetQuestActionListMessageHandler","0","",""
"Gamecode.dll","10017448","N3Msg_GetQuestIcon","n3EngineClientAnarchy_t","int __thiscall N3Msg_GetQuestIcon(Identity_t * param_1)","Missing","Missing","False","N3Msg_GetQuestIcon; GetQuestIcon; GetQuestIconMessage; GetQuestIconMessageHandler","0","",""
"Gamecode.dll","1001e1d5","N3Msg_GetQuestIds","n3EngineClientAnarchy_t","vector<Identity_t,std::allocator<Identity_t>_> __thiscall N3Msg_GetQuestIds(void)","Missing","Missing","False","N3Msg_GetQuestIds; GetQuestIds; GetQuestIdsMessage; GetQuestIdsMessageHandler","0","",""
"Gamecode.dll","1001abc9","N3Msg_GetQuestWorldPos","n3EngineClientAnarchy_t","bool __thiscall N3Msg_GetQuestWorldPos(Identity_t * param_1, Identity_t * param_2, Vector3_t * param_3, Vector3_t * param_4)","Missing","Missing","False","N3Msg_GetQuestWorldPos; GetQuestWorldPos; GetQuestWorldPosMessage; GetQuestWorldPosMessageHandler","0","",""
"Gamecode.dll","100183c7","N3Msg_GetRaidTeamIndex","n3EngineClientAnarchy_t","int __thiscall N3Msg_GetRaidTeamIndex(void)","Missing","Missing","False","N3Msg_GetRaidTeamIndex; GetRaidTeamIndex; GetRaidTeamIndexMessage; GetRaidTeamIndexMessageHandler","0","",""
"Gamecode.dll","1001604d","N3Msg_GetRarityColor","n3EngineClientAnarchy_t","char * __thiscall N3Msg_GetRarityColor(Identity_t * param_1, Identity_t * param_2)","Missing","Missing","False","N3Msg_GetRarityColor; GetRarityColor; GetRarityColorMessage; GetRarityColorMessageHandler","0","",""
"Gamecode.dll","100178f6","N3Msg_GetReferenceData","n3EngineClientAnarchy_t","bool __thiscall N3Msg_GetReferenceData(Identity_t * param_1, Identity_t * param_2, int * param_3, Identity_t * param_4)","Missing","Missing","False","N3Msg_GetReferenceData; GetReferenceData; GetReferenceDataMessage; GetReferenceDataMessageHandler","0","",""
"Gamecode.dll","10016c03","N3Msg_GetServerSynceSystemTime","n3EngineClientAnarchy_t","bool __thiscall N3Msg_GetServerSynceSystemTime(uint * param_1)","Missing","Missing","False","N3Msg_GetServerSynceSystemTime; GetServerSynceSystemTime; GetServerSynceSystemTimeMessage; GetServerSynceSystemTimeMessageHandler","0","",""
"Gamecode.dll","10017aa0","N3Msg_GetShopItemStat","n3EngineClientAnarchy_t","int __thiscall N3Msg_GetShopItemStat(Identity_t * param_1, int param_2)","Missing","Missing","False","N3Msg_GetShopItemStat; GetShopItemStat; GetShopItemStatMessage; GetShopItemStatMessageHandler","0","",""
"Gamecode.dll","10026ee2","N3Msg_GetSkill","n3EngineClientAnarchy_t","int __thiscall N3Msg_GetSkill(Stat_e param_1, int param_2)","Missing","Missing","False","N3Msg_GetSkill; GetSkill; GetSkillMessage; GetSkillMessageHandler","0","",""
"Gamecode.dll","100270a3","N3Msg_GetSkill","n3EngineClientAnarchy_t","int __thiscall N3Msg_GetSkill(Identity_t * param_1, Stat_e param_2, int param_3, Identity_t * param_4)","Missing","Missing","False","N3Msg_GetSkill; GetSkill; GetSkillMessage; GetSkillMessageHandler","0","",""
"Gamecode.dll","10026f68","N3Msg_GetSkillCost","n3EngineClientAnarchy_t","float __thiscall N3Msg_GetSkillCost(Stat_e param_1, int param_2)","Missing","Missing","False","N3Msg_GetSkillCost; GetSkillCost; GetSkillCostMessage; GetSkillCostMessageHandler","0","",""
"Gamecode.dll","10026f86","N3Msg_GetSkillCostLevel","n3EngineClientAnarchy_t","int __thiscall N3Msg_GetSkillCostLevel(Stat_e param_1)","Missing","Missing","False","N3Msg_GetSkillCostLevel; GetSkillCostLevel; GetSkillCostLevelMessage; GetSkillCostLevelMessageHandler","0","",""
"Gamecode.dll","10026fa4","N3Msg_GetSkillMax","n3EngineClientAnarchy_t","int __thiscall N3Msg_GetSkillMax(Stat_e param_1)","Missing","Missing","False","N3Msg_GetSkillMax; GetSkillMax; GetSkillMaxMessage; GetSkillMaxMessageHandler","0","",""
"Gamecode.dll","1001a453","N3Msg_GetSkillToAttackString","n3EngineClientAnarchy_t","char * __thiscall N3Msg_GetSkillToAttackString(Identity_t * param_1, Identity_t * param_2)","Missing","Missing","False","N3Msg_GetSkillToAttackString; GetSkillToAttackString; GetSkillToAttackStringMessage; GetSkillToAttackStringMessageHandler","0","",""
"Gamecode.dll","1001a566","N3Msg_GetSkillToDefendString","n3EngineClientAnarchy_t","char * __thiscall N3Msg_GetSkillToDefendString(Identity_t * param_1, Identity_t * param_2)","Missing","Missing","False","N3Msg_GetSkillToDefendString; GetSkillToDefendString; GetSkillToDefendStringMessage; GetSkillToDefendStringMessageHandler","0","",""
"Gamecode.dll","1001a272","N3Msg_GetSkillToUseString","n3EngineClientAnarchy_t","char * __thiscall N3Msg_GetSkillToUseString(Identity_t * param_1, Identity_t * param_2)","Missing","Missing","False","N3Msg_GetSkillToUseString; GetSkillToUseString; GetSkillToUseStringMessage; GetSkillToUseStringMessageHandler","0","",""
"Gamecode.dll","1002749e","N3Msg_GetSpecialActionList","n3EngineClientAnarchy_t","list<SpecialAction_t,std::allocator<SpecialAction_t>_> * __thiscall N3Msg_GetSpecialActionList(void)","Missing","Missing","False","N3Msg_GetSpecialActionList; GetSpecialActionList; GetSpecialActionListMessage; GetSpecialActionListMessageHandler","0","",""
"Gamecode.dll","1002742e","N3Msg_GetSpecialActionState","n3EngineClientAnarchy_t","int __thiscall N3Msg_GetSpecialActionState(Identity_t * param_1)","Missing","Missing","False","N3Msg_GetSpecialActionState; GetSpecialActionState; GetSpecialActionStateMessage; GetSpecialActionStateMessageHandler","0","",""
"Gamecode.dll","1002740e","N3Msg_GetSpecialAttackWeaponName","n3EngineClientAnarchy_t","char * __thiscall N3Msg_GetSpecialAttackWeaponName(Identity_t * param_1)","Missing","Missing","False","N3Msg_GetSpecialAttackWeaponName; GetSpecialAttackWeaponName; GetSpecialAttackWeaponNameMessage; GetSpecialAttackWeaponNameMessageHandler","0","",""
"Gamecode.dll","1001b17d","N3Msg_GetSpecializationString","n3EngineClientAnarchy_t","bool __thiscall N3Msg_GetSpecializationString(basic_string<char,std::char_traits<char>,std::allocator<char>_> * param_1)","Missing","Missing","False","N3Msg_GetSpecializationString; GetSpecializationString; GetSpecializationStringMessage; GetSpecializationStringMessageHandler","0","",""
"Gamecode.dll","1001647d","N3Msg_GetStaticDesc","n3EngineClientAnarchy_t","char * __thiscall N3Msg_GetStaticDesc(Identity_t * param_1, Identity_t * param_2)","Missing","Missing","False","N3Msg_GetStaticDesc; GetStaticDesc; GetStaticDescMessage; GetStaticDescMessageHandler","0","",""
"Gamecode.dll","10016468","N3Msg_GetStaticName","n3EngineClientAnarchy_t","char * __thiscall N3Msg_GetStaticName(Identity_t * param_1, Identity_t * param_2)","Missing","Missing","False","N3Msg_GetStaticName; GetStaticName; GetStaticNameMessage; GetStaticNameMessageHandler","0","",""
"Gamecode.dll","100275ff","N3Msg_GetStatNameMap","n3EngineClientAnarchy_t","map<int,char_const*,std::less<int>,std::allocator<std::pair<int_const_,char_const*>_>_> * __thiscall N3Msg_GetStatNameMap(void)","Missing","Missing","False","N3Msg_GetStatNameMap; GetStatNameMap; GetStatNameMapMessage; GetStatNameMapMessageHandler","0","",""
"Gamecode.dll","10016485","N3Msg_GetTargetTarget","n3EngineClientAnarchy_t","Identity_t __thiscall N3Msg_GetTargetTarget(Identity_t * param_1)","Missing","Missing","False","N3Msg_GetTargetTarget; GetTargetTarget; GetTargetTargetMessage; GetTargetTargetMessageHandler","0","",""
"Gamecode.dll","100183e3","N3Msg_GetTeamMemberList","n3EngineClientAnarchy_t","vector<TeamEntry_t*,std::allocator<TeamEntry_t*>_> * __thiscall N3Msg_GetTeamMemberList(int param_1)","Missing","Missing","False","N3Msg_GetTeamMemberList; GetTeamMemberList; GetTeamMemberListMessage; GetTeamMemberListMessageHandler","0","",""
"Gamecode.dll","1001621e","N3Msg_GetTemplateID","n3EngineClientAnarchy_t","Identity_t __thiscall N3Msg_GetTemplateID(Identity_t * param_1)","Missing","Missing","False","N3Msg_GetTemplateID; GetTemplateID; GetTemplateIDMessage; GetTemplateIDMessageHandler","0","",""
"Gamecode.dll","1001b3b1","N3Msg_GetTitleName","n3EngineClientAnarchy_t","basic_string<char,std::char_traits<char>,std::allocator<char>_> __thiscall N3Msg_GetTitleName(Identity_t * param_1)","Missing","Missing","False","N3Msg_GetTitleName; GetTitleName; GetTitleNameMessage; GetTitleNameMessageHandler","0","",""
"Gamecode.dll","100230a3","N3Msg_GetUseByString","n3EngineClientAnarchy_t","char * __thiscall N3Msg_GetUseByString(Identity_t * param_1, bool * param_2, Identity_t * param_3)","Missing","Missing","False","N3Msg_GetUseByString; GetUseByString; GetUseByStringMessage; GetUseByStringMessageHandler","0","",""
"Gamecode.dll","10026e55","N3Msg_GlobalResearchGoals","n3EngineClientAnarchy_t","void __thiscall N3Msg_GlobalResearchGoals(vector<unsigned_int,std::allocator<unsigned_int>_> * param_1)","Missing","Missing","False","N3Msg_GlobalResearchGoals; GlobalResearchGoals; GlobalResearchGoalsMessage; GlobalResearchGoalsMessageHandler","0","",""
"Gamecode.dll","100182ff","N3Msg_GoToBattle","n3EngineClientAnarchy_t","void __thiscall N3Msg_GoToBattle(Identity_t * param_1)","Missing","Missing","False","N3Msg_GoToBattle; GoToBattle; GoToBattleMessage; GoToBattleMessageHandler","0","",""
"Gamecode.dll","100181e3","N3Msg_GridDestinationSelected","n3EngineClientAnarchy_t","void __thiscall N3Msg_GridDestinationSelected(int param_1, uint param_2, Identity_t * param_3)","Missing","Missing","False","N3Msg_GridDestinationSelected; GridDestinationSelected; GridDestinationSelectedMessage; GridDestinationSelectedMessageHandler","0","",""
"Gamecode.dll","10015bb4","N3Msg_HasRunFlag","n3EngineClientAnarchy_t","bool __thiscall N3Msg_HasRunFlag(Identity_t * param_1, int param_2)","Missing","Missing","False","N3Msg_HasRunFlag; HasRunFlag; HasRunFlagMessage; HasRunFlagMessageHandler","0","",""
"Gamecode.dll","10017052","N3Msg_HasVulnerableFightMode","n3EngineClientAnarchy_t","bool __thiscall N3Msg_HasVulnerableFightMode(Identity_t * param_1, Identity_t * param_2)","Missing","Missing","False","N3Msg_HasVulnerableFightMode; HasVulnerableFightMode; HasVulnerableFightModeMessage; HasVulnerableFightModeMessageHandler","0","",""
"Gamecode.dll","1001be4b","N3Msg_HideAgainstOpponent","n3EngineClientAnarchy_t","void __thiscall N3Msg_HideAgainstOpponent(Identity_t * param_1)","Missing","Missing","False","N3Msg_HideAgainstOpponent; HideAgainstOpponent; HideAgainstOpponentMessage; HideAgainstOpponentMessageHandler","0","",""
"Gamecode.dll","10029a53","N3Msg_InsertSourceAnalyzerItem","n3EngineClientAnarchy_t","void __thiscall N3Msg_InsertSourceAnalyzerItem(Identity_t * param_1)","Missing","Missing","False","N3Msg_InsertSourceAnalyzerItem; InsertSourceAnalyzerItem; InsertSourceAnalyzerItemMessage; InsertSourceAnalyzerItemMessageHandler","0","",""
"Gamecode.dll","10029af4","N3Msg_InsertTargetAnalyzerItem","n3EngineClientAnarchy_t","void __thiscall N3Msg_InsertTargetAnalyzerItem(Identity_t * param_1)","Missing","Missing","False","N3Msg_InsertTargetAnalyzerItem; InsertTargetAnalyzerItem; InsertTargetAnalyzerItemMessage; InsertTargetAnalyzerItemMessageHandler","0","",""
"Gamecode.dll","100279ba","N3Msg_IsAlienPerk","n3EngineClientAnarchy_t","bool __thiscall N3Msg_IsAlienPerk(uint param_1)","Missing","Missing","False","N3Msg_IsAlienPerk; IsAlienPerk; IsAlienPerkMessage; IsAlienPerkMessageHandler","0","",""
"Gamecode.dll","100183a4","N3Msg_IsBattleStation","n3EngineClientAnarchy_t","bool __thiscall N3Msg_IsBattleStation(void)","Missing","Missing","False","N3Msg_IsBattleStation; IsBattleStation; IsBattleStationMessage; IsBattleStationMessageHandler","0","",""
"Gamecode.dll","100187f4","N3Msg_IsCharacterInMech","n3EngineClientAnarchy_t","bool __thiscall N3Msg_IsCharacterInMech(Identity_t param_1)","Missing","Missing","False","N3Msg_IsCharacterInMech; IsCharacterInMech; IsCharacterInMechMessage; IsCharacterInMechMessageHandler","0","",""
"Gamecode.dll","10018828","N3Msg_IsCharacterMorphed","n3EngineClientAnarchy_t","bool __thiscall N3Msg_IsCharacterMorphed(Identity_t param_1)","Missing","Missing","False","N3Msg_IsCharacterMorphed; IsCharacterMorphed; IsCharacterMorphedMessage; IsCharacterMorphedMessageHandler","0","",""
"Gamecode.dll","10026946","N3Msg_IsDropPossible","n3EngineClientAnarchy_t","Reason_e __thiscall N3Msg_IsDropPossible(Identity_t * param_1, Vector3_t * param_2)","Missing","Missing","False","N3Msg_IsDropPossible; IsDropPossible; IsDropPossibleMessage; IsDropPossibleMessageHandler","0","",""
"Gamecode.dll","10017d9f","N3Msg_IsDungeon","n3EngineClientAnarchy_t","bool __thiscall N3Msg_IsDungeon(void)","Missing","Missing","False","N3Msg_IsDungeon; IsDungeon; IsDungeonMessage; IsDungeonMessageHandler","0","",""
"Gamecode.dll","10016837","N3Msg_isDynelInTree","n3EngineClientAnarchy_t","bool __thiscall N3Msg_isDynelInTree(Identity_t * param_1)","Missing","Missing","False","N3Msg_isDynelInTree; isDynelInTree; isDynelInTreeMessage; isDynelInTreeMessageHandler","0","",""
"Gamecode.dll","10016728","N3Msg_IsFormulaReady","n3EngineClientAnarchy_t","bool __thiscall N3Msg_IsFormulaReady(Identity_t * param_1)","Missing","Missing","False","N3Msg_IsFormulaReady; IsFormulaReady; IsFormulaReadyMessage; IsFormulaReadyMessageHandler","0","",""
"Gamecode.dll","10027994","N3Msg_IsGeneralPerk","n3EngineClientAnarchy_t","bool __thiscall N3Msg_IsGeneralPerk(uint param_1)","Missing","Missing","False","N3Msg_IsGeneralPerk; IsGeneralPerk; IsGeneralPerkMessage; IsGeneralPerkMessageHandler","0","",""
"Gamecode.dll","10027946","N3Msg_IsGroupPerk","n3EngineClientAnarchy_t","bool __thiscall N3Msg_IsGroupPerk(uint param_1)","Missing","Missing","False","N3Msg_IsGroupPerk; IsGroupPerk; IsGroupPerkMessage; IsGroupPerkMessageHandler","0","",""
"Gamecode.dll","10016810","N3Msg_isIDOnGround","n3EngineClientAnarchy_t","bool __thiscall N3Msg_isIDOnGround(Identity_t * param_1)","Missing","Missing","False","N3Msg_isIDOnGround; isIDOnGround; isIDOnGroundMessage; isIDOnGroundMessageHandler","0","",""
"Gamecode.dll","10018439","N3Msg_IsInRaidTeam","n3EngineClientAnarchy_t","bool __thiscall N3Msg_IsInRaidTeam(void)","Missing","Missing","False","N3Msg_IsInRaidTeam; IsInRaidTeam; IsInRaidTeamMessage; IsInRaidTeamMessageHandler","0","",""
"Gamecode.dll","100176eb","N3Msg_IsInTeam","n3EngineClientAnarchy_t","bool __thiscall N3Msg_IsInTeam(Identity_t * param_1)","Missing","Missing","False","N3Msg_IsInTeam; IsInTeam; IsInTeamMessage; IsInTeamMessageHandler","0","",""
"Gamecode.dll","10027605","N3Msg_IsItemDisabled","n3EngineClientAnarchy_t","bool __thiscall N3Msg_IsItemDisabled(Identity_t * param_1, Identity_t * param_2)","Missing","Missing","False","N3Msg_IsItemDisabled; IsItemDisabled; IsItemDisabledMessage; IsItemDisabledMessageHandler","0","",""
"Gamecode.dll","1001776f","N3Msg_IsItemMine","n3EngineClientAnarchy_t","bool __thiscall N3Msg_IsItemMine(Identity_t * param_1)","Missing","Missing","False","N3Msg_IsItemMine; IsItemMine; IsItemMineMessage; IsItemMineMessageHandler","0","",""
"Gamecode.dll","1001a1c7","N3Msg_IsItemNFCrystal","n3EngineClientAnarchy_t","bool __thiscall N3Msg_IsItemNFCrystal(Identity_t * param_1, Identity_t * param_2)","Missing","Missing","False","N3Msg_IsItemNFCrystal; IsItemNFCrystal; IsItemNFCrystalMessage; IsItemNFCrystalMessageHandler","0","",""
"Gamecode.dll","100268df","N3Msg_IsItemPossibleToUnWear","n3EngineClientAnarchy_t","bool __thiscall N3Msg_IsItemPossibleToUnWear(Identity_t * param_1)","Missing","Missing","False","N3Msg_IsItemPossibleToUnWear; IsItemPossibleToUnWear; IsItemPossibleToUnWearMessage; IsItemPossibleToUnWearMessageHandler","0","",""
"Gamecode.dll","10026c57","N3Msg_IsItemPossibleToWear","n3EngineClientAnarchy_t","bool __thiscall N3Msg_IsItemPossibleToWear(Identity_t * param_1, int param_2, int param_3, bool param_4, InventoryId_e param_5)","Missing","Missing","False","N3Msg_IsItemPossibleToWear; IsItemPossibleToWear; IsItemPossibleToWearMessage; IsItemPossibleToWearMessageHandler","0","",""
"Gamecode.dll","10027224","N3Msg_IsMoving","n3EngineClientAnarchy_t","bool __thiscall N3Msg_IsMoving(void)","Missing","Missing","False","N3Msg_IsMoving; IsMoving; IsMovingMessage; IsMovingMessageHandler","0","",""
"Gamecode.dll","1001acd9","N3Msg_IsMyPetID","n3EngineClientAnarchy_t","bool __thiscall N3Msg_IsMyPetID(Identity_t * param_1)","Missing","Missing","False","N3Msg_IsMyPetID; IsMyPetID; IsMyPetIDMessage; IsMyPetIDMessageHandler","0","",""
"Gamecode.dll","10016583","N3Msg_IsNanoSelfOnly","n3EngineClientAnarchy_t","bool __thiscall N3Msg_IsNanoSelfOnly(Identity_t * param_1)","Missing","Missing","False","N3Msg_IsNanoSelfOnly; IsNanoSelfOnly; IsNanoSelfOnlyMessage; IsNanoSelfOnlyMessageHandler","0","",""
"Gamecode.dll","10016d1e","N3Msg_IsPetTower","n3EngineClientAnarchy_t","bool __thiscall N3Msg_IsPetTower(Identity_t * param_1)","Missing","Missing","False","N3Msg_IsPetTower; IsPetTower; IsPetTowerMessage; IsPetTowerMessageHandler","0","",""
"Gamecode.dll","10027900","N3Msg_IsProfessionPerk","n3EngineClientAnarchy_t","bool __thiscall N3Msg_IsProfessionPerk(uint param_1)","Missing","Missing","False","N3Msg_IsProfessionPerk; IsProfessionPerk; IsProfessionPerkMessage; IsProfessionPerkMessageHandler","0","",""
