ObservationId,CapturedUtc,Sequence,Behavior,Disposition,Confidence,DecisionReasons,Influences,MetadataResolution,NpcFamily,MonsterData,Level,PlayfieldId,Name,RuntimeIdentity,RuntimeGeneration,RouteSignature,CurrentX,CurrentY,CurrentZ,DestinationX,DestinationY,DestinationZ,HorizontalDistance,PathCount
m00550,2026-07-21T19:55:49.3606924Z,976,patrol,Promotable,100,complete_decoded_path;exact_capture_scoped_identity;captured_patrol_observation,,legacy_capture_scoped_exact_identity,1019,297023,1,1044525,Malfunctioning Cleaning Robot,SimpleChar:79866562,0,6362d488a88ec42b,3620.55469,51.7449989,784.898132,3621.08203,52.5,784.288574,0.806008,2
m00551,2026-07-21T19:55:49.5605683Z,979,patrol,Promotable,100,complete_decoded_path;exact_capture_scoped_identity;captured_patrol_observation,,legacy_capture_scoped_exact_identity,1019,297023,1,1044525,Malfunctioning Cleaning Robot,SimpleChar:79543CB6,0,8fdb70a3a252296e,3596.979,51.7449989,783.935852,3596.06372,52.2449989,783.768738,0.930411,2
m00552,2026-07-21T19:55:49.5605683Z,977,patrol,Promotable,100,complete_decoded_path;exact_capture_scoped_identity;captured_patrol_observation,,legacy_capture_scoped_exact_identity,1019,297023,1,1044525,Malfunctioning Cleaning Robot,SimpleChar:797D36A5,0,2cb044179e1c0e0f,3596.81177,51.7449989,788.208923,3596.05518,51.7449989,788.482483,0.804527,2
m00553,2026-07-21T19:55:49.5605683Z,978,patrol,Promotable,100,complete_decoded_path;exact_capture_scoped_identity;captured_patrol_observation,,legacy_capture_scoped_exact_identity,1019,297023,1,1044525,Malfunctioning Cleaning Robot,SimpleChar:79866553,0,91f9f1cbf63260b5,3600.02759,51.9249954,787.183533,3599.12109,52.5,786.725525,1.015635,2
m00554,2026-07-21T19:55:49.5605683Z,980,patrol,Promotable,100,complete_decoded_path;exact_capture_scoped_identity;captured_patrol_observation,,legacy_capture_scoped_exact_identity,1019,297023,1,1044525,Malfunctioning Cleaning Robot,SimpleChar:79866562,0,6362d488a88ec42b,3620.55469,51.7449989,784.898132,3621.09521,52.5,784.284485,0.817756,2
m00555,2026-07-21T19:55:49.8054185Z,981,patrol,Promotable,100,complete_decoded_path;exact_capture_scoped_identity;captured_patrol_observation,,legacy_capture_scoped_exact_identity,1019,297023,1,1044525,Malfunctioning Cleaning Robot,SimpleChar:797D36A5,0,2cb044179e1c0e0f,3596.81177,51.7449989,788.208923,3596.05518,51.7449989,788.482483,0.804527,2
m00556,2026-07-21T19:55:49.8064175Z,983,patrol,Promotable,100,complete_decoded_path;exact_capture_scoped_identity;captured_patrol_observation,,legacy_capture_scoped_exact_identity,1019,297023,1,1044525,Malfunctioning Cleaning Robot,SimpleChar:79543CB6,0,52aa3d9899596478,3596.979,51.7449989,783.935852,3596.0354,52.2449989,783.728638,0.966084,2
m00557,2026-07-21T19:55:49.8064175Z,982,patrol,Promotable,100,complete_decoded_path;exact_capture_scoped_identity;captured_patrol_observation,,legacy_capture_scoped_exact_identity,1019,297023,1,1044525,Malfunctioning Cleaning Robot,SimpleChar:79866553,0,91f9f1cbf63260b5,3600.00562,51.9249954,787.172424,3599.13013,52.5,786.729736,0.981048,2
m00558,2026-07-21T19:55:49.8064175Z,984,patrol,Promotable,100,complete_decoded_path;exact_capture_scoped_identity;captured_patrol_observation,,legacy_capture_scoped_exact_identity,1019,297023,1,1044525,Malfunctioning Cleaning Robot,SimpleChar:79866562,0,a786c0bf2ba3770b,3620.55469,51.7449989,784.898132,3620.74512,52.5,784.158203,0.764041,2
m00559,2026-07-21T19:55:50.0232845Z,987,patrol,Promotable,100,complete_decoded_path;exact_capture_scoped_identity;captured_patrol_observation,,legacy_capture_scoped_exact_identity,1019,297023,1,1044525,Malfunctioning Cleaning Robot,SimpleChar:797D36A5,0,2cb044179e1c0e0f,3596.81177,51.7449989,788.208923,3596.05518,51.7449989,788.482483,0.804527,2
m00560,2026-07-21T19:55:50.0242850Z,989,patrol,Promotable,100,complete_decoded_path;exact_capture_scoped_identity;captured_patrol_observation,,legacy_capture_scoped_exact_identity,1019,297023,1,1044525,Malfunctioning Cleaning Robot,SimpleChar:79543CB6,0,8fdb70a3a252296e,3596.979,51.7449989,783.935852,3596.09961,52.2449989,783.863098,0.882394,2
m00561,2026-07-21T19:55:50.0242850Z,988,patrol,Promotable,100,complete_decoded_path;exact_capture_scoped_identity;captured_patrol_observation,,legacy_capture_scoped_exact_identity,1019,297023,1,1044525,Malfunctioning Cleaning Robot,SimpleChar:79866553,0,9f53d874c2027bd0,3600.00562,51.9249954,787.172424,3599.28662,52.5,787.088806,0.723846,2
m00562,2026-07-21T19:55:50.0242850Z,990,patrol,Promotable,100,complete_decoded_path;exact_capture_scoped_identity;captured_patrol_observation,,legacy_capture_scoped_exact_identity,1019,297023,1,1044525,Malfunctioning Cleaning Robot,SimpleChar:79866562,0,a786c0bf2ba3770b,3620.55469,51.7449989,784.898132,3620.73462,52.5,784.140137,0.779058,2
m00563,2026-07-21T19:55:50.2261597Z,996,patrol,Promotable,100,complete_decoded_path;exact_capture_scoped_identity;captured_patrol_observation,,legacy_capture_scoped_exact_identity,1019,297023,1,1044525,Malfunctioning Cleaning Robot,SimpleChar:79543CB6,0,7740d1949c568006,3596.979,51.7449989,783.935852,3596.10522,51.7449989,783.924805,0.87385,2
m00564,2026-07-21T19:55:50.2261597Z,994,patrol,Promotable,100,complete_decoded_path;exact_capture_scoped_identity;captured_patrol_observation,,legacy_capture_scoped_exact_identity,1019,297023,1,1044525,Malfunctioning Cleaning Robot,SimpleChar:797D36A5,0,2cb044179e1c0e0f,3596.81177,51.7449989,788.208923,3596.05518,51.7449989,788.482483,0.804527,2
m00565,2026-07-21T19:55:50.2261597Z,995,patrol,Promotable,100,complete_decoded_path;exact_capture_scoped_identity;captured_patrol_observation,,legacy_capture_scoped_exact_identity,1019,297023,1,1044525,Malfunctioning Cleaning Robot,SimpleChar:79866553,0,9f53d874c2027bd0,3600.00562,51.9249954,787.172424,3599.28882,52.5,787.081116,0.722592,2
m00566,2026-07-21T19:55:50.2261597Z,997,patrol,Promotable,100,complete_decoded_path;exact_capture_scoped_identity;captured_patrol_observation,,legacy_capture_scoped_exact_identity,1019,297023,1,1044525,Malfunctioning Cleaning Robot,SimpleChar:79866562,0,e432157bed51e514,3620.55469,51.7449989,784.898132,3620.80029,52.5,784.223938,0.717535,2
m00567,2026-07-21T19:55:50.4250371Z,1000,patrol,Promotable,100,complete_decoded_path;exact_capture_scoped_identity;captured_patrol_observation,,legacy_capture_scoped_exact_identity,1019,297023,1,1044525,Malfunctioning Cleaning Robot,SimpleChar:79543CB6,0,8fdb70a3a252296e,3596.979,51.7449989,783.935852,3596.09912,52.2449989,783.860779,0.883077,2
m00568,2026-07-21T19:55:50.4250371Z,998,patrol,Promotable,100,complete_decoded_path;exact_capture_scoped_identity;captured_patrol_observation,,legacy_capture_scoped_exact_identity,1019,297023,1,1044525,Malfunctioning Cleaning Robot,SimpleChar:797D36A5,0,902fa87c25bf8293,3596.81177,51.7449989,788.208923,3596.0127,52.2449989,788.764648,0.973316,2
m00569,2026-07-21T19:55:50.4250371Z,999,patrol,Promotable,100,complete_decoded_path;exact_capture_scoped_identity;captured_patrol_observation,,legacy_capture_scoped_exact_identity,1019,297023,1,1044525,Malfunctioning Cleaning Robot,SimpleChar:79866553,0,9f53d874c2027bd0,3600.00562,51.9249954,787.172424,3599.25122,52.5,786.836121,0.825966,2
m00570,2026-07-21T19:55:50.4250371Z,1001,patrol,Promotable,100,complete_decoded_path;exact_capture_scoped_identity;captured_patrol_observation,,legacy_capture_scoped_exact_identity,1019,297023,1,1044525,Malfunctioning Cleaning Robot,SimpleChar:79866562,0,e432157bed51e514,3620.55469,51.7449989,784.898132,3620.8269,52.5,784.244995,0.707592,2
m00571,2026-07-21T19:55:50.6449014Z,1004,patrol,Promotable,100,complete_decoded_path;exact_capture_scoped_identity;captured_patrol_observation,,legacy_capture_scoped_exact_identity,1019,297023,1,1044525,Malfunctioning Cleaning Robot,SimpleChar:79543CB6,0,8fdb70a3a252296e,3596.979,51.7449989,783.935852,3596.02637,52.2449989,784.123718,0.970978,2
m00572,2026-07-21T19:55:50.6449014Z,1002,patrol,Promotable,100,complete_decoded_path;exact_capture_scoped_identity;captured_patrol_observation,,legacy_capture_scoped_exact_identity,1019,297023,1,1044525,Malfunctioning Cleaning Robot,SimpleChar:797D36A5,0,2eb3373b9dba6082,3596.81177,51.7449989,788.208923,3596.05957,52.2449989,788.672913,0.883794,2
m00573,2026-07-21T19:55:50.6449014Z,1003,patrol,Promotable,100,complete_decoded_path;exact_capture_scoped_identity;captured_patrol_observation,,legacy_capture_scoped_exact_identity,1019,297023,1,1044525,Malfunctioning Cleaning Robot,SimpleChar:79866553,0,9f53d874c2027bd0,3600.00562,51.9249954,787.172424,3599.27246,52.5,787.125793,0.734641,2
m00574,2026-07-21T19:55:50.6449014Z,1005,patrol,Promotable,100,complete_decoded_path;exact_capture_scoped_identity;captured_patrol_observation,,legacy_capture_scoped_exact_identity,1019,297023,1,1044525,Malfunctioning Cleaning Robot,SimpleChar:79866562,0,e432157bed51e514,3620.55469,51.7449989,784.898132,3621.23853,52.5,784.181885,0.990276,2
m00575,2026-07-21T19:55:50.8327844Z,1009,patrol,Promotable,100,complete_decoded_path;exact_capture_scoped_identity;captured_patrol_observation,,legacy_capture_scoped_exact_identity,1019,297023,1,1044525,Malfunctioning Cleaning Robot,SimpleChar:79543CB6,0,8fdb70a3a252296e,3596.979,51.7449989,783.935852,3596.10474,52.2449989,783.905579,0.874784,2
m00576,2026-07-21T19:55:50.8327844Z,1007,patrol,Promotable,100,complete_decoded_path;exact_capture_scoped_identity;captured_patrol_observation,,legacy_capture_scoped_exact_identity,1019,297023,1,1044525,Malfunctioning Cleaning Robot,SimpleChar:797D36A5,0,2eb3373b9dba6082,3596.81177,51.7449989,788.208923,3596.06104,52.2449989,788.50061,0.805405,2
m00577,2026-07-21T19:55:50.8327844Z,1008,patrol,Promotable,100,complete_decoded_path;exact_capture_scoped_identity;captured_patrol_observation,,legacy_capture_scoped_exact_identity,1019,297023,1,1044525,Malfunctioning Cleaning Robot,SimpleChar:79866553,0,91f9f1cbf63260b5,3600.00562,51.9249954,787.172424,3599.13062,52.5,786.729858,0.980556,2
m00578,2026-07-21T19:55:50.8327844Z,1010,patrol,Promotable,100,complete_decoded_path;exact_capture_scoped_identity;captured_patrol_observation,,legacy_capture_scoped_exact_identity,1019,297023,1,1044525,Malfunctioning Cleaning Robot,SimpleChar:79866562,0,e432157bed51e514,3620.55469,51.7449989,784.898132,3620.75049,52.5,784.166687,0.757198,2
m00579,2026-07-21T19:55:51.0766348Z,1015,patrol,Promotable,100,complete_decoded_path;exact_capture_scoped_identity;captured_patrol_observation,,legacy_capture_scoped_exact_identity,1019,297023,1,1044525,Malfunctioning Cleaning Robot,SimpleChar:79543CB6,0,52aa3d9899596478,3596.979,51.7449989,783.935852,3596.02832,52.2449989,783.720581,0.974748,2
m00580,2026-07-21T19:55:51.0766348Z,1013,patrol,Promotable,100,complete_decoded_path;exact_capture_scoped_identity;captured_patrol_observation,,legacy_capture_scoped_exact_identity,1019,297023,1,1044525,Malfunctioning Cleaning Robot,SimpleChar:797D36A5,0,2eb3373b9dba6082,3596.81177,51.7449989,788.208923,3596.03979,52.2449989,788.447266,0.807936,2
m00581,2026-07-21T19:55:51.0766348Z,1014,patrol,Promotable,100,complete_decoded_path;exact_capture_scoped_identity;captured_patrol_observation,,legacy_capture_scoped_exact_identity,1019,297023,1,1044525,Malfunctioning Cleaning Robot,SimpleChar:79866553,0,9f53d874c2027bd0,3600.00562,51.9249954,787.172424,3599.29248,52.5,786.932861,0.752303,2
m00582,2026-07-21T19:55:51.0766348Z,1016,patrol,Promotable,100,complete_decoded_path;exact_capture_scoped_identity;captured_patrol_observation,,legacy_capture_scoped_exact_identity,1019,297023,1,1044525,Malfunctioning Cleaning Robot,SimpleChar:79866562,0,6362d488a88ec42b,3620.55469,51.7449989,784.898132,3620.95386,52.5,784.296448,0.722053,2
m00583,2026-07-21T19:55:51.3224822Z,1019,patrol,Promotable,100,complete_decoded_path;exact_capture_scoped_identity;captured_patrol_observation,,legacy_capture_scoped_exact_identity,1019,297023,1,1044525,Malfunctioning Cleaning Robot,SimpleChar:79543CB6,0,8fdb70a3a252296e,3596.979,51.7449989,783.935852,3596.07349,52.2449989,783.786621,0.917724,2
m00584,2026-07-21T19:55:51.3224822Z,1017,patrol,Promotable,100,complete_decoded_path;exact_capture_scoped_identity;captured_patrol_observation,,legacy_capture_scoped_exact_identity,1019,297023,1,1044525,Malfunctioning Cleaning Robot,SimpleChar:797D36A5,0,2eb3373b9dba6082,3596.81177,51.7449989,788.208923,3596.03833,52.2449989,788.724426,0.929491,2
m00585,2026-07-21T19:55:51.3224822Z,1018,patrol,Promotable,100,complete_decoded_path;exact_capture_scoped_identity;captured_patrol_observation,,legacy_capture_scoped_exact_identity,1019,297023,1,1044525,Malfunctioning Cleaning Robot,SimpleChar:79866553,0,9f53d874c2027bd0,3600.00562,51.9249954,787.172424,3599.2998,52.5,787.013428,0.723506,2
m00586,2026-07-21T19:55:51.3224822Z,1020,patrol,Promotable,100,complete_decoded_path;exact_capture_scoped_identity;captured_patrol_observation,,legacy_capture_scoped_exact_identity,1019,297023,1,1044525,Malfunctioning Cleaning Robot,SimpleChar:79866562,0,6362d488a88ec42b,3620.55469,51.7449989,784.898132,3621.05298,52.5,784.295288,0.782121,2
m00587,2026-07-21T19:55:51.5273574Z,1023,patrol,Promotable,100,complete_decoded_path;exact_capture_scoped_identity;captured_patrol_observation,,legacy_capture_scoped_exact_identity,1019,297023,1,1044525,Malfunctioning Cleaning Robot,SimpleChar:79543CB6,0,8fdb70a3a252296e,3596.979,51.7449989,783.935852,3596.05005,52.2449989,784.094299,0.942366,2
m00588,2026-07-21T19:55:51.5273574Z,1021,patrol,Promotable,100,complete_decoded_path;exact_capture_scoped_identity;captured_patrol_observation,,legacy_capture_scoped_exact_identity,1019,297023,1,1044525,Malfunctioning Cleaning Robot,SimpleChar:797D36A5,0,2cb044179e1c0e0f,3596.81177,51.7449989,788.208923,3596.05518,51.7449989,788.482483,0.804527,2
m00589,2026-07-21T19:55:51.5273574Z,1022,patrol,Promotable,100,complete_decoded_path;exact_capture_scoped_identity;captured_patrol_observation,,legacy_capture_scoped_exact_identity,1019,297023,1,1044525,Malfunctioning Cleaning Robot,SimpleChar:79866553,0,e8495042b44357bb,3600.00562,51.9249954,787.172424,3599.16748,52.5,787.248901,0.841622,2
m00590,2026-07-21T19:55:51.5273574Z,1024,patrol,Promotable,100,complete_decoded_path;exact_capture_scoped_identity;captured_patrol_observation,,legacy_capture_scoped_exact_identity,1019,297023,1,1044525,Malfunctioning Cleaning Robot,SimpleChar:79866560,0,eb2c16a8e99c47e2,3622.0481,51.7449989,798.730774,3610.88794,52.5,778.27832,23.299186,2
m00591,2026-07-21T19:55:51.5273574Z,1025,patrol,Promotable,100,complete_decoded_path;exact_capture_scoped_identity;captured_patrol_observation,,legacy_capture_scoped_exact_identity,1019,297023,1,1044525,Malfunctioning Cleaning Robot,SimpleChar:79866562,0,6362d488a88ec42b,3620.55469,51.7449989,784.898132,3621.07373,52.5,784.290771,0.79893,2
m00592,2026-07-21T19:55:51.7412243Z,1032,patrol,Promotable,100,complete_decoded_path;exact_capture_scoped_identity;captured_patrol_observation,,legacy_capture_scoped_exact_identity,1019,297023,1,1044525,Malfunctioning Cleaning Robot,SimpleChar:79543CB6,0,8fdb70a3a252296e,3596.979,51.7449989,783.935852,3596.05713,52.2449989,784.083801,0.933667,2
m00593,2026-07-21T19:55:51.7412243Z,1030,patrol,Promotable,100,complete_decoded_path;exact_capture_scoped_identity;captured_patrol_observation,,legacy_capture_scoped_exact_identity,1019,297023,1,1044525,Malfunctioning Cleaning Robot,SimpleChar:797D36A5,0,2cb044179e1c0e0f,3596.81177,51.7449989,788.208923,3596.05518,51.7449989,788.482483,0.804527,2
m00594,2026-07-21T19:55:51.7412243Z,1031,patrol,Promotable,100,complete_decoded_path;exact_capture_scoped_identity;captured_patrol_observation,,legacy_capture_scoped_exact_identity,1019,297023,1,1044525,Malfunctioning Cleaning Robot,SimpleChar:79866553,0,e8495042b44357bb,3600.00562,51.9249954,787.172424,3599.23682,52.5,787.184204,0.76889,2
m00595,2026-07-21T19:55:51.7412243Z,1033,patrol,Promotable,100,complete_decoded_path;exact_capture_scoped_identity;captured_patrol_observation,,legacy_capture_scoped_exact_identity,1019,297023,1,1044525,Malfunctioning Cleaning Robot,SimpleChar:79866562,0,e432157bed51e514,3620.55469,51.7449989,784.898132,3620.82764,52.5,784.245483,0.707427,2
m00596,2026-07-21T19:55:51.9470973Z,1036,patrol,Promotable,100,complete_decoded_path;exact_capture_scoped_identity;captured_patrol_observation,,legacy_capture_scoped_exact_identity,1019,297023,1,1044525,Malfunctioning Cleaning Robot,SimpleChar:79543CB6,0,7740d1949c568006,3596.979,51.7449989,783.935852,3596.10522,51.7449989,783.924805,0.87385,2
m00597,2026-07-21T19:55:51.9470973Z,1034,patrol,Promotable,100,complete_decoded_path;exact_capture_scoped_identity;captured_patrol_observation,,legacy_capture_scoped_exact_identity,1019,297023,1,1044525,Malfunctioning Cleaning Robot,SimpleChar:797D36A5,0,2eb3373b9dba6082,3596.81177,51.7449989,788.208923,3596.05591,52.2449989,788.683899,0.892707,2
m00598,2026-07-21T19:55:51.9470973Z,1035,patrol,Promotable,100,complete_decoded_path;exact_capture_scoped_identity;captured_patrol_observation,,legacy_capture_scoped_exact_identity,1019,297023,1,1044525,Malfunctioning Cleaning Robot,SimpleChar:79866553,0,91f9f1cbf63260b5,3600.00562,51.9249954,787.172424,3599.07813,52.5,786.710327,1.036229,2
m00599,2026-07-21T19:55:51.9470973Z,1037,patrol,Promotable,100,complete_decoded_path;exact_capture_scoped_identity;captured_patrol_observation,,legacy_capture_scoped_exact_identity,1019,297023,1,1044525,Malfunctioning Cleaning Robot,SimpleChar:79866562,0,6362d488a88ec42b,3620.55469,51.7449989,784.898132,3621.03857,52.5,784.297485,0.771308,2
m00600,2026-07-21T19:55:52.1689602Z,1041,patrol,Promotable,100,complete_decoded_path;exact_capture_scoped_identity;captured_patrol_observation,,legacy_capture_scoped_exact_identity,1019,297023,1,1044525,Malfunctioning Cleaning Robot,SimpleChar:79543CB6,0,7740d1949c568006,3596.979,51.7449989,783.935852,3596.10522,51.7449989,783.924805,0.87385,2
m00601,2026-07-21T19:55:52.1689602Z,1040,patrol,Promotable,100,complete_decoded_path;exact_capture_scoped_identity;captured_patrol_observation,,legacy_capture_scoped_exact_identity,1019,297023,1,1044525,Malfunctioning Cleaning Robot,SimpleChar:797D36A5,0,2cb044179e1c0e0f,3596.81177,51.7449989,788.208923,3596.05518,51.7449989,788.482483,0.804527,2
m00602,2026-07-21T19:55:52.1689602Z,1042,patrol,Promotable,100,complete_decoded_path;exact_capture_scoped_identity;captured_patrol_observation,,legacy_capture_scoped_exact_identity,1019,297023,1,1044525,Malfunctioning Cleaning Robot,SimpleChar:79866562,0,a786c0bf2ba3770b,3620.55469,51.7449989,784.898132,3620.70166,52.5,783.96759,0.942077,2
m00603,2026-07-21T19:55:52.3688374Z,1045,patrol,Promotable,100,complete_decoded_path;exact_capture_scoped_identity;captured_patrol_observation,,legacy_capture_scoped_exact_identity,1019,297023,1,1044525,Malfunctioning Cleaning Robot,SimpleChar:79543CB6,0,7740d1949c568006,3596.979,51.7449989,783.935852,3596.10522,51.7449989,783.924805,0.87385,2
m00604,2026-07-21T19:55:52.3688374Z,1044,patrol,Promotable,100,complete_decoded_path;exact_capture_scoped_identity;captured_patrol_observation,,legacy_capture_scoped_exact_identity,1019,297023,1,1044525,Malfunctioning Cleaning Robot,SimpleChar:797D36A5,0,902fa87c25bf8293,3596.81177,51.7449989,788.208923,3596.01196,52.2449989,788.76593,0.974655,2
m00605,2026-07-21T19:55:52.3688374Z,1043,patrol,Promotable,100,complete_decoded_path;exact_capture_scoped_identity;captured_patrol_observation,,legacy_capture_scoped_exact_identity,1019,297023,1,1044525,Malfunctioning Cleaning Robot,SimpleChar:79866518,0,6362d488a88ec42b,3620.61841,51.7449989,784.995239,3620.8772,52.5,784.273743,0.766504,2
m00606,2026-07-21T19:55:52.3688374Z,1046,patrol,Promotable,100,complete_decoded_path;exact_capture_scoped_identity;captured_patrol_observation,,legacy_capture_scoped_exact_identity,1019,297023,1,1044525,Malfunctioning Cleaning Robot,SimpleChar:79866562,0,e432157bed51e514,3620.55469,51.7449989,784.898132,3620.7959,52.5,784.219849,0.719896,2
m00607,2026-07-21T19:55:52.5807066Z,1050,patrol,Promotable,100,complete_decoded_path;exact_capture_scoped_identity;captured_patrol_observation,,legacy_capture_scoped_exact_identity,1019,297023,1,1044525,Malfunctioning Cleaning Robot,SimpleChar:79543CB6,0,8fdb70a3a252296e,3596.979,51.7449989,783.935852,3596.10034,52.2449989,783.974731,0.87952,2
m00608,2026-07-21T19:55:52.5807066Z,1048,patrol,Promotable,100,complete_decoded_path;exact_capture_scoped_identity;captured_patrol_observation,,legacy_capture_scoped_exact_identity,1019,297023,1,1044525,Malfunctioning Cleaning Robot,SimpleChar:797D36A5,0,2eb3373b9dba6082,3596.81177,51.7449989,788.208923,3596.07153,52.2449989,788.556396,0.817736,2
m00609,2026-07-21T19:55:52.5807066Z,1047,patrol,Promotable,100,complete_decoded_path;exact_capture_scoped_identity;captured_patrol_observation,,legacy_capture_scoped_exact_identity,1019,297023,1,1044525,Malfunctioning Cleaning Robot,SimpleChar:79866518,0,5359704d7b5dda34,3620.61841,51.7449989,784.995239,3621.26343,52.5,784.143677,1.068274,2
m00610,2026-07-21T19:55:52.5807066Z,1049,patrol,Promotable,100,complete_decoded_path;exact_capture_scoped_identity;captured_patrol_observation,,legacy_capture_scoped_exact_identity,1019,297023,1,1044525,Malfunctioning Cleaning Robot,SimpleChar:79866547,0,bd39ba2e29a53ef6,3622.10156,51.7449989,798.070435,3622.73193,52.5,799.134644,1.236894,2
m00611,2026-07-21T19:55:52.5807066Z,1051,patrol,Promotable,100,complete_decoded_path;exact_capture_scoped_identity;captured_patrol_observation,,legacy_capture_scoped_exact_identity,1019,297023,1,1044525,Malfunctioning Cleaning Robot,SimpleChar:79866562,0,a786c0bf2ba3770b,3620.55469,51.7449989,784.898132,3620.7002,52.5,783.989136,0.920569,2
m00612,2026-07-21T19:55:52.7865800Z,1054,patrol,Promotable,100,complete_decoded_path;exact_capture_scoped_identity;captured_patrol_observation,,legacy_capture_scoped_exact_identity,1019,297023,1,1044525,Malfunctioning Cleaning Robot,SimpleChar:79543CB6,0,7740d1949c568006,3596.979,51.7449989,783.935852,3596.10522,51.7449989,783.924805,0.87385,2
m00613,2026-07-21T19:55:52.7865800Z,1052,patrol,Promotable,100,complete_decoded_path;exact_capture_scoped_identity;captured_patrol_observation,,legacy_capture_scoped_exact_identity,1019,297023,1,1044525,Malfunctioning Cleaning Robot,SimpleChar:797D36A5,0,2cb044179e1c0e0f,3596.81177,51.7449989,788.208923,3596.05518,51.7449989,788.482483,0.804527,2
m00614,2026-07-21T19:55:52.7865800Z,1055,patrol,Promotable,100,complete_decoded_path;exact_capture_scoped_identity;captured_patrol_observation,,legacy_capture_scoped_exact_identity,1019,297023,1,1044525,Malfunctioning Cleaning Robot,SimpleChar:79866562,0,e432157bed51e514,3620.55469,51.7449989,784.898132,3621.23462,52.5,784.187073,0.983824,2
m00615,2026-07-21T19:55:53.1913299Z,1061,patrol,Promotable,100,complete_decoded_path;exact_capture_scoped_identity;captured_patrol_observation,,legacy_capture_scoped_exact_identity,1019,297023,1,1044525,Malfunctioning Cleaning Robot,SimpleChar:79543CB6,0,7740d1949c568006,3596.979,51.7449989,783.935852,3596.10522,51.7449989,783.924805,0.87385,2
m00616,2026-07-21T19:55:53.1913299Z,1065,patrol,Promotable,100,complete_decoded_path;exact_capture_scoped_identity;captured_patrol_observation,,legacy_capture_scoped_exact_identity,1019,297023,1,1044525,Malfunctioning Cleaning Robot,SimpleChar:79543CB6,0,8fdb70a3a252296e,3596.979,51.7449989,783.935852,3596.05835,52.2449989,784.081909,0.932164,2
m00617,2026-07-21T19:55:53.1913299Z,1060,patrol,Promotable,100,complete_decoded_path;exact_capture_scoped_identity;captured_patrol_observation,,legacy_capture_scoped_exact_identity,1019,297023,1,1044525,Malfunctioning Cleaning Robot,SimpleChar:797D36A5,0,2eb3373b9dba6082,3596.81177,51.7449989,788.208923,3596.06616,52.2449989,788.520813,0.808214,2
m00618,2026-07-21T19:55:53.1913299Z,1063,patrol,Promotable,100,complete_decoded_path;exact_capture_scoped_identity;captured_patrol_observation,,legacy_capture_scoped_exact_identity,1019,297023,1,1044525,Malfunctioning Cleaning Robot,SimpleChar:797D36A5,0,2eb3373b9dba6082,3596.81177,51.7449989,788.208923,3596.06763,52.2449989,788.528259,0.809765,2
m00619,2026-07-21T19:55:53.1913299Z,1064,patrol,Promotable,100,complete_decoded_path;exact_capture_scoped_identity;captured_patrol_observation,,legacy_capture_scoped_exact_identity,1019,297023,1,1044525,Malfunctioning Cleaning Robot,SimpleChar:79866547,0,18063e0202096350,3622.24292,51.7449989,798.309387,3622.70508,52.5,799.054321,0.876652,2
m00620,2026-07-21T19:55:53.1913299Z,1062,patrol,Promotable,100,complete_decoded_path;exact_capture_scoped_identity;captured_patrol_observation,,legacy_capture_scoped_exact_identity,1019,297023,1,1044525,Malfunctioning Cleaning Robot,SimpleChar:79866562,0,a786c0bf2ba3770b,3620.55469,51.7449989,784.898132,3620.71753,52.5,783.898682,1.012629,2
m00621,2026-07-21T19:55:53.4181907Z,1070,patrol,Promotable,100,complete_decoded_path;exact_capture_scoped_identity;captured_patrol_observation,,legacy_capture_scoped_exact_identity,1019,297023,1,1044525,Malfunctioning Cleaning Robot,SimpleChar:797D36A5,0,2eb3373b9dba6082,3596.81177,51.7449989,788.208923,3596.04639,52.2449989,788.707642,0.913525,2
m00622,2026-07-21T19:55:53.4191896Z,1072,patrol,Promotable,100,complete_decoded_path;exact_capture_scoped_identity;captured_patrol_observation,,legacy_capture_scoped_exact_identity,1019,297023,1,1044525,Malfunctioning Cleaning Robot,SimpleChar:79543CB6,0,8fdb70a3a252296e,3596.979,51.7449989,783.935852,3596.06494,52.2449989,783.770752,0.928851,2
m00623,2026-07-21T19:55:53.4191896Z,1071,patrol,Promotable,100,complete_decoded_path;exact_capture_scoped_identity;captured_patrol_observation,,legacy_capture_scoped_exact_identity,1019,297023,1,1044525,Malfunctioning Cleaning Robot,SimpleChar:79866547,0,576ab04f318db6e1,3622.24292,51.7449989,798.309387,3622.85522,52.5,798.737244,0.746976,2
m00624,2026-07-21T19:55:53.6190668Z,1075,patrol,Promotable,100,complete_decoded_path;exact_capture_scoped_identity;captured_patrol_observation,,legacy_capture_scoped_exact_identity,1019,297023,1,1044525,Malfunctioning Cleaning Robot,SimpleChar:79543CB6,0,7740d1949c568006,3596.979,51.7449989,783.935852,3596.10522,51.7449989,783.924805,0.87385,2
m00625,2026-07-21T19:55:53.6190668Z,1073,patrol,Promotable,100,complete_decoded_path;exact_capture_scoped_identity;captured_patrol_observation,,legacy_capture_scoped_exact_identity,1019,297023,1,1044525,Malfunctioning Cleaning Robot,SimpleChar:797D36A5,0,2eb3373b9dba6082,3596.81177,51.7449989,788.208923,3596.02466,52.2449989,788.747803,0.953905,2
