"Playfield","PlayfieldName","ComputedVendorId","StatelInstanceHex","StatelTemplateId","Coords","HasVendorRow","VendorHash","VendorTemplateItem","ActiveShopItems","CoverageExcluded","ExclusionReason","Issues"
"1180","ord_smarket_clan_basic","77332499","0xC013049C","99526","191.441,4.6,180.06","True","CBJY7AT","99526","24","False","",""
"1180","ord_smarket_clan_basic","77332500","0xC014049C","117749","190.872,4.6,177.595","True","CBKAVJ6","117749","2","False","",""
"1180","ord_smarket_clan_basic","77332501","0xC015049C","155602","190.886,4.6,166.795","True","CBGXGWQ","155602","26","False","",""
"1180","ord_smarket_clan_basic","77332502","0xC016049C","155599","210.681,4.604,166.616","True","BkStB","155599","17","False","",""
"1180","ord_smarket_clan_basic","77332503","0xC017049C","162157","233,5.01,187","True","CBIDRVY","162157","96","False","",""
"1180","ord_smarket_clan_basic","77332504","0xC018049C","162160","237,5.01,187","True","CBFGTU4","162160","78","False","",""
"1180","ord_smarket_clan_basic","77332505","0xC019049C","162163","241,5.01,187","True","CBCCGCW","162163","78","False","",""
"1180","ord_smarket_clan_basic","77332506","0xC01A049C","162166","241,5.01,183","True","CBZ3BNX","162166","78","False","",""
"1180","ord_smarket_clan_basic","77332507","0xC01B049C","162169","241,5.01,175","True","CBVTEV5","162169","96","False","",""
"1180","ord_smarket_clan_basic","77332508","0xC01C049C","162172","241,5.01,171","True","CBHGCGP","162172","72","False","",""
"1180","ord_smarket_clan_basic","77332509","0xC01D049C","162175","237,5.01,171","True","CBYDGZL","162175","78","False","",""
"1180","ord_smarket_clan_basic","77332510","0xC01E049C","162178","229,5.01,171","True","CBXEBL5","162178","78","False","",""
"1180","ord_smarket_clan_basic","77332511","0xC01F049C","162181","225,5.01,171","True","CB2ELTH","162181","78","False","",""
"1180","ord_smarket_clan_basic","77332512","0xC020049C","162184","233,5.01,171","True","CBLEZ7U","162184","72","False","",""
"1180","ord_smarket_clan_basic","77332513","0xC021049C","162187","225,5.01,187","True","CBMK5IN","162187","78","False","",""
"1180","ord_smarket_clan_basic","77332514","0xC022049C","162190","229,5.01,187","True","CBDWQH6","162190","78","False","",""
"1180","ord_smarket_clan_basic","77332515","0xC023049C","252271","221.114,5.01,171.109","True","CBHJMPZ","252271","78","False","",""
"1180","ord_smarket_clan_basic","77332516","0xC024049C","155222","133,11,153","True","CBOFY25","155222","39","False","",""
"1180","ord_smarket_clan_basic","77332517","0xC025049C","155233","154,11.012,153","True","CBMPNFR","155233","39","False","",""
"1180","ord_smarket_clan_basic","77332518","0xC026049C","155236","159,11,153","True","CBUHWW4","155236","27","False","",""
"1180","ord_smarket_clan_basic","77332519","0xC027049C","155290","143,11,153","True","EMTlB","155290","5","False","",""
"1180","ord_smarket_clan_basic","77332520","0xC028049C","155287","149,11,153","True","PCTlB","155287","20","False","",""
"1180","ord_smarket_clan_basic","77332521","0xC029049C","155284","138,11.012,153","True","GToolB","155284","12","False","",""
"1180","ord_smarket_clan_basic","77332522","0xC02A049C","155299","143,5.011,183","True","FNCB","155299","85","False","",""
"1180","ord_smarket_clan_basic","77332523","0xC02B049C","155302","149,5.004,183","True","BNCB","155302","85","False","",""
"1180","ord_smarket_clan_basic","77332524","0xC02C049C","155308","154,5.009,183","True","SNCB","155308","84","False","",""
"1180","ord_smarket_clan_basic","77332525","0xC02D049C","155296","159,5,163","True","CBF6KVT","155296","50","False","",""
"1180","ord_smarket_clan_basic","77332526","0xC02E049C","155490","166,5.001,163","True","CBJNHBE","155490","119","False","",""
"1180","ord_smarket_clan_basic","77332527","0xC02F049C","155493","149,5,163","True","MECmpB","155493","17","False","",""
"1180","ord_smarket_clan_basic","77332528","0xC030049C","155314","154,5,163","True","PCCmpB","155314","37","False","",""
"1180","ord_smarket_clan_basic","77332529","0xC031049C","155496","143,5.001,163","True","ACCmpB","155496","4","False","",""
"1180","ord_smarket_clan_basic","77332530","0xC032049C","155311","159,5.018,183","True","NCCmpB","155311","58","False","",""
"1180","ord_smarket_clan_basic","77332531","0xC033049C","155499","165,5.011,183","True","GCmpB","155499","4","False","",""
"1180","ord_smarket_clan_basic","77332532","0xC034049C","155502","146,11,193","True","CBGYYPZ","155502","21","False","",""
"1180","ord_smarket_clan_basic","77332533","0xC035049C","155508","153.034,11.001,193","True","GRecB","155508","17","False","",""
"1180","ord_smarket_clan_basic","77332534","0xC036049C","155505","139.016,11,192.999","True","CB6HN4F","155505","95","False","",""
"1180","ord_smarket_clan_basic","77332535","0xC037049C","155225","111.038,9,172.896","False","","-1","0","True","NonShopStatelTemplate","no vendors row; runtime spawns empty statel vendor"
"1181","ord_smarket_clan_advanced","77398016","0xC000049D","93062","213,5,177","True","AdvCA","93062","34","False","",""
"1181","ord_smarket_clan_advanced","77398017","0xC001049D","93061","215,5,173","True","AgeCA","93061","34","False","",""
"1181","ord_smarket_clan_advanced","77398018","0xC002049D","93058","215,5,169","True","BurCA","93058","56","False","",""
"1181","ord_smarket_clan_advanced","77398019","0xC003049D","93057","215,5,165","True","DocCA","93057","57","False","",""
"1181","ord_smarket_clan_advanced","77398020","0xC004049D","93055","215,5,161","True","EnfCA","93055","27","False","",""
"1181","ord_smarket_clan_advanced","77398021","0xC005049D","93053","213,5,157","True","EngCA","93053","49","False","",""
"1181","ord_smarket_clan_advanced","77398022","0xC006049D","93050","209,5.001,157","True","FixCA","93050","26","False","",""
"1181","ord_smarket_clan_advanced","77398023","0xC007049D","90574","199,5,165","True","GenCB","90574","19","False","",""
"1181","ord_smarket_clan_advanced","77398024","0xC008049D","93049","201,5,157","True","MarCA","93049","28","False","",""
"1181","ord_smarket_clan_advanced","77398025","0xC009049D","93047","199,5,161","True","MetCA","93047","35","False","",""
"1181","ord_smarket_clan_advanced","77398026","0xC00A049D","93044","205,5,157","True","NanCA","93044","84","False","",""
"1181","ord_smarket_clan_advanced","77398027","0xC00B049D","93043","205,5,177","True","SolCA","93043","28","False","",""
"1181","ord_smarket_clan_advanced","77398028","0xC00C049D","93041","209,5,177","True","TraCA","93041","66","False","",""
"1181","ord_smarket_clan_advanced","77398029","0xC00D049D","99503","177,5,167","True","SolCA","93043","28","False","",""
"1181","ord_smarket_clan_advanced","77398030","0xC00E049D","99533","177,5,171","True","CAWFVZL","99533","8","False","",""
"1181","ord_smarket_clan_advanced","77398031","0xC00F049D","99517","177,5,175","True","CAXKPAK","99517","70","False","",""
"1181","ord_smarket_clan_advanced","77398032","0xC010049D","99509","183,5,177","True","CAKVRD3","99509","40","False","",""
"1181","ord_smarket_clan_advanced","77398033","0xC011049D","99528","185,5,170.6","True","CA4ANR3","99528","19","False","",""
"1181","ord_smarket_clan_advanced","77398034","0xC012049D","99506","197,5,176","True","CAIYRLU","99506","88","False","",""
"1181","ord_smarket_clan_advanced","77398035","0xC013049D","99526","187.017,5,169","True","CAOIGJE","99526","21","False","",""
"1181","ord_smarket_clan_advanced","77398036","0xC014049D","99540","197,5,167","True","CAE4PJN","99540","62","False","",""
"1181","ord_smarket_clan_advanced","77398037","0xC015049D","117749","192.743,5,162.102","True","CANXN6U","117749","2","False","",""
"1181","ord_smarket_clan_advanced","77398038","0xC016049D","155600","191,5.001,177","True","BkStA","155600","16","False","",""
"1181","ord_smarket_clan_advanced","77398039","0xC017049D","155605","189,5.001,170.6","True","CASMUGY","155605","27","False","",""
"1181","ord_smarket_clan_advanced","77398040","0xC018049D","155282","167,11.001,201","True","CAKGM6T","155282","27","False","",""
"1181","ord_smarket_clan_advanced","77398041","0xC019049D","155288","166.992,11.001,211","True","PCTlA","155288","20","False","",""
"1181","ord_smarket_clan_advanced","77398042","0xC01A049D","155234","167,11.001,206","True","CAXHP7H","155234","38","False","",""
"1181","ord_smarket_clan_advanced","77398043","0xC01B049D","155291","167,11.001,217","True","EMTlA","155291","5","False","",""
"1181","ord_smarket_clan_advanced","77398044","0xC01C049D","155223","167,11.001,227","True","CAG44BS","155223","38","False","",""
"1181","ord_smarket_clan_advanced","77398045","0xC01D049D","155285","167,11.001,222","True","GToolA","155285","17","False","",""
"1181","ord_smarket_clan_advanced","77398046","0xC01E049D","155494","177,5,211","True","MECmpA","155494","16","False","",""
"1181","ord_smarket_clan_advanced","77398047","0xC01F049D","155488","177,5,206","True","PCCmpA","155488","36","False","",""
"1181","ord_smarket_clan_advanced","77398048","0xC020049D","155497","177,5,217","True","ACCmpA","155497","4","False","",""
"1181","ord_smarket_clan_advanced","77398049","0xC021049D","155297","177,5.001,201","True","CAAC3R2","155297","50","False","",""
"1181","ord_smarket_clan_advanced","77398050","0xC022049D","155491","177,5,195","True","CABOGYY","155491","119","False","",""
"1181","ord_smarket_clan_advanced","77398051","0xC023049D","155300","197,5.001,217","True","FNCA","155300","85","False","",""
"1181","ord_smarket_clan_advanced","77398052","0xC024049D","155303","197,5.001,211","True","BNCA","155303","85","False","",""
"1181","ord_smarket_clan_advanced","77398053","0xC025049D","155309","197,5.001,206","True","SNCA","155309","84","False","",""
"1181","ord_smarket_clan_advanced","77398054","0xC026049D","155312","197,5.001,201","True","NCCmpA","155312","59","False","",""
"1181","ord_smarket_clan_advanced","77398055","0xC027049D","155500","197,5.001,195","True","GCmpA","155500","4","False","",""
"1181","ord_smarket_clan_advanced","77398056","0xC028049D","155503","207,11.001,214","True","CALQXGA","155503","33","False","",""
"1181","ord_smarket_clan_advanced","77398057","0xC029049D","155509","207,11.001,207","True","GRecA","155509","17","False","",""
"1181","ord_smarket_clan_advanced","77398058","0xC02A049D","155506","207,11.001,221","True","CAIFSRG","155506","159","False","",""
"1181","ord_smarket_clan_advanced","77398059","0xC02B049D","155225","186.896,9,248.962","False","","-1","0","True","NonShopStatelTemplate","no vendors row; runtime spawns empty statel vendor"
"1182","ord_smarket_clan_sup","77463552","0xC000049E","93104","213,7.1,169","True","AdvCS","93104","17","False","",""
"1182","ord_smarket_clan_sup","77463553","0xC001049E","93098","215,7.1,165","True","AgeCS","93098","22","False","",""
"1182","ord_smarket_clan_sup","77463554","0xC002049E","93102","215,7.1,161","True","BurCS","93102","33","False","",""
"1182","ord_smarket_clan_sup","77463555","0xC003049E","93096","215,7.1,157","True","DocCS","93096","36","False","",""
"1182","ord_smarket_clan_sup","77463556","0xC004049E","93091","215,7.1,153","True","EnfCS","93091","11","False","",""
"1182","ord_smarket_clan_sup","77463557","0xC005049E","93093","213,7.1,149","True","EngCS","93093","29","False","",""
"1182","ord_smarket_clan_sup","77463558","0xC006049E","93088","209,7.101,149","True","FixCS","93088","15","False","",""
"1182","ord_smarket_clan_sup","77463559","0xC007049E","90574","199,7.1,157","True","GenCB","90574","19","False","",""
"1182","ord_smarket_clan_sup","77463560","0xC008049E","93090","201,7.1,149","True","MarCS","93090","13","False","",""
"1182","ord_smarket_clan_sup","77463561","0xC009049E","93085","199,7.1,153","True","MetCS","93085","20","False","",""
"1182","ord_smarket_clan_sup","77463562","0xC00A049E","93086","205,7.1,149","True","NanCS","93086","55","False","",""
"1182","ord_smarket_clan_sup","77463563","0xC00B049E","93087","205,7.1,169","True","SolCS","93087","15","False","",""
"1182","ord_smarket_clan_sup","77463564","0xC00C049E","93082","209,7.1,169","True","TraCS","93082","46","False","",""
"1182","ord_smarket_clan_sup","77463565","0xC00D049E","155283","167,13.101,199","True","CSFCG76","155283","26","False","",""
"1182","ord_smarket_clan_sup","77463566","0xC00E049E","155235","167,13.101,204","True","CSGLKFD","155235","37","False","",""
"1182","ord_smarket_clan_sup","77463567","0xC00F049E","155289","167,13.101,209","True","PCTlS","155289","20","False","",""
"1182","ord_smarket_clan_sup","77463568","0xC010049E","155292","167,13.101,215","True","EMTlS","155292","5","False","",""
"1182","ord_smarket_clan_sup","77463569","0xC011049E","155286","167,13.101,220","True","GToolS","155286","12","False","",""
"1182","ord_smarket_clan_sup","77463570","0xC012049E","155224","167,13.101,225","True","CSC6V6B","155224","39","False","",""
"1182","ord_smarket_clan_sup","77463571","0xC013049E","155492","177,7.101,193","True","CSU6YPU","155492","121","False","",""
"1182","ord_smarket_clan_sup","77463572","0xC014049E","155489","177,7.101,204","True","PCCmpS","155489","37","False","",""
"1182","ord_smarket_clan_sup","77463573","0xC015049E","155495","177,7.101,209","True","MECmpS","155495","17","False","",""
"1182","ord_smarket_clan_sup","77463574","0xC016049E","155498","177,7.101,215","True","CSNB4VR","155498","4","False","",""
"1182","ord_smarket_clan_sup","77463575","0xC017049E","155301","197,7.101,215","True","FNCS","155301","85","False","",""
"1182","ord_smarket_clan_sup","77463576","0xC018049E","155307","197,7.101,209","True","BNCS","155307","85","False","",""
"1182","ord_smarket_clan_sup","77463577","0xC019049E","155313","197,7.101,199","True","CSQSROE","155313","58","False","",""
"1182","ord_smarket_clan_sup","77463578","0xC01A049E","155501","197,7.101,193","True","GCmpS","155501","4","False","",""
"1182","ord_smarket_clan_sup","77463579","0xC01B049E","155298","177,7.101,199","True","CS2LC3A","155298","48","False","",""
"1182","ord_smarket_clan_sup","77463580","0xC01C049E","155310","197,7.101,204","True","SNCS","155310","84","False","",""
"1182","ord_smarket_clan_sup","77463581","0xC01D049E","155507","207,13.101,219","True","CSD2ZJQ","155507","325","False","",""
"1182","ord_smarket_clan_sup","77463582","0xC01E049E","155504","207,13.101,212","True","CSAGOLB","155504","75","False","",""
"1182","ord_smarket_clan_sup","77463583","0xC01F049E","155510","207,13.101,205","True","GRecS","155510","17","False","",""
"1182","ord_smarket_clan_sup","77463584","0xC020049E","155225","186.896,11.1,246.962","False","","-1","0","True","NonShopStatelTemplate","no vendors row; runtime spawns empty statel vendor"
"1182","ord_smarket_clan_sup","77463585","0xC021049E","99534","177,6.1,168","True","CSSD5SY","99534","8","False","",""
"1182","ord_smarket_clan_sup","77463586","0xC022049E","99518","177,6.1,162","True","CSXKWKP","99518","70","False","",""
"1182","ord_smarket_clan_sup","77463587","0xC023049E","99529","197,8.101,172","True","CSZKPVY","99529","40","False","",""
"1182","ord_smarket_clan_sup","77463588","0xC024049E","99530","177,6.1,156","True","CSAUZMP","99530","19","False","",""
"1182","ord_smarket_clan_sup","77463589","0xC025049E","99507","182,6.101,175","True","CS5JCOM","99507","88","False","",""
"1182","ord_smarket_clan_sup","77463590","0xC026049E","99526","197,6.1,158","True","CSOO7JG","99526","21","False","",""
"1182","ord_smarket_clan_sup","77463591","0xC027049E","99540","193,6.1,155","True","CSSOA54","99540","62","False","",""
"1182","ord_smarket_clan_sup","77463592","0xC028049E","99504","177,6.1,174","True","CSFKCVG","99504","29","False","",""
"1182","ord_smarket_clan_sup","77463593","0xC029049E","117749","179,6.1,171","True","CSIHQHX","117749","2","False","",""
"1182","ord_smarket_clan_sup","77463594","0xC02A049E","155608","179,6.101,159","True","CS3Q3IF","155608","26","False","",""
"1182","ord_smarket_clan_sup","77463595","0xC02B049E","155601","179,6.11,165.023","True","BkStS","155601","16","False","",""
"1183","ord_smarket_omni_basic","77529088","0xC000049F","99383","192,5,139.5","True","OBF3VGA","99383","29","False","",""
"1183","ord_smarket_omni_basic","77529089","0xC001049F","99495","182,5,127.6","True","OBAGPLU","99495","10","False","",""
"1183","ord_smarket_omni_basic","77529090","0xC002049F","99484","182,5,131.6","True","OBFUYMA","99484","70","False","",""
"1183","ord_smarket_omni_basic","77529091","0xC003049F","99481","182,5,135.6","True","OBX7YEB","99481","40","False","",""
"1183","ord_smarket_omni_basic","77529092","0xC004049F","99491","192,5,135.5","True","OBH6GZY","99491","19","False","",""
"1183","ord_smarket_omni_basic","77529093","0xC005049F","99478","192,5,127.5","True","OBMZVQZ","99478","88","False","",""
"1183","ord_smarket_omni_basic","77529094","0xC006049F","99490","182,5,139.6","True","OBCQTXM","99490","19","False","",""
"1183","ord_smarket_omni_basic","77529095","0xC007049F","117649","196.7,5,129","True","OBMOJMG","117649","2","False","",""
"1183","ord_smarket_omni_basic","77529096","0xC008049F","155599","192,5.001,131","True","BkStB","155599","17","False","",""
"1183","ord_smarket_omni_basic","77529097","0xC009049F","155603","196.7,5.001,133","True","OBIUAFT","155603","27","False","",""
"1183","ord_smarket_omni_basic","77529098","0xC00A049F","90590","183.2,5,169","True","AdvOB","90590","33","False","",""
"1183","ord_smarket_omni_basic","77529099","0xC00B049F","90580","187,5,170.8","True","AgeOB","90580","33","False","",""
"1183","ord_smarket_omni_basic","77529100","0xC00C049F","90581","191,5,170.8","True","BurOB","90581","60","False","",""
"1183","ord_smarket_omni_basic","77529101","0xC00D049F","90582","195,5,170.8","True","DocOB","90582","60","False","",""
"1183","ord_smarket_omni_basic","77529102","0xC00E049F","90583","199,5,170.8","True","EnfOB","90583","31","False","",""
"1183","ord_smarket_omni_basic","77529103","0xC00F049F","90577","202.8,5,169","True","EngOB","90577","44","False","",""
"1183","ord_smarket_omni_basic","77529104","0xC010049F","90575","202.8,5.001,165","True","FixOB","90575","40","False","",""
"1183","ord_smarket_omni_basic","77529105","0xC011049F","90573","195,5,155.2","True","GenOB","90573","19","False","",""
"1183","ord_smarket_omni_basic","77529106","0xC012049F","90570","202.8,5,157","True","MarOB","90570","33","False","",""
"1183","ord_smarket_omni_basic","77529107","0xC013049F","90568","199,5,155.2","True","MetOB","90568","34","False","",""
"1183","ord_smarket_omni_basic","77529108","0xC014049F","90565","202.8,5,161","True","NanOB","90565","74","False","",""
"1183","ord_smarket_omni_basic","77529109","0xC015049F","90563","183.2,5,161","True","SolOB","90563","39","False","",""
"1183","ord_smarket_omni_basic","77529110","0xC016049F","90561","183.2,5,165","True","TraOB","90561","69","False","",""
"1183","ord_smarket_omni_basic","77529111","0xC017049F","155508","119,5,123","True","GRecB","155508","17","False","",""
"1183","ord_smarket_omni_basic","77529112","0xC018049F","155502","117,5,123","True","OBGYYPZ","155502","21","False","",""
"1183","ord_smarket_omni_basic","77529113","0xC019049F","155505","115,5,123","True","OB6HN4F","155505","95","False","",""
"1183","ord_smarket_omni_basic","77529114","0xC01A049F","155299","148.8,13,149.1","True","FNCB","155299","85","False","",""
"1183","ord_smarket_omni_basic","77529115","0xC01B049F","155302","146.8,13,149.1","True","BNCB","155302","85","False","",""
"1183","ord_smarket_omni_basic","77529116","0xC01C049F","155308","144.8,13,149.1","True","SNCB","155308","84","False","",""
"1183","ord_smarket_omni_basic","77529117","0xC01D049F","155296","142.8,13,149.1","True","OBF6KVT","155296","49","False","",""
"1183","ord_smarket_omni_basic","77529118","0xC01E049F","155490","140.8,13,149.1","True","OBJNHBE","155490","118","False","",""
"1183","ord_smarket_omni_basic","77529119","0xC01F049F","155493","138.8,13,149.1","True","MECmpB","155493","17","False","",""
"1183","ord_smarket_omni_basic","77529120","0xC020049F","155314","136.8,13,149.1","True","PCCmpB","155314","37","False","",""
"1183","ord_smarket_omni_basic","77529121","0xC021049F","155496","134.8,13,149.1","True","ACCmpB","155496","4","False","",""
"1183","ord_smarket_omni_basic","77529122","0xC022049F","155311","132.8,13,149.1","True","NCCmpB","155311","58","False","",""
"1183","ord_smarket_omni_basic","77529123","0xC023049F","155499","130.8,13,149.1","True","GCmpB","155499","4","False","",""
"1183","ord_smarket_omni_basic","77529124","0xC024049F","155222","108.9,13,122.1","True","OBOFY25","155222","38","False","",""
"1183","ord_smarket_omni_basic","77529125","0xC025049F","155233","108.9,13,124.1","True","OBMPNFR","155233","38","False","",""
"1183","ord_smarket_omni_basic","77529126","0xC026049F","155236","108.9,13,126.1","True","OBUHWW4","155236","27","False","",""
"1183","ord_smarket_omni_basic","77529127","0xC027049F","155290","108.9,13,128.1","True","EMTlB","155290","5","False","",""
"1183","ord_smarket_omni_basic","77529128","0xC028049F","155287","108.9,13,130.1","True","PCTlB","155287","20","False","",""
"1183","ord_smarket_omni_basic","77529129","0xC029049F","155284","108.9,13,132.1","True","GToolB","155284","12","False","",""
"1183","ord_smarket_omni_basic","77529130","0xC02A049F","155508","113.5,17,149.1","True","GRecB","155508","17","False","",""
"1183","ord_smarket_omni_basic","77529131","0xC02B049F","155502","115.5,17,149.1","True","OBGYYPZ","155502","21","False","",""
"1183","ord_smarket_omni_basic","77529132","0xC02C049F","155505","117.5,17,149.1","True","OB6HN4F","155505","95","False","",""
"1183","ord_smarket_omni_basic","77529133","0xC02D049F","155299","145,5,147","True","FNCB","155299","85","False","",""
"1183","ord_smarket_omni_basic","77529134","0xC02E049F","155302","143,5,147","True","BNCB","155302","85","False","",""
"1183","ord_smarket_omni_basic","77529135","0xC02F049F","155308","141,5,147","True","SNCB","155308","84","False","",""
"1183","ord_smarket_omni_basic","77529136","0xC030049F","155296","139,5,147","True","OBF6KVT","155296","49","False","",""
"1183","ord_smarket_omni_basic","77529137","0xC031049F","155490","137,5,147","True","OBJNHBE","155490","118","False","",""
"1183","ord_smarket_omni_basic","77529138","0xC032049F","155493","135,5,147","True","MECmpB","155493","17","False","",""
"1183","ord_smarket_omni_basic","77529139","0xC033049F","155314","133,5,147","True","PCCmpB","155314","37","False","",""
"1183","ord_smarket_omni_basic","77529140","0xC034049F","155496","131,5,147","True","ACCmpB","155496","4","False","",""
"1183","ord_smarket_omni_basic","77529141","0xC035049F","155311","129,5,147","True","NCCmpB","155311","58","False","",""
"1183","ord_smarket_omni_basic","77529142","0xC036049F","155499","127,5,147","True","GCmpB","155499","4","False","",""
"1183","ord_smarket_omni_basic","77529143","0xC037049F","155222","153,5.001,123","True","OBOFY25","155222","38","False","",""
"1183","ord_smarket_omni_basic","77529144","0xC038049F","155233","151,5.001,123","True","OBMPNFR","155233","38","False","",""
"1183","ord_smarket_omni_basic","77529145","0xC039049F","155236","149,5.001,123","True","OBUHWW4","155236","27","False","",""
"1183","ord_smarket_omni_basic","77529146","0xC03A049F","155290","147,5.001,123","True","EMTlB","155290","5","False","",""
"1183","ord_smarket_omni_basic","77529147","0xC03B049F","155287","145,5.001,123","True","PCTlB","155287","20","False","",""
"1183","ord_smarket_omni_basic","77529148","0xC03C049F","155284","143,5.001,123","True","GToolB","155284","12","False","",""
"1183","ord_smarket_omni_basic","77529149","0xC03D049F","162158","212.6,5.01,133.6","True","OBTGSV6","162158","96","False","",""
"1183","ord_smarket_omni_basic","77529150","0xC03E049F","155225","110,9,149","False","","-1","0","True","NonShopStatelTemplate","no vendors row; runtime spawns empty statel vendor"
"1183","ord_smarket_omni_basic","77529151","0xC03F049F","162161","214,5.01,129","True","OBRGJBU","162161","78","False","",""
"1183","ord_smarket_omni_basic","77529152","0xC040049F","155225","110,17,149","False","","-1","0","True","NonShopStatelTemplate","no vendors row; runtime spawns empty statel vendor"
"1183","ord_smarket_omni_basic","77529153","0xC041049F","162164","214,5.01,125","True","OBTSB45","162164","78","False","",""
"1183","ord_smarket_omni_basic","77529154","0xC042049F","155225","154,13,149","False","","-1","0","True","NonShopStatelTemplate","no vendors row; runtime spawns empty statel vendor"
"1183","ord_smarket_omni_basic","77529155","0xC043049F","162167","214,5.01,121","True","OBPBXFK","162167","78","False","",""
"1183","ord_smarket_omni_basic","77529156","0xC044049F","162170","214,5.01,118","True","OB53DT5","162170","96","False","",""
"1183","ord_smarket_omni_basic","77529157","0xC045049F","162173","214,5.011,114","True","OBRJVSX","162173","72","False","",""
"1183","ord_smarket_omni_basic","77529158","0xC046049F","162176","214,5.01,110","True","OBPR5QM","162176","78","False","",""
"1183","ord_smarket_omni_basic","77529159","0xC047049F","162179","209,5.01,104","True","OBVDA5Z","162179","78","False","",""
"1183","ord_smarket_omni_basic","77529160","0xC048049F","162182","204,5.01,110","True","OBJIWHL","162182","78","False","",""
"1183","ord_smarket_omni_basic","77529161","0xC049049F","162185","212.6,5.01,106.4","True","OBTYNLZ","162185","72","False","",""
"1183","ord_smarket_omni_basic","77529162","0xC04A049F","162188","204,5.01,126","True","OB4LOZA","162188","78","False","",""
"1183","ord_smarket_omni_basic","77529163","0xC04B049F","162191","209,5.01,136","True","OBED7EA","162191","78","False","",""
"1183","ord_smarket_omni_basic","77529164","0xC04C049F","252270","203.917,5.01,130.122","True","OB3DLM5","252270","78","False","",""
"1184","ord_smarket_omni_advanced","77594624","0xC00004A0","93063","209.2,5,137","True","AdvOA","93063","34","False","",""
"1184","ord_smarket_omni_advanced","77594625","0xC00104A0","93060","213,5,138.8","True","AgeOA","93060","34","False","",""
"1184","ord_smarket_omni_advanced","77594626","0xC00204A0","93059","217,5,138.8","True","BurOA","93059","56","False","",""
"1184","ord_smarket_omni_advanced","77594627","0xC00304A0","93056","221,5,138.8","True","DocOA","93056","57","False","",""
"1184","ord_smarket_omni_advanced","77594628","0xC00404A0","93054","225,5,138.8","True","EnfOA","93054","27","False","",""
"1184","ord_smarket_omni_advanced","77594629","0xC00504A0","93052","228.8,5,137","True","EngOA","93052","49","False","",""
"1184","ord_smarket_omni_advanced","77594630","0xC00604A0","93051","228.8,5.001,133","True","FixOA","93051","26","False","",""
"1184","ord_smarket_omni_advanced","77594631","0xC00704A0","90573","221,5,123.2","True","GenOB","90573","19","False","",""
"1184","ord_smarket_omni_advanced","77594632","0xC00804A0","93048","228.8,5,125","True","MarOA","93048","28","False","",""
"1184","ord_smarket_omni_advanced","77594633","0xC00904A0","93046","225,5,123.2","True","MetOA","93046","35","False","",""
"1184","ord_smarket_omni_advanced","77594634","0xC00A04A0","93045","228.8,5,129","True","NanOA","93045","84","False","",""
"1184","ord_smarket_omni_advanced","77594635","0xC00B04A0","93042","209.2,5,129","True","SolOA","93042","28","False","",""
"1184","ord_smarket_omni_advanced","77594636","0xC00C04A0","93040","209.2,5,133","True","TraOA","93040","66","False","",""
"1184","ord_smarket_omni_advanced","77594637","0xC00D04A0","155509","157,5,107","True","GRecA","155509","17","False","",""
"1184","ord_smarket_omni_advanced","77594638","0xC00E04A0","155503","155,5,107","True","OALQXGA","155503","33","False","",""
"1184","ord_smarket_omni_advanced","77594639","0xC00F04A0","155506","153,5,107","True","OAIFSRG","155506","159","False","",""
"1184","ord_smarket_omni_advanced","77594640","0xC01004A0","155509","151.5,17,133.1","True","GRecA","155509","17","False","",""
"1184","ord_smarket_omni_advanced","77594641","0xC01104A0","155503","153.5,17,133.1","True","OALQXGA","155503","33","False","",""
"1184","ord_smarket_omni_advanced","77594642","0xC01204A0","155506","155.5,17,133.1","True","OAIFSRG","155506","159","False","",""
"1184","ord_smarket_omni_advanced","77594643","0xC01304A0","155300","186.8,13,133.1","True","FNCA","155300","85","False","",""
"1184","ord_smarket_omni_advanced","77594644","0xC01404A0","155303","184.8,13,133.1","True","BNCA","155303","85","False","",""
"1184","ord_smarket_omni_advanced","77594645","0xC01504A0","155309","182.8,13,133.1","True","SNCA","155309","84","False","",""
"1184","ord_smarket_omni_advanced","77594646","0xC01604A0","155297","180.8,13,133.1","True","OAAC3R2","155297","50","False","",""
"1184","ord_smarket_omni_advanced","77594647","0xC01704A0","155491","178.8,13,133.1","True","OABOGYY","155491","121","False","",""
"1184","ord_smarket_omni_advanced","77594648","0xC01804A0","155494","176.8,13,133.1","True","MECmpA","155494","16","False","",""
"1184","ord_smarket_omni_advanced","77594649","0xC01904A0","155488","174.8,13,133.1","True","PCCmpA","155488","36","False","",""
"1184","ord_smarket_omni_advanced","77594650","0xC01A04A0","155497","172.8,13,133.1","True","ACCmpA","155497","4","False","",""
"1184","ord_smarket_omni_advanced","77594651","0xC01B04A0","155312","170.8,13,133.1","True","NCCmpA","155312","59","False","",""
"1184","ord_smarket_omni_advanced","77594652","0xC01C04A0","155500","168.8,13,133.1","True","GCmpA","155500","4","False","",""
"1184","ord_smarket_omni_advanced","77594653","0xC01D04A0","155300","183,5,131","True","FNCA","155300","85","False","",""
"1184","ord_smarket_omni_advanced","77594654","0xC01E04A0","155303","181,5,131","True","BNCA","155303","85","False","",""
"1184","ord_smarket_omni_advanced","77594655","0xC01F04A0","155309","179,5,131","True","SNCA","155309","84","False","",""
"1184","ord_smarket_omni_advanced","77594656","0xC02004A0","155297","177,5,131","True","OAAC3R2","155297","50","False","",""
